powertrain,vehicle_type,quantile,dvmt
all,all,1,2.78262133777132
all,all,2,4.745790041667485
all,all,3,6.1722430245198705
all,all,4,7.327212766077803
all,all,5,8.317126161068666
all,all,6,9.192890491533252
all,all,7,9.983688810734048
all,all,8,10.705968342616565
all,all,9,11.374734779359596
all,all,10,11.996691063772607
all,all,11,12.581462880897913
all,all,12,13.13313157339752
all,all,13,13.657992149631925
all,all,14,14.159231448785073
all,all,15,14.637443812540837
all,all,16,15.098599139870544
all,all,17,15.54217139039755
all,all,18,15.971527334568323
all,all,19,16.387526837302083
all,all,20,16.79108471911416
all,all,21,17.18450236133651
all,all,22,17.566093429158112
all,all,23,17.93916920848202
all,all,24,18.305871473867903
all,all,25,18.664489381089073
all,all,26,19.01647570931025
all,all,27,19.362380538866393
all,all,28,19.7038687776549
all,all,29,20.040394438234767
all,all,30,20.372339177919788
all,all,31,20.700865032816417
all,all,32,21.026843529194725
all,all,33,21.34961916765868
all,all,34,21.670128544468312
all,all,35,21.98819458924474
all,all,36,22.30439068566707
all,all,37,22.618723900878827
all,all,38,22.93254881673472
all,all,39,23.244720739667954
all,all,40,23.556637867718777
all,all,41,23.868943137673995
all,all,42,24.18142674918804
all,all,43,24.49403625856916
all,all,44,24.807088277917373
all,all,45,25.121593931941653
all,all,46,25.436946384840248
all,all,47,25.753462336668825
all,all,48,26.071722180720677
all,all,49,26.391514343858347
all,all,50,26.713596891142245
all,all,51,27.03800640384157
all,all,52,27.364769551959057
all,all,53,27.694586092628285
all,all,54,28.027596776738232
all,all,55,28.362468983771365
all,all,56,28.701684389378872
all,all,57,29.045134973669946
all,all,58,29.3926776705695
all,all,59,29.744669679584693
all,all,60,30.102216689032968
all,all,61,30.464264177156245
all,all,62,30.831877286015253
all,all,63,31.20505764927394
all,all,64,31.5849147824702
all,all,65,31.970789584655023
all,all,66,32.36496826511137
all,all,67,32.766552994089025
all,all,68,33.176010882090466
all,all,69,33.595954589440396
all,all,70,34.02447297672013
all,all,71,34.46399782782086
all,all,72,34.91585544105699
all,all,73,35.3785572987348
all,all,74,35.854780388779865
all,all,75,36.34543255625984
all,all,76,36.85188115485394
all,all,77,37.37410522081395
all,all,78,37.914474595260906
all,all,79,38.47318425138402
all,all,80,39.05378505374246
all,all,81,39.65630730208767
all,all,82,40.282918514062004
all,all,83,40.93936932787479
all,all,84,41.62678850006928
all,all,85,42.351202151155796
all,all,86,43.11508450481756
all,all,87,43.92402042439504
all,all,88,44.78668272553818
all,all,89,45.71070043349303
all,all,90,46.71286427641961
all,all,91,47.80676181543168
all,all,92,49.01474201904083
all,all,93,50.36665622149942
all,all,94,51.90881067006051
all,all,95,53.71539066483155
all,all,96,55.91083281600688
all,all,97,58.73369981331486
all,all,98,62.77100697938414
all,all,99,69.91650815582655
bev,car,1,0.9900627612788069
bev,car,2,2.2031234922278338
bev,car,3,3.190151137638387
bev,car,4,4.020402462679805
bev,car,5,4.71985818624968
bev,car,6,5.333436699595244
bev,car,7,5.876879414131208
bev,car,8,6.36292334492549
bev,car,9,6.806494558642693
bev,car,10,7.211284979204494
bev,car,11,7.6144170467705905
bev,car,12,7.989745350648991
bev,car,13,8.351167248672727
bev,car,14,8.701074102020446
bev,car,15,9.032814919509045
bev,car,16,9.35111622281382
bev,car,17,9.65601428834319
bev,car,18,9.955162767825868
bev,car,19,10.247726519264397
bev,car,20,10.527883897378858
bev,car,21,10.803523783137068
bev,car,22,11.073748651155631
bev,car,23,11.336904688102557
bev,car,24,11.601163225867579
bev,car,25,11.860370619554505
bev,car,26,12.11857236916036
bev,car,27,12.366060900429668
bev,car,28,12.616274353867936
bev,car,29,12.858324722937848
bev,car,30,13.098423039915076
bev,car,31,13.338689997916855
bev,car,32,13.57922696692367
bev,car,33,13.814814039665446
bev,car,34,14.052022390692464
bev,car,35,14.281797164349221
bev,car,36,14.506791200391111
bev,car,37,14.738820975874717
bev,car,38,14.968032147641338
bev,car,39,15.202291653520849
bev,car,40,15.435431311081928
bev,car,41,15.66646001800196
bev,car,42,15.900833615313543
bev,car,43,16.13353213002981
bev,car,44,16.368238193133934
bev,car,45,16.602073397583148
bev,car,46,16.832584781336177
bev,car,47,17.071147126903817
bev,car,48,17.304106275381763
bev,car,49,17.534718839969145
bev,car,50,17.775790417130004
bev,car,51,18.011401308115808
bev,car,52,18.254568967057462
bev,car,53,18.50839663085401
bev,car,54,18.755457284278915
bev,car,55,19.00435111926157
bev,car,56,19.253082499067865
bev,car,57,19.51218839122177
bev,car,58,19.780575995627935
bev,car,59,20.045382367840407
bev,car,60,20.3214343986284
bev,car,61,20.597656014902906
bev,car,62,20.874775674838293
bev,car,63,21.160282905325914
bev,car,64,21.456135040638443
bev,car,65,21.756629690719418
bev,car,66,22.064411422997036
bev,car,67,22.371979189784128
bev,car,68,22.692953620521713
bev,car,69,23.023423696724674
bev,car,70,23.35825939001127
bev,car,71,23.708692429578534
bev,car,72,24.068613204751856
bev,car,73,24.451955201330662
bev,car,74,24.83135360729363
bev,car,75,25.236220943038433
bev,car,76,25.669917864476385
bev,car,77,26.12044317497534
bev,car,78,26.58827370211354
bev,car,79,27.07395610088635
bev,car,80,27.58650923075929
bev,car,81,28.12884417888114
bev,car,82,28.706253826480435
bev,car,83,29.297207880710456
bev,car,84,29.9406315222614
bev,car,85,30.629568116559987
bev,car,86,31.392229377814544
bev,car,87,32.2377344798428
bev,car,88,33.16208705078026
bev,car,89,34.16992352994317
bev,car,90,35.320454073918704
bev,car,91,36.665589384994895
bev,car,92,38.189651507879546
bev,car,93,40.0210750617959
bev,car,94,42.280510848084894
bev,car,95,45.1974395525311
bev,car,96,49.141490247626976
bev,car,97,54.63880281012088
bev,car,98,62.904489587161514
bev,car,99,76.55675798933201
bev,cuv,1,0.27419815068256426
bev,cuv,2,0.7173055712977581
bev,cuv,3,1.2032226186162347
bev,cuv,4,1.707247340456299
bev,cuv,5,2.228225685546975
bev,cuv,6,2.725667017869407
bev,cuv,7,3.2077860545808177
bev,cuv,8,3.6502831279594297
bev,cuv,9,4.081951876397093
bev,cuv,10,4.490387318424328
bev,cuv,11,4.887983996203275
bev,cuv,12,5.274687787040987
bev,cuv,13,5.640718018399407
bev,cuv,14,5.9958932238193015
bev,cuv,15,6.352208217773572
bev,cuv,16,6.696959901945581
bev,cuv,17,7.038906308234982
bev,cuv,18,7.372266170248569
bev,cuv,19,7.701027195152502
bev,cuv,20,8.019635553187774
bev,cuv,21,8.34061246322328
bev,cuv,22,8.66687945930903
bev,cuv,23,8.98732315508095
bev,cuv,24,9.29273189709567
bev,cuv,25,9.605524467921924
bev,cuv,26,9.904642625497658
bev,cuv,27,10.21205849760186
bev,cuv,28,10.508527782407036
bev,cuv,29,10.805384835295975
bev,cuv,30,11.10070485682114
bev,cuv,31,11.392572906311315
bev,cuv,32,11.693108303267223
bev,cuv,33,11.97768383018631
bev,cuv,34,12.26174865115421
bev,cuv,35,12.544174627143677
bev,cuv,36,12.83217179569629
bev,cuv,37,13.119979887635711
bev,cuv,38,13.405562282084786
bev,cuv,39,13.701517538695866
bev,cuv,40,13.98877520714275
bev,cuv,41,14.27059160811373
bev,cuv,42,14.54684693726046
bev,cuv,43,14.822915615615624
bev,cuv,44,15.103003998833177
bev,cuv,45,15.386148585534656
bev,cuv,46,15.667653215178424
bev,cuv,47,15.953365449406473
bev,cuv,48,16.235326573401426
bev,cuv,49,16.519448550069786
bev,cuv,50,16.80265607959504
bev,cuv,51,17.092700806796064
bev,cuv,52,17.382801471622727
bev,cuv,53,17.67934103387555
bev,cuv,54,17.97295977418172
bev,cuv,55,18.263824934079423
bev,cuv,56,18.56057616184913
bev,cuv,57,18.86120990197843
bev,cuv,58,19.16021113643306
bev,cuv,59,19.463312067255394
bev,cuv,60,19.760879856626886
bev,cuv,61,20.066785798034804
bev,cuv,62,20.376453869526948
bev,cuv,63,20.696330707489295
bev,cuv,64,21.018956076803402
bev,cuv,65,21.35209967879381
bev,cuv,66,21.6883258360303
bev,cuv,67,22.04097361345029
bev,cuv,68,22.385515498551204
bev,cuv,69,22.73641895213928
bev,cuv,70,23.083157675907724
bev,cuv,71,23.46299213106306
bev,cuv,72,23.84282028758128
bev,cuv,73,24.229469839900105
bev,cuv,74,24.61161719998745
bev,cuv,75,25.04250846347144
bev,cuv,76,25.476313571318506
bev,cuv,77,25.90356111756994
bev,cuv,78,26.354933396809713
bev,cuv,79,26.834018536958308
bev,cuv,80,27.329071649365922
bev,cuv,81,27.825176226395065
bev,cuv,82,28.358762716870523
bev,cuv,83,28.89933194153966
bev,cuv,84,29.5009145299898
bev,cuv,85,30.128691831782184
bev,cuv,86,30.770211264634952
bev,cuv,87,31.47194161254292
bev,cuv,88,32.252875993127795
bev,cuv,89,33.10550064571717
bev,cuv,90,34.01926354572844
bev,cuv,91,35.05421865330926
bev,cuv,92,36.161187677695025
bev,cuv,93,37.49620983771228
bev,cuv,94,38.98514970292331
bev,cuv,95,40.74800686154111
bev,cuv,96,42.91023114345188
bev,cuv,97,45.87739496424709
bev,cuv,98,50.07282679197381
bev,cuv,99,57.63057741553324
bev,minivan,1,2.186645060678279
bev,minivan,2,3.0301047675384303
bev,minivan,3,4.061192238117228
bev,minivan,4,4.5514004648490864
bev,minivan,5,5.165564544998036
bev,minivan,6,5.562531055685647
bev,minivan,7,6.04746761156056
bev,minivan,8,6.555761563947662
bev,minivan,9,6.796681822157491
bev,minivan,10,7.1255447656112665
bev,minivan,11,7.41037818074007
bev,minivan,12,7.670464482178188
bev,minivan,13,7.952364180854811
bev,minivan,14,8.226422454392447
bev,minivan,15,8.384213960846852
bev,minivan,16,8.575738230995544
bev,minivan,17,8.795157551434482
bev,minivan,18,9.072473594955552
bev,minivan,19,9.293209200876785
bev,minivan,20,9.544288537054971
bev,minivan,21,9.689397887444184
bev,minivan,22,9.83765547249071
bev,minivan,23,10.04412813549536
bev,minivan,24,10.224407313496354
bev,minivan,25,10.37596195845067
bev,minivan,26,10.513468707551526
bev,minivan,27,10.689349005627346
bev,minivan,28,10.88811042671702
bev,minivan,29,11.041653932818036
bev,minivan,30,11.203004194969282
bev,minivan,31,11.358681354006094
bev,minivan,32,11.490352197043014
bev,minivan,33,11.624997702972095
bev,minivan,34,11.763042088420896
bev,minivan,35,11.938329246249832
bev,minivan,36,12.098356700948594
bev,minivan,37,12.204933729080512
bev,minivan,38,12.360845661848103
bev,minivan,39,12.497473808409774
bev,minivan,40,12.661550862934103
bev,minivan,41,12.836651507983735
bev,minivan,42,12.94864108132463
bev,minivan,43,13.080274506184566
bev,minivan,44,13.175169455109536
bev,minivan,45,13.297624633557879
bev,minivan,46,13.451649442692908
bev,minivan,47,13.549255581703758
bev,minivan,48,13.617932460461837
bev,minivan,49,13.761446442035997
bev,minivan,50,13.905740720571869
bev,minivan,51,14.05424815996597
bev,minivan,52,14.21066765003112
bev,minivan,53,14.356562936639977
bev,minivan,54,14.502392445506638
bev,minivan,55,14.708034944721096
bev,minivan,56,14.893750395258103
bev,minivan,57,15.01419421636966
bev,minivan,58,15.1773959183892
bev,minivan,59,15.33997818935087
bev,minivan,60,15.469205600795604
bev,minivan,61,15.639870474751806
bev,minivan,62,15.733286005821418
bev,minivan,63,15.886508268240023
bev,minivan,64,16.006413130030523
bev,minivan,65,16.17345772303026
bev,minivan,66,16.368859341860247
bev,minivan,67,16.50956665643303
bev,minivan,68,16.65124690395085
bev,minivan,69,16.78980628169259
bev,minivan,70,16.991238512571122
bev,minivan,71,17.138586666838904
bev,minivan,72,17.255075072451103
bev,minivan,73,17.499510408237793
bev,minivan,74,17.644348483109308
bev,minivan,75,17.819842244015895
bev,minivan,76,18.00456967743233
bev,minivan,77,18.202359644680815
bev,minivan,78,18.47406938367003
bev,minivan,79,18.736397549163915
bev,minivan,80,18.97862051664708
bev,minivan,81,19.154271725762342
bev,minivan,82,19.42626145871252
bev,minivan,83,19.709149032580076
bev,minivan,84,20.007782421669823
bev,minivan,85,20.35779241767435
bev,minivan,86,20.58945969735166
bev,minivan,87,20.854808287961347
bev,minivan,88,21.015624344931304
bev,minivan,89,21.440798703686486
bev,minivan,90,21.894795451101714
bev,minivan,91,22.29685002670778
bev,minivan,92,22.648971691304503
bev,minivan,93,23.212752897674243
bev,minivan,94,23.651607226512443
bev,minivan,95,24.293119066824516
bev,minivan,96,25.205652947659537
bev,minivan,97,25.80016609245464
bev,minivan,98,27.09728144124204
bev,minivan,99,28.923380778232783
bev,pickup,1,0.1765712892719463
bev,pickup,2,0.23133266104302375
bev,pickup,3,0.2723047702772047
bev,pickup,4,0.31624582257466005
bev,pickup,5,0.3676425847856412
bev,pickup,6,0.41980578634002425
bev,pickup,7,0.49581100965440805
bev,pickup,8,0.5686711357131073
bev,pickup,9,0.6547857680742835
bev,pickup,10,0.7411463931215074
bev,pickup,11,0.8355676843750715
bev,pickup,12,0.9301847413655838
bev,pickup,13,1.0354506913237294
bev,pickup,14,1.1496447573573207
bev,pickup,15,1.2744143940149146
bev,pickup,16,1.398632496190505
bev,pickup,17,1.5165086402685508
bev,pickup,18,1.621739907267886
bev,pickup,19,1.7469808610824376
bev,pickup,20,1.8952536052302391
bev,pickup,21,2.0455397753826112
bev,pickup,22,2.199713580764139
bev,pickup,23,2.3617702474209605
bev,pickup,24,2.5253077032320204
bev,pickup,25,2.7052456965859415
bev,pickup,26,2.8844244957288536
bev,pickup,27,3.0503145108894607
bev,pickup,28,3.2423791763122853
bev,pickup,29,3.4243873381146512
bev,pickup,30,3.6172391928696546
bev,pickup,31,3.7689445948312414
bev,pickup,32,3.9894813654075367
bev,pickup,33,4.178554652750845
bev,pickup,34,4.385869528344917
bev,pickup,35,4.588782851090212
bev,pickup,36,4.774881988345502
bev,pickup,37,4.977187654993041
bev,pickup,38,5.155794616304431
bev,pickup,39,5.42557091215226
bev,pickup,40,5.641812436635737
bev,pickup,41,5.836617787263925
bev,pickup,42,6.0467215677798185
bev,pickup,43,6.27702153975244
bev,pickup,44,6.481413640728002
bev,pickup,45,6.698136594183823
bev,pickup,46,6.921542400260372
bev,pickup,47,7.120872742110474
bev,pickup,48,7.365164054141591
bev,pickup,49,7.575223457826182
bev,pickup,50,7.768583555596565
bev,pickup,51,8.00122415215575
bev,pickup,52,8.234334788154204
bev,pickup,53,8.50696119303922
bev,pickup,54,8.784525181880095
bev,pickup,55,9.054769354385082
bev,pickup,56,9.322710151603708
bev,pickup,57,9.554329888458435
bev,pickup,58,9.83846910803937
bev,pickup,59,10.12545172590555
bev,pickup,60,10.350381961654353
bev,pickup,61,10.654623793976803
bev,pickup,62,10.939097255697478
bev,pickup,63,11.246643362140944
bev,pickup,64,11.565030114148609
bev,pickup,65,11.847548865670898
bev,pickup,66,12.171057716765082
bev,pickup,67,12.490792407477695
bev,pickup,68,12.803883194762475
bev,pickup,69,13.1439197349915
bev,pickup,70,13.439596613277825
bev,pickup,71,13.823836261037727
bev,pickup,72,14.19029527303254
bev,pickup,73,14.545142442668002
bev,pickup,74,14.964281300988736
bev,pickup,75,15.315933639836265
bev,pickup,76,15.681058776582391
bev,pickup,77,16.11565208147153
bev,pickup,78,16.5471877839746
bev,pickup,79,17.003153787804717
bev,pickup,80,17.504926138881846
bev,pickup,81,18.003948394790495
bev,pickup,82,18.4385412493992
bev,pickup,83,18.88295504170969
bev,pickup,84,19.344035768302707
bev,pickup,85,19.96837419314708
bev,pickup,86,20.597954768400083
bev,pickup,87,21.14858837201626
bev,pickup,88,21.75842088523188
bev,pickup,89,22.44357178586518
bev,pickup,90,23.280873243078343
bev,pickup,91,24.07427487403818
bev,pickup,92,25.222357040632197
bev,pickup,93,26.305343124203223
bev,pickup,94,27.548916483419326
bev,pickup,95,28.87234283542935
bev,pickup,96,30.22233502099738
bev,pickup,97,32.912495382956266
bev,pickup,98,35.50050845894697
bev,pickup,99,41.63851956816221
bev,suv,1,0.09886776382794842
bev,suv,2,0.17129287420945052
bev,suv,3,0.21771184486488268
bev,suv,4,0.2581404029225579
bev,suv,5,0.29268655904278323
bev,suv,6,0.32189735363865807
bev,suv,7,0.3536437574187726
bev,suv,8,0.397179095110069
bev,suv,9,0.43226818414858637
bev,suv,10,0.4712412130884839
bev,suv,11,0.5055498511084046
bev,suv,12,0.5493185041439661
bev,suv,13,0.6052734031737416
bev,suv,14,0.6637079849066068
bev,suv,15,0.7230819741462302
bev,suv,16,0.7895277528645693
bev,suv,17,0.8660217756549471
bev,suv,18,0.9552356460868039
bev,suv,19,1.0541530687701506
bev,suv,20,1.16638376954586
bev,suv,21,1.2496442618211006
bev,suv,22,1.3744567916521642
bev,suv,23,1.469483423569583
bev,suv,24,1.5887467669418502
bev,suv,25,1.696950912401689
bev,suv,26,1.8337739730934401
bev,suv,27,1.979710570059646
bev,suv,28,2.1122113301849903
bev,suv,29,2.333542925865342
bev,suv,30,2.4704832675995214
bev,suv,31,2.67497157440077
bev,suv,32,2.856654052744823
bev,suv,33,3.0453707110028327
bev,suv,34,3.2416348016763346
bev,suv,35,3.4187110486689
bev,suv,36,3.571635280943789
bev,suv,37,3.7195496073366208
bev,suv,38,3.9226546577304444
bev,suv,39,4.058030054433987
bev,suv,40,4.281018412891559
bev,suv,41,4.435860362756662
bev,suv,42,4.615422195025886
bev,suv,43,4.858594336778962
bev,suv,44,5.090235107929049
bev,suv,45,5.315826576969026
bev,suv,46,5.487692569262151
bev,suv,47,5.631833245274635
bev,suv,48,5.882749475258047
bev,suv,49,6.107345672517465
bev,suv,50,6.285635598540353
bev,suv,51,6.496195986155119
bev,suv,52,6.769878721431483
bev,suv,53,7.013130209354857
bev,suv,54,7.209107229682038
bev,suv,55,7.428059920037979
bev,suv,56,7.646628125388698
bev,suv,57,7.8349412941610055
bev,suv,58,8.095056197825418
bev,suv,59,8.316264594402316
bev,suv,60,8.608936004375321
bev,suv,61,8.867025056455638
bev,suv,62,9.134521145666355
bev,suv,63,9.426256744997794
bev,suv,64,9.668688366684005
bev,suv,65,9.916603251126954
bev,suv,66,10.145935134792287
bev,suv,67,10.39226232138893
bev,suv,68,10.615017348042056
bev,suv,69,10.968404384196528
bev,suv,70,11.252496891980611
bev,suv,71,11.527106604817387
bev,suv,72,11.902669376459954
bev,suv,73,12.173198502761782
bev,suv,74,12.574115239204076
bev,suv,75,12.936980447138163
bev,suv,76,13.334489896814018
bev,suv,77,13.631971321362624
bev,suv,78,14.004250039260306
bev,suv,79,14.442589543916283
bev,suv,80,14.941042511326986
bev,suv,81,15.418870146699852
bev,suv,82,15.72632437665766
bev,suv,83,16.208106404695418
bev,suv,84,16.631817051696824
bev,suv,85,17.154302138503933
bev,suv,86,17.8933798013397
bev,suv,87,18.56613195611142
bev,suv,88,19.059862944045236
bev,suv,89,19.68276093537199
bev,suv,90,20.126887243666626
bev,suv,91,20.927177173498766
bev,suv,92,21.646787828604413
bev,suv,93,22.459412825059154
bev,suv,94,23.473064644173107
bev,suv,95,24.436387748117728
bev,suv,96,25.898451810566783
bev,suv,97,27.663359719226662
bev,suv,98,29.527539605870096
bev,suv,99,33.995992113958096
cv,car,1,2.4797829999746495
cv,car,2,4.171596314993051
cv,car,3,5.476386609745763
cv,car,4,6.567238250013336
cv,car,5,7.518496890618456
cv,car,6,8.370986527578024
cv,car,7,9.148327715249128
cv,car,8,9.869783084476218
cv,car,9,10.536808237343584
cv,car,10,11.162567172004021
cv,car,11,11.750436361174597
cv,car,12,12.30823962931433
cv,car,13,12.838138644292394
cv,car,14,13.344732747957025
cv,car,15,13.82994349435693
cv,car,16,14.296343784240044
cv,car,17,14.745997562645032
cv,car,18,15.182536112949595
cv,car,19,15.604030922306075
cv,car,20,16.014170901923194
cv,car,21,16.413286324951894
cv,car,22,16.80113019180421
cv,car,23,17.180945331695405
cv,car,24,17.550479123887747
cv,car,25,17.91373117426341
cv,car,26,18.27177710797349
cv,car,27,18.622080562671243
cv,car,28,18.96687109236653
cv,car,29,19.30645886114913
cv,car,30,19.641425979049423
cv,car,31,19.972509778191977
cv,car,32,20.298661708398992
cv,car,33,20.623308095858576
cv,car,34,20.94688919328826
cv,car,35,21.266683778234086
cv,car,36,21.58452745214012
cv,car,37,21.902043018863502
cv,car,38,22.21685685010278
cv,car,39,22.53087651844441
cv,car,40,22.844220093232185
cv,car,41,23.15667765393146
cv,car,42,23.468687700609635
cv,car,43,23.78224647258987
cv,car,44,24.09592791692213
cv,car,45,24.410534554145485
cv,car,46,24.726765939996685
cv,car,47,25.04544878529319
cv,car,48,25.36415145767015
cv,car,49,25.685252273188436
cv,car,50,26.00990117454526
cv,car,51,26.33674959500046
cv,car,52,26.66540243096153
cv,car,53,26.998235177264537
cv,car,54,27.334506765355506
cv,car,55,27.675700529282988
cv,car,56,28.02026370375198
cv,car,57,28.36822131706243
cv,car,58,28.722245071570306
cv,car,59,29.07970506788068
cv,car,60,29.44316890401157
cv,car,61,29.812380572215815
cv,car,62,30.189609983213867
cv,car,63,30.571860886258168
cv,car,64,30.961125025801827
cv,car,65,31.35632441026925
cv,car,66,31.760015760775524
cv,car,67,32.17268075115659
cv,car,68,32.59332875394453
cv,car,69,33.02344636029218
cv,car,70,33.46330522408195
cv,car,71,33.91557370818234
cv,car,72,34.378153020123925
cv,car,73,34.852720142083925
cv,car,74,35.34012376241056
cv,car,75,35.84137343834605
cv,car,76,36.35887127502343
cv,car,77,36.892180156483164
cv,car,78,37.44325513145922
cv,car,79,38.01067283373089
cv,car,80,38.598411533491465
cv,car,81,39.20713285349629
cv,car,82,39.83642306223155
cv,car,83,40.48987632487407
cv,car,84,41.175029386711344
cv,car,85,41.89278367564796
cv,car,86,42.649209707071805
cv,car,87,43.444780452127524
cv,car,88,44.287247799672436
cv,car,89,45.18990897766915
cv,car,90,46.15868777199181
cv,car,91,47.21507188380844
cv,car,92,48.37616492009896
cv,car,93,49.671068995141816
cv,car,94,51.14114964336706
cv,car,95,52.84654888915861
cv,car,96,54.889889978033715
cv,car,97,57.49116470005593
cv,car,98,61.15827043877222
cv,car,99,67.44632464196862
cv,cuv,1,3.1813441942868206
cv,cuv,2,5.12575468940524
cv,cuv,3,6.473387322745666
cv,cuv,4,7.548324921569949
cv,cuv,5,8.465286875382718
cv,cuv,6,9.277161856693406
cv,cuv,7,10.010350324280166
cv,cuv,8,10.686207456289681
cv,cuv,9,11.312610387554933
cv,cuv,10,11.894450518680497
cv,cuv,11,12.44310478456166
cv,cuv,12,12.962806474401168
cv,cuv,13,13.457697908773365
cv,cuv,14,13.931794528020832
cv,cuv,15,14.383233325722435
cv,cuv,16,14.818400727407349
cv,cuv,17,15.23904277882955
cv,cuv,18,15.647503821927408
cv,cuv,19,16.04178133132585
cv,cuv,20,16.425947058849257
cv,cuv,21,16.799270653983353
cv,cuv,22,17.164518931508265
cv,cuv,23,17.518556544223895
cv,cuv,24,17.86468698994366
cv,cuv,25,18.206096463394918
cv,cuv,26,18.540129805179866
cv,cuv,27,18.86913352507791
cv,cuv,28,19.19228095867225
cv,cuv,29,19.51136723263636
cv,cuv,30,19.825972293298527
cv,cuv,31,20.13766788837012
cv,cuv,32,20.44487710181371
cv,cuv,33,20.74876350509706
cv,cuv,34,21.050881822971768
cv,cuv,35,21.350985127869677
cv,cuv,36,21.64907589669908
cv,cuv,37,21.94534190427414
cv,cuv,38,22.241721924816453
cv,cuv,39,22.535189072140092
cv,cuv,40,22.828713574982228
cv,cuv,41,23.12170698703598
cv,cuv,42,23.413161160734276
cv,cuv,43,23.706792691085838
cv,cuv,44,24.000011924849034
cv,cuv,45,24.29395594616532
cv,cuv,46,24.588286912722232
cv,cuv,47,24.883349588787134
cv,cuv,48,25.18099063160529
cv,cuv,49,25.480389382621798
cv,cuv,50,25.779817892350774
cv,cuv,51,26.081558023084312
cv,cuv,52,26.385574983938476
cv,cuv,53,26.69174234935926
cv,cuv,54,27.00045322891237
cv,cuv,55,27.31268060069137
cv,cuv,56,27.6279540959584
cv,cuv,57,27.946704976649812
cv,cuv,58,28.267675615382664
cv,cuv,59,28.592108671615854
cv,cuv,60,28.921856575693347
cv,cuv,61,29.257102721216434
cv,cuv,62,29.597093728075407
cv,cuv,63,29.942483727518432
cv,cuv,64,30.29175222450376
cv,cuv,65,30.648373813726256
cv,cuv,66,31.01007287721551
cv,cuv,67,31.379959239766066
cv,cuv,68,31.757494547885198
cv,cuv,69,32.14142116740382
cv,cuv,70,32.536450238697455
cv,cuv,71,32.93954467455414
cv,cuv,72,33.35305503757139
cv,cuv,73,33.77793844505207
cv,cuv,74,34.21494126050292
cv,cuv,75,34.666142547656335
cv,cuv,76,35.13139376112768
cv,cuv,77,35.610623998440154
cv,cuv,78,36.10644645075516
cv,cuv,79,36.62532516006264
cv,cuv,80,37.16217338187515
cv,cuv,81,37.7221984115921
cv,cuv,82,38.3033081351756
cv,cuv,83,38.91351717553271
cv,cuv,84,39.552684401172044
cv,cuv,85,40.22489674797593
cv,cuv,86,40.935310839041236
cv,cuv,87,41.68910727725378
cv,cuv,88,42.493640002689496
cv,cuv,89,43.35452510921179
cv,cuv,90,44.28498716692694
cv,cuv,91,45.29568010702508
cv,cuv,92,46.407787876365425
cv,cuv,93,47.64618254247564
cv,cuv,94,49.05739307017931
cv,cuv,95,50.7000837511617
cv,cuv,96,52.673460339389926
cv,cuv,97,55.19012067926843
cv,cuv,98,58.752504672433176
cv,cuv,99,65.06687572315862
cv,minivan,1,5.652215067164409
cv,minivan,2,8.274526137999672
cv,minivan,3,10.049914121097732
cv,minivan,4,11.430767153701105
cv,minivan,5,12.576904282298699
cv,minivan,6,13.544962268184891
cv,minivan,7,14.412203671794623
cv,minivan,8,15.185380783795916
cv,minivan,9,15.88684735228267
cv,minivan,10,16.541854639793403
cv,minivan,11,17.150222943450228
cv,minivan,12,17.718850799929974
cv,minivan,13,18.25523751850752
cv,minivan,14,18.772062446530953
cv,minivan,15,19.262238646885038
cv,minivan,16,19.729823544548456
cv,minivan,17,20.185643845781794
cv,minivan,18,20.62320289712889
cv,minivan,19,21.04928405233742
cv,minivan,20,21.45924756818918
cv,minivan,21,21.85722684226826
cv,minivan,22,22.250069895508002
cv,minivan,23,22.633151462330076
cv,minivan,24,23.00798362000145
cv,minivan,25,23.375917600215594
cv,minivan,26,23.740100643025457
cv,minivan,27,24.098567252630975
cv,minivan,28,24.45725690702289
cv,minivan,29,24.806825015787084
cv,minivan,30,25.155659324056106
cv,minivan,31,25.497064642249153
cv,minivan,32,25.838672963355098
cv,minivan,33,26.17601937563463
cv,minivan,34,26.517239316683458
cv,minivan,35,26.851755155485485
cv,minivan,36,27.187575749489866
cv,minivan,37,27.52032395932813
cv,minivan,38,27.850909881091287
cv,minivan,39,28.184870721406185
cv,minivan,40,28.51864424986436
cv,minivan,41,28.853897432140016
cv,minivan,42,29.18645292721702
cv,minivan,43,29.515648781107675
cv,minivan,44,29.849616661110876
cv,minivan,45,30.184979505443025
cv,minivan,46,30.521218154624705
cv,minivan,47,30.85877652880061
cv,minivan,48,31.199122511528305
cv,minivan,49,31.54252269633826
cv,minivan,50,31.88289680747113
cv,minivan,51,32.23045306753834
cv,minivan,52,32.58157420940151
cv,minivan,53,32.93244144480256
cv,minivan,54,33.29292928686596
cv,minivan,55,33.65270057115531
cv,minivan,56,34.019460480839086
cv,minivan,57,34.38769773652143
cv,minivan,58,34.7672093436099
cv,minivan,59,35.146795038729984
cv,minivan,60,35.533105082183994
cv,minivan,61,35.92890255718285
cv,minivan,62,36.32978344519456
cv,minivan,63,36.73625331839126
cv,minivan,64,37.152821381495706
cv,minivan,65,37.57750927986569
cv,minivan,66,38.01094770403583
cv,minivan,67,38.4526027679706
cv,minivan,68,38.901646565573046
cv,minivan,69,39.35891615116381
cv,minivan,70,39.822280288021105
cv,minivan,71,40.29771025551464
cv,minivan,72,40.787093175190876
