powertrain,vehicle_type,quantile,miles
Conventional,Pickup,27,19.429254106747553
Conventional,Pickup,28,19.746044318469643
Conventional,Pickup,29,20.054625083047057
Conventional,Pickup,30,20.411193442009335
Conventional,Pickup,31,20.777324461504794
Conventional,Pickup,32,21.124638117408796
Conventional,Pickup,33,21.46978988480498
Conventional,Pickup,34,21.810074198724074
Conventional,Pickup,35,22.147703553168938
Conventional,Pickup,36,22.48377946685617
Conventional,Pickup,37,22.81548189901617
Conventional,Pickup,38,23.14718433117617
Conventional,Pickup,39,23.478545886397203
Conventional,Pickup,40,23.80982268022098
Conventional,Pickup,41,24.143272364131093
Conventional,Pickup,42,24.482755166400857
Conventional,Pickup,43,24.82223796867062
Conventional,Pickup,44,25.153364254393043
Conventional,Pickup,45,25.482903861866593
Conventional,Pickup,46,25.81762309500963
Conventional,Pickup,47,26.159987711982616
Conventional,Pickup,48,26.502352328955602
Conventional,Pickup,49,26.775321809541644
Conventional,Pickup,50,27.04493399289874
Conventional,Pickup,51,27.41040896886279
Conventional,Pickup,52,27.789359003490468
Conventional,Pickup,53,28.158260876640938
Conventional,Pickup,54,28.523923845104086
Conventional,Pickup,55,28.89014243483963
Conventional,Pickup,56,29.258444164848466
Conventional,Pickup,57,29.6267458948573
Conventional,Pickup,58,29.991215604525355
Conventional,Pickup,59,30.350037889364412
Conventional,Pickup,60,30.70886017420347
Conventional,Pickup,61,31.07988011689471
Conventional,Pickup,62,31.458675213511395
Conventional,Pickup,63,31.837470310128076
Conventional,Pickup,64,32.247432874065176
Conventional,Pickup,65,32.65861190259544
Conventional,Pickup,66,33.060570567617724
Conventional,Pickup,67,33.45384213281408
Conventional,Pickup,68,33.87564781814579
Conventional,Pickup,69,34.331505688725585
Conventional,Pickup,70,34.78759478926485
Conventional,Pickup,71,35.244024170566966
Conventional,Pickup,72,35.704403338479445
Conventional,Pickup,73,36.21343201693076
Conventional,Pickup,74,36.72246069538207
Conventional,Pickup,75,37.2287013909569
Conventional,Pickup,76,37.73293385463823
Conventional,Pickup,77,38.24834364932017
Conventional,Pickup,78,38.827949739288385
Conventional,Pickup,79,39.4075558292566
Conventional,Pickup,80,40.00233326734746
Conventional,Pickup,81,40.59831305185193
Conventional,Pickup,82,41.266913802546746
Conventional,Pickup,83,41.954924039216905
Conventional,Pickup,84,42.68497674587857
Conventional,Pickup,85,43.42917659862957
Conventional,Pickup,86,44.26383776163887
Conventional,Pickup,87,45.12568390265433
Conventional,Pickup,88,46.07946078990726
Conventional,Pickup,89,47.04431391273953
Conventional,Pickup,90,48.024830007028925
Conventional,Pickup,91,49.252301217014164
Conventional,Pickup,92,50.63007082688117
Conventional,Pickup,93,52.14038989347035
Conventional,Pickup,94,53.76897877578473
Conventional,Pickup,95,55.798735868702785
Conventional,Pickup,96,58.2487625172996
Conventional,Pickup,97,61.395778184353425
Conventional,Pickup,98,66.07287304224728
Conventional,Pickup,99,74.1442271004596
Conventional,SUV,1,2.7998582042407074
Conventional,SUV,2,5.099695124256133
Conventional,SUV,3,6.726879238196021
Conventional,SUV,4,8.071119304509805
Conventional,SUV,5,9.22272315550332
Conventional,SUV,6,10.19056598356833
Conventional,SUV,7,11.058352241239547
Conventional,SUV,8,11.877631912679643
Conventional,SUV,9,12.54836524042932
Conventional,SUV,10,13.168316279492975
Conventional,SUV,11,13.752677617765597
Conventional,SUV,12,14.331738142231462
Conventional,SUV,13,14.90240640297274
Conventional,SUV,14,15.402584263539769
Conventional,SUV,15,15.897359554803266
Conventional,SUV,16,16.375132151774686
Conventional,SUV,17,16.84078790946576
Conventional,SUV,18,17.249792345693923
Conventional,SUV,19,17.65879678192209
Conventional,SUV,20,18.066985366316725
Conventional,SUV,21,18.475156939968247
Conventional,SUV,22,18.85907917305202
Conventional,SUV,23,19.23070672067388
Conventional,SUV,24,19.59897261318652
Conventional,SUV,25,19.95772321478512
Conventional,SUV,26,20.316473816383716
Conventional,SUV,27,20.654476992921857
Conventional,SUV,28,20.98669458248415
Conventional,SUV,29,21.319069714689615
Conventional,SUV,30,21.652079951087735
Conventional,SUV,31,21.985090187485856
Conventional,SUV,32,22.297141356489252
Conventional,SUV,33,22.601013531589746
Conventional,SUV,34,22.92354871331347
Conventional,SUV,35,23.260892407576673
Conventional,SUV,36,23.596828788621877
Conventional,SUV,37,23.932332274599617
Conventional,SUV,38,24.249747599881648
Conventional,SUV,39,24.55685212853791
Conventional,SUV,40,24.864107635363315
Conventional,SUV,41,25.173591219152467
Conventional,SUV,42,25.483074802941623
Conventional,SUV,43,25.799754867472167
Conventional,SUV,44,26.124343980792585
Conventional,SUV,45,26.448933094113006
Conventional,SUV,46,26.774105435692928
Conventional,SUV,47,27.099325963741112
Conventional,SUV,48,27.42082810026545
Conventional,SUV,49,27.73565827651695
Conventional,SUV,50,28.05048845276845
Conventional,SUV,51,28.38041202452028
Conventional,SUV,52,28.712753766165363
Conventional,SUV,53,29.05141618390739
Conventional,SUV,54,29.40459583125293
Conventional,SUV,55,29.75777547859847
Conventional,SUV,56,30.101359864369595
Conventional,SUV,57,30.431813920422716
Conventional,SUV,58,30.76226797647584
Conventional,SUV,59,31.109987636562945
Conventional,SUV,60,31.47334093499528
Conventional,SUV,61,31.836694233427618
Conventional,SUV,62,32.20442075310661
Conventional,SUV,63,32.57351136888616
Conventional,SUV,64,32.943958564671824
Conventional,SUV,65,33.343669441053095
Conventional,SUV,66,33.743380317434365
Conventional,SUV,67,34.13922630580052
Conventional,SUV,68,34.529471621722955
Conventional,SUV,69,34.91971693764539
Conventional,SUV,70,35.37564870960004
Conventional,SUV,71,35.832968208919716
Conventional,SUV,72,36.30371172631864
Conventional,SUV,73,36.783094594577015
Conventional,SUV,74,37.263556489643825
Conventional,SUV,75,37.753510585030476
Conventional,SUV,76,38.243464680417134
Conventional,SUV,77,38.76915164738339
Conventional,SUV,78,39.317727335057185
Conventional,SUV,79,39.88552801939323
Conventional,SUV,80,40.48608667063007
Conventional,SUV,81,41.10383779325409
Conventional,SUV,82,41.754849739416954
Conventional,SUV,83,42.41536379045926
Conventional,SUV,84,43.09895086127577
Conventional,SUV,85,43.81154329839627
Conventional,SUV,86,44.59045996554815
Conventional,SUV,87,45.38397469653825
Conventional,SUV,88,46.19330792117678
Conventional,SUV,89,47.091643736130024
Conventional,SUV,90,48.080930379465855
Conventional,SUV,91,49.217306648327046
Conventional,SUV,92,50.48394964153777
Conventional,SUV,93,51.852234999089596
Conventional,SUV,94,53.34292193007196
Conventional,SUV,95,55.05490239761704
Conventional,SUV,96,57.160321668533804
Conventional,SUV,97,59.796595473404885
Conventional,SUV,98,63.38919431885428
Conventional,SUV,99,70.34790814078383
Diesel,All,1,2.470931213661382
Diesel,All,2,4.838160090054407
Diesel,All,3,6.74877700300727
Diesel,All,4,8.058773932622326
Diesel,All,5,9.208365312659062
Diesel,All,6,10.175756613989368
Diesel,All,7,11.076805693589867
Diesel,All,8,11.902912069054489
Diesel,All,9,12.635655348337155
Diesel,All,10,13.288968131169437
Diesel,All,11,13.923814579077218
Diesel,All,12,14.548545550814751
Diesel,All,13,15.119442626207276
Diesel,All,14,15.698258211295594
Diesel,All,15,16.290483360344986
Diesel,All,16,16.80516989787173
Diesel,All,17,17.29223844338283
Diesel,All,18,17.774107387770165
Diesel,All,19,18.25281255050102
Diesel,All,20,18.72193466725218
Diesel,All,21,19.185430559913073
Diesel,All,22,19.635380540444135
Diesel,All,23,20.08329295661112
Diesel,All,24,20.527052952105137
Diesel,All,25,20.970812947599153
Diesel,All,26,21.377023018410203
Diesel,All,27,21.777414715196254
Diesel,All,28,22.19255068561488
Diesel,All,29,22.61984865335786
Diesel,All,30,23.043704810389436
Diesel,All,31,23.456696603884104
Diesel,All,32,23.869688397378777
Diesel,All,33,24.27887020263211
Diesel,All,34,24.686742729156133
Diesel,All,35,25.089294220842348
Diesel,All,36,25.46959999259334
Diesel,All,37,25.849905764344335
Diesel,All,38,26.244630370514315
Diesel,All,39,26.66128379166329
Diesel,All,40,27.077937212812266
Diesel,All,41,27.469209288348576
Diesel,All,42,27.84405048614109
Diesel,All,43,28.2188916839336
Diesel,All,44,28.676292586217613
Diesel,All,45,29.141152110684935
Diesel,All,46,29.582097605722236
Diesel,All,47,29.96230817801991
Diesel,All,48,30.34251875031758
Diesel,All,49,30.765081079599867
Diesel,All,50,31.19356777700843
Diesel,All,51,31.61899483887543
Diesel,All,52,32.04324121408703
Diesel,All,53,32.504396493497204
Diesel,All,54,32.99454391819551
Diesel,All,55,33.480697090421174
Diesel,All,56,33.905822665129854
Diesel,All,57,34.33094823983853
Diesel,All,58,34.786408965711935
Diesel,All,59,35.29669079290932
Diesel,All,60,35.8069726201067
Diesel,All,61,36.2941957011852
Diesel,All,62,36.767068999534715
Diesel,All,63,37.239942297884234
Diesel,All,64,37.785418140309794
Diesel,All,65,38.33944055129133
Diesel,All,66,38.88752499594059
Diesel,All,67,39.418472680264905
Diesel,All,68,39.94942036458923
Diesel,All,69,40.53491187034637
Diesel,All,70,41.14850486141516
Diesel,All,71,41.759017863175366
Diesel,All,72,42.35419084271733
Diesel,All,73,42.94936382225929
Diesel,All,74,43.63739245578768
Diesel,All,75,44.352167716032184
Diesel,All,76,45.0724342518581
Diesel,All,77,45.795094467687555
Diesel,All,78,46.56125127160705
Diesel,All,79,47.35743995785307
Diesel,All,80,48.1615257722912
Diesel,All,81,48.98413019890173
Diesel,All,82,49.81489873174302
Diesel,All,83,50.72916719553583
Diesel,All,84,51.65964260154804
Diesel,All,85,52.756299548458934
Diesel,All,86,53.90364248850055
Diesel,All,87,55.11676041676062
Diesel,All,88,56.444882386966306
Diesel,All,89,57.81487440817282
Diesel,All,90,59.2259637042477
Diesel,All,91,60.85743233942642
Diesel,All,92,62.834027819533176
Diesel,All,93,65.02244637545674
Diesel,All,94,67.41779256420222
Diesel,All,95,70.17654738862687
Diesel,All,96,73.6500179938321
Diesel,All,97,78.9188914949362
Diesel,All,98,85.22259088391138
Diesel,All,99,96.76230198585347
Diesel,CUV,1,3.586707365719053
Diesel,CUV,2,5.614432866688146
Diesel,CUV,3,7.084339263857102
Diesel,CUV,4,8.20754055676649
Diesel,CUV,5,9.257589492432485
Diesel,CUV,6,10.304898018272
Diesel,CUV,7,11.319426776067244
Diesel,CUV,8,12.007150332197666
Diesel,CUV,9,12.713763052407066
Diesel,CUV,10,13.507806469923379
Diesel,CUV,11,14.134742568987024
Diesel,CUV,12,14.737340276903035
Diesel,CUV,13,15.279971844534678
Diesel,CUV,14,15.799155569354385
Diesel,CUV,15,16.258686688779107
Diesel,CUV,16,16.710684954571608
Diesel,CUV,17,17.12911027042293
Diesel,CUV,18,17.547535586274254
Diesel,CUV,19,17.92672354149968
Diesel,CUV,20,18.301052618044608
Diesel,CUV,21,18.662268729275862
Diesel,CUV,22,19.01442785372881
Diesel,CUV,23,19.35601274776052
Diesel,CUV,24,19.687744455469527
Diesel,CUV,25,20.004096824320627
Diesel,CUV,26,20.28350805324197
Diesel,CUV,27,20.566901180728276
Diesel,CUV,28,20.89845990450785
Diesel,CUV,29,21.230018628287418
Diesel,CUV,30,21.5247321664575
Diesel,CUV,31,21.806792738438578
Diesel,CUV,32,22.090633249469782
Diesel,CUV,33,22.425480381096865
Diesel,CUV,34,22.76032751272394
Diesel,CUV,35,23.00496433374242
Diesel,CUV,36,23.212479467839536
Diesel,CUV,37,23.435706788176546
Diesel,CUV,38,23.694752924959964
Diesel,CUV,39,23.953799061743386
Diesel,CUV,40,24.213809992393063
Diesel,CUV,41,24.47415694569036
Diesel,CUV,42,24.7344516817515
Diesel,CUV,43,24.994619958361085
Diesel,CUV,44,25.25478823497067
Diesel,CUV,45,25.513740042570674
Diesel,CUV,46,25.771354687189515
Diesel,CUV,47,26.02896933180835
Diesel,CUV,48,26.284923695025476
Diesel,CUV,49,26.539603274977484
Diesel,CUV,50,26.79428285492949
Diesel,CUV,51,27.034131306347213
Diesel,CUV,52,27.269865344069363
Diesel,CUV,53,27.505599381791512
Diesel,CUV,54,27.749517888420428
Diesel,CUV,55,27.994532206894455
Diesel,CUV,56,28.239546525368482
Diesel,CUV,57,28.49601023976599
Diesel,CUV,58,28.753998085253563
Diesel,CUV,59,29.011985930741137
Diesel,CUV,60,29.282797237220258
Diesel,CUV,61,29.554225707704266
Diesel,CUV,62,29.82598013915701
Diesel,CUV,63,30.106937138917683
Diesel,CUV,64,30.387894138678355
Diesel,CUV,65,30.66991746046926
Diesel,CUV,66,30.95601778855671
Diesel,CUV,67,31.242118116644157
Diesel,CUV,68,31.532428972171612
Diesel,CUV,69,31.827972254908765
Diesel,CUV,70,32.12351553764592
Diesel,CUV,71,32.43617626241383
Diesel,CUV,72,32.75569945515732
Diesel,CUV,73,33.077090701459646
Diesel,CUV,74,33.423594212549844
Diesel,CUV,75,33.77009772364005
Diesel,CUV,76,34.140627185244355
Diesel,CUV,77,34.53572783089627
Diesel,CUV,78,34.93087516812056
Diesel,CUV,79,35.32667939826447
Diesel,CUV,80,35.722483628408384
Diesel,CUV,81,36.16924095473764
Diesel,CUV,82,36.638077985865635
Diesel,CUV,83,37.12034165852579
Diesel,CUV,84,37.62499577547081
Diesel,CUV,85,38.14569584671436
Diesel,CUV,86,38.72122183519045
Diesel,CUV,87,39.313369438464875
Diesel,CUV,88,39.97087807387311
Diesel,CUV,89,40.67644808067479
Diesel,CUV,90,41.472826163818716
Diesel,CUV,91,42.329280462877136
Diesel,CUV,92,43.2260833989347
Diesel,CUV,93,44.28968071620296
Diesel,CUV,94,45.52870020568778
Diesel,CUV,95,46.96247615317003
Diesel,CUV,96,48.64582470445454
Diesel,CUV,97,51.10375618082626
Diesel,CUV,98,54.80086032084535
Diesel,CUV,99,60.830823508062906
Diesel,Car,1,4.760973702415274
Diesel,Car,2,6.447304057025289
Diesel,Car,3,7.539096148987341
Diesel,Car,4,8.349593896080089
Diesel,Car,5,9.045450231355924
Diesel,Car,6,9.679978619010583
Diesel,Car,7,10.254016124943012
Diesel,Car,8,10.787128155607864
Diesel,Car,9,11.24568758274688
Diesel,Car,10,11.674752477507376
Diesel,Car,11,12.060448584068316
Diesel,Car,12,12.436356505465692
Diesel,Car,13,12.795496818122526
Diesel,Car,14,13.135545936578147
Diesel,Car,15,13.467128443111639
Diesel,Car,16,13.782721955045194
Diesel,Car,17,14.097116423990371
Diesel,Car,18,14.388697993323547
Diesel,Car,19,14.679912209964302
Diesel,Car,20,14.970974997546746
Diesel,Car,21,15.262020149777047
Diesel,Car,22,15.532529124574495
Diesel,Car,23,15.78661096265595
Diesel,Car,24,16.042344730137273
Diesel,Car,25,16.308498663618003
Diesel,Car,26,16.574652597098734
Diesel,Car,27,16.82044667967393
Diesel,Car,28,17.056523116490993
Diesel,Car,29,17.292817100527348
Diesel,Car,30,17.53076895163398
Diesel,Car,31,17.76872080274061
Diesel,Car,32,18.00528686842979
Diesel,Car,33,18.240826722561522
Diesel,Car,34,18.476519629662658
Diesel,Car,35,18.715652525680873
Diesel,Car,36,18.954785421699093
Diesel,Car,37,19.189428664262852
Diesel,Car,38,19.41834543272442
Diesel,Car,39,19.647262201185985
Diesel,Car,40,19.8716498045804
Diesel,Car,41,20.09419210365669
Diesel,Car,42,20.31637635063496
Diesel,Car,43,20.537518720240737
Diesel,Car,44,20.75866108984651
Diesel,Car,45,20.981473428355816
Diesel,Car,46,21.20479110160711
Diesel,Car,47,21.4281087748584
Diesel,Car,48,21.6561970249304
Diesel,Car,49,21.884498541490412
Diesel,Car,50,22.113060989695327
Diesel,Car,51,22.34403388242145
Diesel,Car,52,22.57500677514757
Diesel,Car,53,22.8061070712403
Diesel,Car,54,23.037664745394974
Diesel,Car,55,23.269222419549646
Diesel,Car,56,23.505209587980854
Diesel,Car,57,23.74853080277874
Diesel,Car,58,23.991852017576623
Diesel,Car,59,24.231857405218822
Diesel,Car,60,24.469676879515475
Diesel,Car,61,24.70756028525113
Diesel,Car,62,24.946475811968885
Diesel,Car,63,25.185391338686635
Diesel,Car,64,25.43948492661751
Diesel,Car,65,25.713651307917377
Diesel,Car,66,25.987817689217245
Diesel,Car,67,26.261262883760644
Diesel,Car,68,26.534335229763492
Diesel,Car,69,26.807407575766337
Diesel,Car,70,27.093894352164984
Diesel,Car,71,27.3813549640438
Diesel,Car,72,27.674850180558717
Diesel,Car,73,27.993845504132796
Diesel,Car,74,28.31284082770687
Diesel,Car,75,28.635899943530877
Diesel,Car,76,28.960281990664857
Diesel,Car,77,29.302620930393715
Diesel,Car,78,29.655763931651478
Diesel,Car,79,30.05115588176938
Diesel,Car,80,30.48097675664365
Diesel,Car,81,30.9211180859269
Diesel,Car,82,31.381458720799177
Diesel,Car,83,31.847833643037138
Diesel,Car,84,32.366078176923786
Diesel,Car,85,32.880384232467996
Diesel,Car,86,33.3882237850223
Diesel,Car,87,33.98550222090638
Diesel,Car,88,34.611925312583885
Diesel,Car,89,35.3305346193881
Diesel,Car,90,36.090227059667264
Diesel,Car,91,37.09458516311277
Diesel,Car,92,37.95194218399609
Diesel,Car,93,38.944506610829826
Diesel,Car,94,40.1888313401769
Diesel,Car,95,41.87942128401457
Diesel,Car,96,43.495229882901505
Diesel,Car,97,45.73670719601434
Diesel,Car,98,48.899646977964714
Diesel,Car,99,54.8037780077452
Diesel,Minivan,1,6.762348526563164
Diesel,Minivan,2,8.822060760855186
Diesel,Minivan,3,9.623515213303497
Diesel,Minivan,4,10.30713220270981
Diesel,Minivan,5,10.990696488364033
Diesel,Minivan,6,11.437948182562419
Diesel,Minivan,7,12.286816993594412
Diesel,Minivan,8,13.213279627594652
Diesel,Minivan,9,14.142914280075182
Diesel,Minivan,10,14.624517650531926
Diesel,Minivan,11,15.03812530188192
Diesel,Minivan,12,15.445293589009578
Diesel,Minivan,13,15.958043858075301
Diesel,Minivan,14,16.547370070085115
Diesel,Minivan,15,16.926506442599635
Diesel,Minivan,16,17.244601382274425
Diesel,Minivan,17,17.491935674979462
Diesel,Minivan,18,17.701469491778834
Diesel,Minivan,19,17.930180692721187
Diesel,Minivan,20,18.185104197617765
Diesel,Minivan,21,18.442681195564738
Diesel,Minivan,22,18.728087510869518
Diesel,Minivan,23,19.013493826174294
Diesel,Minivan,24,19.331161903931957
Diesel,Minivan,25,19.659492767585064
Diesel,Minivan,26,19.932006764767646
Diesel,Minivan,27,20.080270887957614
Diesel,Minivan,28,20.228535011147585
Diesel,Minivan,29,20.429454536690276
Diesel,Minivan,30,20.64680137438758
Diesel,Minivan,31,20.84961121049276
Diesel,Minivan,32,20.999166684329765
Diesel,Minivan,33,21.148722158166773
Diesel,Minivan,34,21.34701866030161
Diesel,Minivan,35,21.583532559624523
Diesel,Minivan,36,21.820046458947438
Diesel,Minivan,37,22.044088891668217
Diesel,Minivan,38,22.266846208392526
Diesel,Minivan,39,22.489572911996806
Diesel,Minivan,40,22.712244910499027
Diesel,Minivan,41,22.935989167453283
Diesel,Minivan,42,23.204573323310814
Diesel,Minivan,43,23.473157479168346
Diesel,Minivan,44,23.73156076486682
Diesel,Minivan,45,23.982644227859694
Diesel,Minivan,46,24.233727690852568
Diesel,Minivan,47,24.49773982840633
Diesel,Minivan,48,24.762757858260027
Diesel,Minivan,49,25.027392800807345
Diesel,Minivan,50,25.291012116542408
Diesel,Minivan,51,25.55463143227747
Diesel,Minivan,52,25.78388715065218
Diesel,Minivan,53,25.963208266612636
Diesel,Minivan,54,26.14252938257309
Diesel,Minivan,55,26.355016855583344
Diesel,Minivan,56,26.610539699204562
Diesel,Minivan,57,26.866062542825773
Diesel,Minivan,58,27.137612939267804
Diesel,Minivan,59,27.421303608928582
Diesel,Minivan,60,27.70499427858936
Diesel,Minivan,61,28.022676753730064
Diesel,Minivan,62,28.354736427563175
Diesel,Minivan,63,28.68679610139629
Diesel,Minivan,64,29.02224004098444
Diesel,Minivan,65,29.358345372611016
Diesel,Minivan,66,29.694842522378483
Diesel,Minivan,67,30.0330937417302
Diesel,Minivan,68,30.371344961081924
Diesel,Minivan,69,30.52328555543652
Diesel,Minivan,70,30.641606187385623
Diesel,Minivan,71,30.808077461640377
Diesel,Minivan,72,31.02050163104161
Diesel,Minivan,73,31.235616642802178
Diesel,Minivan,74,31.463310532097967
Diesel,Minivan,75,31.691004421393753
Diesel,Minivan,76,31.960793341279125
Diesel,Minivan,77,32.23855480483677
Diesel,Minivan,78,32.587582331020954
Diesel,Minivan,79,33.043888025946174
Diesel,Minivan,80,33.48860959423828
Diesel,Minivan,81,33.87671374361106
Diesel,Minivan,82,34.30080349180172
Diesel,Minivan,83,34.82783564972553
Diesel,Minivan,84,35.28881132075371
Diesel,Minivan,85,35.62613247058094
Diesel,Minivan,86,36.06336729470984
Diesel,Minivan,87,36.62913184548893
Diesel,Minivan,88,37.08404005685546
Diesel,Minivan,89,37.47459207118045
Diesel,Minivan,90,38.27206517835352
Diesel,Minivan,91,39.129281151929916
Diesel,Minivan,92,40.02478665489221
Diesel,Minivan,93,40.97485265908065
Diesel,Minivan,94,41.88114629703782
Diesel,Minivan,95,42.96695095496125
Diesel,Minivan,96,44.21359129462286
Diesel,Minivan,97,45.42308385054548
Diesel,Minivan,98,47.17918605294166
Diesel,Minivan,99,50.78247729992275
Diesel,Pickup,1,2.3953946236811405
Diesel,Pickup,2,4.755870979757098
Diesel,Pickup,3,6.615210609897588
Diesel,Pickup,4,8.090221505103866
Diesel,Pickup,5,9.261797117873785
Diesel,Pickup,6,10.295746132092269
Diesel,Pickup,7,11.314768987477892
Diesel,Pickup,8,12.221031369618954
Diesel,Pickup,9,13.017646362350511
Diesel,Pickup,10,13.802738169238944
Diesel,Pickup,11,14.557252295660575
Diesel,Pickup,12,15.18230462804103
Diesel,Pickup,13,15.821206012417626
Diesel,Pickup,14,16.47589040189571
Diesel,Pickup,15,17.065207763607365
Diesel,Pickup,16,17.625942375107307
Diesel,Pickup,17,18.148925085585237
Diesel,Pickup,18,18.70866657843673
Diesel,Pickup,19,19.286413546091637
Diesel,Pickup,20,19.82870450168614
Diesel,Pickup,21,20.365889614858798
Diesel,Pickup,22,20.864971092457445
Diesel,Pickup,23,21.356181232820855
Diesel,Pickup,24,21.830121644235348
Diesel,Pickup,25,22.293151366176932
Diesel,Pickup,26,22.757213701972546
Diesel,Pickup,27,23.22273731725674
Diesel,Pickup,28,23.684621087111
Diesel,Pickup,29,24.13001850406061
Diesel,Pickup,30,24.575415921010222
Diesel,Pickup,31,25.041825288769594
Diesel,Pickup,32,25.509932131504964
Diesel,Pickup,33,25.95946888610195
Diesel,Pickup,34,26.398615499080645
Diesel,Pickup,35,26.837375047724183
Diesel,Pickup,36,27.27335195301726
Diesel,Pickup,37,27.709328858310343
Diesel,Pickup,38,28.152485037127178
Diesel,Pickup,39,28.600710125925037
Diesel,Pickup,40,29.04625162458451
Diesel,Pickup,41,29.47979052843546
Diesel,Pickup,42,29.913329432286414
Diesel,Pickup,43,30.349003075375645
Diesel,Pickup,44,30.785728894460778
Diesel,Pickup,45,31.222454713545915
Diesel,Pickup,46,31.681711627731445
Diesel,Pickup,47,32.141874718300485
Diesel,Pickup,48,32.601267976311355
Diesel,Pickup,49,33.03182690114249
Diesel,Pickup,50,33.46238582597363
Diesel,Pickup,51,33.894451021927246
Diesel,Pickup,52,34.342437755155224
Diesel,Pickup,53,34.790424488383195
Diesel,Pickup,54,35.24518581191069
Diesel,Pickup,55,35.71623155265722
Diesel,Pickup,56,36.18727729340375
Diesel,Pickup,57,36.669617657638454
Diesel,Pickup,58,37.162208246627216
Diesel,Pickup,59,37.65479883561597
Diesel,Pickup,60,38.157932956091315
Diesel,Pickup,61,38.66393599034033
Diesel,Pickup,62,39.17355910236779
Diesel,Pickup,63,39.70825770481739
Diesel,Pickup,64,40.242956307267
Diesel,Pickup,65,40.784769098210376
Diesel,Pickup,66,41.33541270921165
Diesel,Pickup,67,41.88605632021292
Diesel,Pickup,68,42.448353764456215
Diesel,Pickup,69,43.016001076111486
Diesel,Pickup,70,43.5906809420782
Diesel,Pickup,71,44.221601812847226
Diesel,Pickup,72,44.852522683616236
Diesel,Pickup,73,45.50449208960191
Diesel,Pickup,74,46.16759312494233
Diesel,Pickup,75,46.83967897306885
Diesel,Pickup,76,47.56450329547542
Diesel,Pickup,77,48.289327617882
Diesel,Pickup,78,49.04501657411711
Diesel,Pickup,79,49.8145721818457
Diesel,Pickup,80,50.63878564787615
Diesel,Pickup,81,51.50856448701683
Diesel,Pickup,82,52.411330010518604
Diesel,Pickup,83,53.34597109988399
Diesel,Pickup,84,54.35636192443224
Diesel,Pickup,85,55.43007944190688
Diesel,Pickup,86,56.55977519310519
Diesel,Pickup,87,57.718678371530686
Diesel,Pickup,88,58.980425257447386
Diesel,Pickup,89,60.39031698264326
Diesel,Pickup,90,61.96516549196938
Diesel,Pickup,91,63.63064097162313
Diesel,Pickup,92,65.38332559909703
Diesel,Pickup,93,67.57668869718549
Diesel,Pickup,94,69.9732570998682
Diesel,Pickup,95,72.87022650456765
Diesel,Pickup,96,76.5205021846644
Diesel,Pickup,97,81.2381719887968
Diesel,Pickup,98,88.21052648638243
Diesel,Pickup,99,100.77351758420045
Diesel,SUV,1,1.0861644412189304
Diesel,SUV,2,3.017286384462196
Diesel,SUV,3,4.88728084508701
Diesel,SUV,4,6.415419299414361
Diesel,SUV,5,7.489713547807768
Diesel,SUV,6,8.664766323183935
Diesel,SUV,7,9.652477692900966
Diesel,SUV,8,10.385342358063353
Diesel,SUV,9,11.013881315715357
Diesel,SUV,10,11.680152610634865
Diesel,SUV,11,12.28735584019008
Diesel,SUV,12,12.869595817257428
Diesel,SUV,13,13.425531644238417
Diesel,SUV,14,13.940462912265145
Diesel,SUV,15,14.438030732745826
Diesel,SUV,16,14.889180627273944
Diesel,SUV,17,15.328968887402773
Diesel,SUV,18,15.76144761120763
Diesel,SUV,19,16.19106736648467
Diesel,SUV,20,16.594670434215057
Diesel,SUV,21,16.976821982416755
Diesel,SUV,22,17.359080370682467
Diesel,SUV,23,17.741463410928937
Diesel,SUV,24,18.111759577775665
Diesel,SUV,25,18.425740129287878
Diesel,SUV,26,18.739720680800094
Diesel,SUV,27,19.06545830640625
Diesel,SUV,28,19.396590918742017
Diesel,SUV,29,19.724752518682344
Diesel,SUV,30,20.046311377702196
Diesel,SUV,31,20.367870236722048
Diesel,SUV,32,20.681015676648144
Diesel,SUV,33,20.99085533324629
Diesel,SUV,34,21.299226141040705
Diesel,SUV,35,21.595004033701112
Diesel,SUV,36,21.890781926361523
Diesel,SUV,37,22.208628640031364
Diesel,SUV,38,22.533737360426898
Diesel,SUV,39,22.855652078015137
Diesel,SUV,40,23.121695007671406
Diesel,SUV,41,23.387737937327675
Diesel,SUV,42,23.657235927517185
Diesel,SUV,43,23.939334880620823
Diesel,SUV,44,24.22143383372446
Diesel,SUV,45,24.510328677894194
Diesel,SUV,46,24.80545642106097
Diesel,SUV,47,25.101462466808158
Diesel,SUV,48,25.412816111986054
Diesel,SUV,49,25.724169757163956
Diesel,SUV,50,26.026258917018804
Diesel,SUV,51,26.323050808296625
Diesel,SUV,52,26.61984269957445
Diesel,SUV,53,26.918454264150867
Diesel,SUV,54,27.21714107160317
Diesel,SUV,55,27.518295000107454
Diesel,SUV,56,27.827581215962667
Diesel,SUV,57,28.136867431817876
Diesel,SUV,58,28.431770160264232
Diesel,SUV,59,28.718899835959352
Diesel,SUV,60,29.00980416999271
Diesel,SUV,61,29.32951981177359
Diesel,SUV,62,29.649235453554468
Diesel,SUV,63,29.98170024714975
Diesel,SUV,64,30.32363968500365
Diesel,SUV,65,30.668907700737787
Diesel,SUV,66,31.01901202260051
Diesel,SUV,67,31.370406663541008
Diesel,SUV,68,31.73862316921028
Diesel,SUV,69,32.106839674879545
Diesel,SUV,70,32.479438690147624
