listing_year,state,year,vehicle_type,avg_price,n_listings,dep_annual_rate,n_make_model_year
2022,ID,2017,suv,38657.80383368276,1012,0.07794969084898329,2568
2022,ID,2017,car,23001.197160330114,1681,0.07794969084898329,2568
2022,ID,2018,car,26555.298486216765,1579,0.07794969084898329,2568
2022,ID,2018,minivan,30559.708113880686,159,0.07794969084898329,2568
2022,ID,2018,suv,45037.33637313093,1155,0.07794969084898329,2568
2022,ID,2018,cuv,30491.74938601265,2481,0.07794969084898329,2568
2022,ID,2018,pickup,47697.522273869814,2559,0.07794969084898329,2568
2022,ID,2019,car,29653.672962992663,1685,0.07794969084898329,2568
2022,ID,2019,minivan,33367.022985363634,170,0.07794969084898329,2568
2022,ID,2019,suv,47688.61153518085,1137,0.07794969084898329,2568
2022,ID,2019,cuv,35548.36269935427,3029,0.07794969084898329,2568
2022,ID,2019,pickup,52751.026389081075,2988,0.07794969084898329,2568
2022,ID,2020,car,31908.794732815102,1341,0.07794969084898329,2568
2022,ID,2020,minivan,35505.51830632663,164,0.07794969084898329,2568
2022,ID,2020,suv,52195.364313943086,1076,0.07794969084898329,2568
2022,ID,2020,cuv,37060.75298791534,2250,0.07794969084898329,2568
2022,ID,2020,pickup,59753.427588310275,2473,0.07794969084898329,2568
2022,ID,2021,minivan,48140.05279086417,72,0.07794969084898329,2568
2022,ID,2021,suv,67244.34337499563,1010,0.07794969084898329,2568
2022,ID,2021,cuv,42581.893504512664,1860,0.07794969084898329,2568
2022,ID,2021,pickup,63476.51551537744,2367,0.07794969084898329,2568
2022,ID,2021,car,36921.17878206474,850,0.07794969084898329,2568
2022,ID,2022,car,44100.63844624423,282,0.07794969084898329,2568
2022,ID,2022,pickup,72045.15668285545,752,0.07794969084898329,2568
2022,ID,2022,cuv,45822.861533819836,592,0.07794969084898329,2568
2022,ID,2022,suv,73946.84820270115,288,0.07794969084898329,2568
2022,ID,2022,minivan,53927.47944212276,23,0.07794969084898329,2568
2022,ID,2023,suv,78010.82136050475,5,0.07794969084898329,2568
2022,ID,2023,car,46827.18220509604,13,0.07794969084898329,2568
2022,ID,2023,pickup,72660.61797711089,6,0.07794969084898329,2568
2022,ID,2023,minivan,44501.10696279277,1,0.07794969084898329,2568
2022,ID,2023,cuv,47597.37841256194,13,0.07794969084898329,2568
2022,IL,2008,minivan,7737.343019542087,288,0.08415452444469695,2850
2022,IL,2008,suv,14152.676831819155,592,0.08415452444469695,2850
2022,IL,2008,cuv,9409.6161754338391,936,0.08415452444469695,2850
2022,IL,2008,pickup,15752.351519108597,833,0.08415452444469695,2850
2022,IL,2008,car,9958.6524032114,1404,0.08415452444469695,2850
2022,IL,2009,minivan,8164.2185012622695,344,0.08415452444469695,2850
2022,IL,2009,suv,15306.65598526387,617,0.08415452444469695,2850
2022,IL,2009,cuv,9897.883285055548,1825,0.08415452444469695,2850
2022,IL,2009,pickup,15711.322407889327,1003,0.08415452444469695,2850
2022,IL,2009,car,10481.939169356543,2640,0.08415452444469695,2850
2022,IL,2010,minivan,9314.382329726335,595,0.08415452444469695,2850
2022,IL,2010,suv,16385.69163355837,949,0.08415452444469695,2850
2022,IL,2010,cuv,11319.103033182388,2960,0.08415452444469695,2850
2022,IL,2010,pickup,17300.894648525496,1565,0.08415452444469695,2850
2022,IL,2010,car,11669.302978778936,3973,0.08415452444469695,2850
2022,IL,2011,car,12407.11755193252,5103,0.08415452444469695,2850
2022,IL,2011,minivan,12348.65356729014,727,0.08415452444469695,2850
2022,IL,2011,suv,17874.59197147238,1832,0.08415452444469695,2850
2022,IL,2011,cuv,12266.35797671643,4446,0.08415452444469695,2850
2022,IL,2011,pickup,20350.584487732092,2407,0.08415452444469695,2850
2022,IL,2012,car,12971.024687676052,7461,0.08415452444469695,2850
2022,IL,2012,minivan,12974.999447425036,998,0.08415452444469695,2850
2022,IL,2012,suv,19670.111150866363,2043,0.08415452444469695,2850
2022,IL,2012,cuv,13569.222854233505,5242,0.08415452444469695,2850
2022,IL,2012,pickup,22913.817135105106,2451,0.08415452444469695,2850
2022,IL,2013,car,14555.54589746887,9649,0.08415452444469695,2850
2022,IL,2013,minivan,14197.374622808942,999,0.08415452444469695,2850
2022,IL,2013,suv,22070.098555717977,2443,0.08415452444469695,2850
2022,IL,2013,cuv,15804.981420233518,7508,0.08415452444469695,2850
2022,IL,2013,pickup,24831.64424551848,3121,0.08415452444469695,2850
2022,IL,2014,car,16963.877855595027,11398,0.08415452444469695,2850
2022,IL,2014,minivan,16311.260389169496,1332,0.08415452444469695,2850
2022,IL,2014,suv,24101.390325122215,3608,0.08415452444469695,2850
2022,IL,2014,cuv,17572.353776476553,8675,0.08415452444469695,2850
2022,IL,2014,pickup,27707.025817085916,4083,0.08415452444469695,2850
2022,IL,2015,car,19424.98762446727,12414,0.08415452444469695,2850
2022,IL,2015,minivan,19756.08534114173,1226,0.08415452444469695,2850
2022,IL,2015,suv,28927.002696160467,5368,0.08415452444469695,2850
2022,IL,2015,cuv,20372.906208801236,10838,0.08415452444469695,2850
2022,IL,2015,pickup,32701.677422167162,4843,0.08415452444469695,2850
2022,IL,2016,car,22098.868554845114,11954,0.08415452444469695,2850
2022,IL,2016,minivan,21440.438740649795,1303,0.08415452444469695,2850
2022,IL,2016,suv,32827.1382743148,5206,0.08415452444469695,2850
2022,IL,2016,cuv,23221.0186502707,11555,0.08415452444469695,2850
2022,IL,2016,pickup,35147.38483566779,5549,0.08415452444469695,2850
2022,IL,2017,car,23747.94108208063,13855,0.08415452444469695,2850
2022,IL,2017,minivan,25830.265192847823,1642,0.08415452444469695,2850
2022,IL,2017,suv,35715.01791331538,5901,0.08415452444469695,2850
2022,IL,2017,cuv,26000.48894663524,15330,0.08415452444469695,2850
2022,IL,2017,pickup,39548.26039881637,6383,0.08415452444469695,2850
2022,IL,2018,car,27926.324909514442,14956,0.08415452444469695,2850
2022,IL,2018,minivan,31337.33981226658,1522,0.08415452444469695,2850
2022,IL,2018,suv,42567.91345552802,7361,0.08415452444469695,2850
2022,IL,2018,cuv,29745.767341780673,21680,0.08415452444469695,2850
2022,IL,2018,pickup,42262.18763645305,7917,0.08415452444469695,2850
2022,IL,2019,car,30372.68047638936,19267,0.08415452444469695,2850
2022,IL,2019,minivan,33845.086365999785,2356,0.08415452444469695,2850
2022,IL,2019,suv,45961.73579274503,8780,0.08415452444469695,2850
2022,IL,2019,cuv,33344.868161373066,34598,0.08415452444469695,2850
2022,IL,2019,pickup,46823.31575845313,10861,0.08415452444469695,2850
2022,IL,2020,car,31936.082039436802,13560,0.08415452444469695,2850
2022,IL,2020,minivan,35497.743346687945,1790,0.08415452444469695,2850
2022,IL,2020,suv,51522.605319074326,6855,0.08415452444469695,2850
2022,IL,2020,cuv,35465.44524604718,21502,0.08415452444469695,2850
2022,IL,2020,pickup,52492.441254821686,7951,0.08415452444469695,2850
2022,IL,2021,car,39751.912192564676,7961,0.08415452444469695,2850
2022,IL,2021,minivan,47061.88674584809,554,0.08415452444469695,2850
2022,IL,2021,suv,62635.49650494174,5605,0.08415452444469695,2850
2022,IL,2021,cuv,42624.72547421598,12479,0.08415452444469695,2850
2022,IL,2021,pickup,58723.77122316807,6645,0.08415452444469695,2850
2022,IL,2022,car,46619.916738305044,2579,0.08415452444469695,2850
2022,IL,2022,suv,79142.09379710877,1386,0.08415452444469695,2850
2022,IL,2022,pickup,68931.24466078331,1932,0.08415452444469695,2850
2022,IL,2022,minivan,55294.80492809623,302,0.08415452444469695,2850
2022,IL,2022,cuv,48290.95467817735,4964,0.08415452444469695,2850
2022,IL,2023,suv,94965.06012850048,68,0.08415452444469695,2850
2022,IL,2023,cuv,47654.15564660916,167,0.08415452444469695,2850
2022,IL,2023,car,59160.68048383016,89,0.08415452444469695,2850
2022,IL,2023,pickup,55230.77266287549,20,0.08415452444469695,2850
2022,IL,2023,minivan,50060.73366789353,7,0.08415452444469695,2850
2022,IN,2008,minivan,7554.210950074398,223,0.09047160158190393,2791
2022,IN,2008,suv,13310.417539203003,487,0.09047160158190393,2791
2022,IN,2008,cuv,8722.30462464458,655,0.09047160158190393,2791
2022,IN,2008,pickup,15830.132254282205,718,0.09047160158190393,2791
2022,IN,2008,car,9997.231058246298,959,0.09047160158190393,2791
2022,IN,2009,minivan,8140.086384147009,231,0.09047160158190393,2791
2022,IN,2009,suv,14666.677832365736,492,0.09047160158190393,2791
2022,IN,2009,cuv,9337.251834356011,1323,0.09047160158190393,2791
2022,IN,2009,pickup,15526.005563870944,1046,0.09047160158190393,2791
2022,IN,2009,car,9847.688845836123,1830,0.09047160158190393,2791
2022,IN,2010,minivan,9180.56427427152,495,0.09047160158190393,2791
2022,IN,2010,suv,15570.327306827245,776,0.09047160158190393,2791
2022,IN,2010,cuv,10577.89136173142,2094,0.09047160158190393,2791
2022,IN,2010,pickup,16882.510032968665,1570,0.09047160158190393,2791
2022,IN,2010,car,11122.328168776869,2895,0.09047160158190393,2791
2022,IN,2011,minivan,12105.791695056958,569,0.09047160158190393,2791
2022,IN,2011,suv,16966.126936895682,1452,0.09047160158190393,2791
2022,IN,2011,cuv,11501.618205316232,3417,0.09047160158190393,2791
2022,IN,2011,pickup,19879.628075931658,2335,0.09047160158190393,2791
2022,IN,2011,car,11653.699292853033,3722,0.09047160158190393,2791
2022,IN,2012,car,12346.198733366862,5454,0.09047160158190393,2791
2022,IN,2012,minivan,13120.770334045772,786,0.09047160158190393,2791
2022,IN,2012,suv,18798.811258060603,1645,0.09047160158190393,2791
2022,IN,2012,cuv,12987.125380978297,3810,0.09047160158190393,2791
2022,IN,2012,pickup,21894.850335200623,2271,0.09047160158190393,2791
2022,IN,2013,car,14013.326318020107,7323,0.09047160158190393,2791
2022,IN,2013,minivan,14050.76579428779,817,0.09047160158190393,2791
2022,IN,2013,suv,21909.822062256153,1943,0.09047160158190393,2791
2022,IN,2013,cuv,15030.730854558178,5451,0.09047160158190393,2791
2022,IN,2013,pickup,24158.49260738265,3159,0.09047160158190393,2791
2022,IN,2014,car,16179.4041583965,8315,0.09047160158190393,2791
2022,IN,2014,minivan,16460.416159161723,1104,0.09047160158190393,2791
2022,IN,2014,suv,23251.82326456506,2855,0.09047160158190393,2791
2022,IN,2014,cuv,16643.585782462174,6593,0.09047160158190393,2791
2022,IN,2014,pickup,27478.070344653806,3842,0.09047160158190393,2791
2022,IN,2015,car,18359.92541929712,9368,0.09047160158190393,2791
2022,IN,2015,minivan,19368.44922993248,993,0.09047160158190393,2791
2022,IN,2015,suv,28060.19020169534,4244,0.09047160158190393,2791
2022,IN,2015,cuv,19116.038920463074,8169,0.09047160158190393,2791
2022,IN,2015,pickup,32346.202344033944,4470,0.09047160158190393,2791
2022,IN,2016,car,20745.740857855228,8732,0.09047160158190393,2791
2022,IN,2016,minivan,21011.385557368114,1062,0.09047160158190393,2791
2022,IN,2016,suv,31892.675809283137,3741,0.09047160158190393,2791
2022,IN,2016,cuv,21406.688097321825,8714,0.09047160158190393,2791
2022,IN,2016,pickup,35142.84285848091,5145,0.09047160158190393,2791
2022,IN,2017,car,22652.013603352112,9655,0.09047160158190393,2791
2022,IN,2017,minivan,25662.393885950136,1287,0.09047160158190393,2791
2022,IN,2017,suv,35106.81796906473,4083,0.09047160158190393,2791
2022,IN,2017,cuv,24359.205965318502,10873,0.09047160158190393,2791
2022,IN,2017,pickup,38815.02739892845,5280,0.09047160158190393,2791
2022,IN,2018,car,26016.49412175772,9424,0.09047160158190393,2791
2022,IN,2018,minivan,31764.04188307986,1235,0.09047160158190393,2791
2022,IN,2018,suv,42200.5588345642,4630,0.09047160158190393,2791
2022,IN,2018,cuv,28382.742115202574,13168,0.09047160158190393,2791
2022,IN,2018,pickup,42028.81143088803,6474,0.09047160158190393,2791
2022,IN,2019,car,28674.23557925743,10890,0.09047160158190393,2791
2022,IN,2019,minivan,36115.029402018095,1843,0.09047160158190393,2791
2022,IN,2019,suv,44430.03585951695,5295,0.09047160158190393,2791
2022,IN,2019,cuv,32072.745937877917,21051,0.09047160158190393,2791
2022,IN,2019,pickup,45831.04770498958,9168,0.09047160158190393,2791
2022,IN,2020,car,30767.183119856843,7909,0.09047160158190393,2791
2022,IN,2020,minivan,36141.639429285126,1365,0.09047160158190393,2791
2022,IN,2020,suv,49659.09343716564,3865,0.09047160158190393,2791
2022,IN,2020,cuv,34356.83646490849,12850,0.09047160158190393,2791
2022,IN,2020,pickup,51193.826732886184,6534,0.09047160158190393,2791
2022,IN,2021,car,38576.73173112912,4095,0.09047160158190393,2791
2022,IN,2021,minivan,47184.84936171821,401,0.09047160158190393,2791
2022,IN,2021,suv,62056.40074022091,3464,0.09047160158190393,2791
2022,IN,2021,cuv,40566.97001168246,6643,0.09047160158190393,2791
2022,IN,2021,pickup,57369.824373700074,5201,0.09047160158190393,2791
2022,IN,2022,car,43225.58817906179,1366,0.09047160158190393,2791
2022,IN,2022,pickup,62979.7711931336,1535,0.09047160158190393,2791
2022,IN,2022,minivan,58038.5219922909,264,0.09047160158190393,2791
2022,IN,2022,suv,73626.56170335312,903,0.09047160158190393,2791
2022,IN,2022,cuv,44925.58698776767,2414,0.09047160158190393,2791
2022,IN,2023,suv,84128.53540103494,27,0.09047160158190393,2791
2022,IN,2023,cuv,39497.29615891653,194,0.09047160158190393,2791
2022,IN,2023,car,59881.296760727804,49,0.09047160158190393,2791
2022,IN,2023,minivan,70220.90094530064,19,0.09047160158190393,2791
2022,IN,2023,pickup,63897.45512992264,14,0.09047160158190393,2791
2022,KS,2008,minivan,7847.302670216217,48,0.07822726034529315,2640
2022,KS,2008,suv,14689.165542798495,119,0.07822726034529315,2640
2022,KS,2008,pickup,16824.26385536383,240,0.07822726034529315,2640
2022,KS,2008,cuv,9447.310698735508,171,0.07822726034529315,2640
2022,KS,2008,car,11619.498535590006,211,0.07822726034529315,2640
2022,KS,2009,minivan,8567.067327135735,71,0.07822726034529315,2640
2022,KS,2009,suv,15331.90093958788,112,0.07822726034529315,2640
2022,KS,2009,pickup,16527.65507492177,353,0.07822726034529315,2640
2022,KS,2009,cuv,10403.064004716627,323,0.07822726034529315,2640
2022,KS,2009,car,10657.799909059135,427,0.07822726034529315,2640
2022,KS,2010,minivan,9402.1280074759,109,0.07822726034529315,2640
2022,KS,2010,suv,17039.74946720147,235,0.07822726034529315,2640
2022,KS,2010,pickup,17741.45727240777,567,0.07822726034529315,2640
2022,KS,2010,cuv,11555.070442525881,588,0.07822726034529315,2640
2022,KS,2010,car,12242.664859832828,801,0.07822726034529315,2640
2022,KS,2011,minivan,12373.300387361922,130,0.07822726034529315,2640
2022,KS,2011,suv,18394.28166450622,450,0.07822726034529315,2640
2022,KS,2011,pickup,20862.453177843763,822,0.07822726034529315,2640
2022,KS,2011,cuv,12702.26250437493,936,0.07822726034529315,2640
2022,KS,2011,car,13428.51682486483,1069,0.07822726034529315,2640
2022,KS,2012,car,13568.103062243325,1646,0.07822726034529315,2640
2022,KS,2012,minivan,14361.43658331687,241,0.07822726034529315,2640
2022,KS,2012,suv,20430.9366947888,494,0.07822726034529315,2640
2022,KS,2012,pickup,23883.63153867607,967,0.07822726034529315,2640
2022,KS,2012,cuv,13914.775960326142,1290,0.07822726034529315,2640
2022,KS,2013,car,15075.648622741612,2262,0.07822726034529315,2640
2022,KS,2013,minivan,15531.932813655947,234,0.07822726034529315,2640
2022,KS,2013,suv,22385.69682211311,715,0.07822726034529315,2640
2022,KS,2013,pickup,25822.057411706857,1277,0.07822726034529315,2640
2022,KS,2013,cuv,15978.398719444804,1748,0.07822726034529315,2640
2022,KS,2014,car,17101.03215117898,2904,0.07822726034529315,2640
2022,KS,2014,minivan,16963.74649984751,313,0.07822726034529315,2640
2022,KS,2014,suv,24413.225518645035,988,0.07822726034529315,2640
2022,KS,2014,pickup,28805.551292308402,1668,0.07822726034529315,2640
2022,KS,2014,cuv,17847.603511315512,2192,0.07822726034529315,2640
2022,KS,2015,minivan,20683.12121200278,255,0.07822726034529315,2640
2022,KS,2015,suv,29571.083262877884,1622,0.07822726034529315,2640
2022,KS,2015,pickup,33928.5262218133,1925,0.07822726034529315,2640
2022,KS,2015,cuv,20275.52057050192,2660,0.07822726034529315,2640
2022,KS,2015,car,18901.19138714916,3231,0.07822726034529315,2640
2022,KS,2016,car,21140.699599315016,3271,0.07822726034529315,2640
2022,KS,2016,minivan,21521.874262122168,357,0.07822726034529315,2640
2022,KS,2016,suv,33719.9512083997,1445,0.07822726034529315,2640
2022,KS,2016,pickup,36260.90432505844,2145,0.07822726034529315,2640
2022,KS,2016,cuv,22583.217290035896,2999,0.07822726034529315,2640
2022,KS,2017,car,23238.476017662622,3499,0.07822726034529315,2640
2022,KS,2017,minivan,26184.702283042243,409,0.07822726034529315,2640
2022,KS,2017,suv,36321.80099640089,1655,0.07822726034529315,2640
2022,KS,2017,pickup,40582.06518466539,2504,0.07822726034529315,2640
2022,KS,2017,cuv,25636.55830357802,3802,0.07822726034529315,2640
2022,KS,2018,car,26221.714170448107,3513,0.07822726034529315,2640
2022,KS,2018,minivan,30313.955378649367,382,0.07822726034529315,2640
2022,KS,2018,suv,42836.43798576913,1912,0.07822726034529315,2640
2022,KS,2018,pickup,43217.9715793079,3243,0.07822726034529315,2640
2022,KS,2018,cuv,29054.14129271691,4615,0.07822726034529315,2640
2022,KS,2019,car,28336.945676502342,3888,0.07822726034529315,2640
2022,KS,2019,minivan,32372.375558454445,474,0.07822726034529315,2640
2022,KS,2019,suv,46521.45930881756,1807,0.07822726034529315,2640
2022,KS,2019,pickup,47829.537573229885,4034,0.07822726034529315,2640
2022,KS,2019,cuv,32615.716503158812,5551,0.07822726034529315,2640
2022,KS,2020,car,31598.67739496622,2752,0.07822726034529315,2640
2022,KS,2020,minivan,35419.58615500247,407,0.07822726034529315,2640
2022,KS,2020,suv,52702.174101087716,1598,0.07822726034529315,2640
2022,KS,2020,pickup,53778.94115615529,3009,0.07822726034529315,2640
2022,KS,2020,cuv,34821.34581866551,4093,0.07822726034529315,2640
2022,KS,2021,car,37898.86050457282,1510,0.07822726034529315,2640
2022,KS,2021,minivan,46283.698244654704,107,0.07822726034529315,2640
2022,KS,2021,suv,64384.7182245711,1312,0.07822726034529315,2640
2022,KS,2021,pickup,59316.84009158615,2390,0.07822726034529315,2640
2022,KS,2021,cuv,41222.69925770818,2308,0.07822726034529315,2640
2022,KS,2022,car,41577.915397801655,520,0.07822726034529315,2640
2022,KS,2022,pickup,68104.48111320344,765,0.07822726034529315,2640
2022,KS,2022,minivan,53321.945869618765,64,0.07822726034529315,2640
2022,KS,2022,suv,77453.22051687392,366,0.07822726034529315,2640
2022,KS,2022,cuv,45684.882689332044,882,0.07822726034529315,2640
2022,KS,2023,minivan,53345.97684729889,5,0.07822726034529315,2640
2022,KS,2023,suv,88704.25155193276,24,0.07822726034529315,2640
2022,KS,2023,car,48545.76351984506,31,0.07822726034529315,2640
2022,KS,2023,cuv,39946.2255078411,27,0.07822726034529315,2640
2022,KS,2023,pickup,63803.93858951006,13,0.07822726034529315,2640
2022,KY,2008,minivan,7214.278217378535,89,0.08696390417076694,2716
2022,KY,2008,suv,13478.507736538084,315,0.08696390417076694,2716
2022,KY,2008,cuv,8419.198254543056,324,0.08696390417076694,2716
2022,KY,2008,pickup,15723.222309579534,567,0.08696390417076694,2716
2022,KY,2008,car,9163.20093623712,475,0.08696390417076694,2716
2022,KY,2009,minivan,7410.088192911477,143,0.08696390417076694,2716
2022,KY,2009,suv,13685.614729355859,292,0.08696390417076694,2716
2022,KY,2009,cuv,9550.19714409405,626,0.08696390417076694,2716
2022,KY,2009,pickup,15632.302758008556,721,0.08696390417076694,2716
2022,KY,2009,car,9916.78960568045,926,0.08696390417076694,2716
2022,KY,2010,minivan,9117.704809794379,238,0.08696390417076694,2716
2022,KY,2010,suv,15626.032589887454,448,0.08696390417076694,2716
2022,KY,2010,cuv,10492.113986550607,1129,0.08696390417076694,2716
2022,KY,2010,pickup,16669.929849387954,1090,0.08696390417076694,2716
2022,KY,2010,car,11200.56012789564,1574,0.08696390417076694,2716
2022,KY,2011,minivan,11888.929363959354,309,0.08696390417076694,2716
2022,KY,2011,suv,16489.704975841018,844,0.08696390417076694,2716
2022,KY,2011,cuv,11557.925536024182,1741,0.08696390417076694,2716
2022,KY,2011,pickup,19212.27206321508,1743,0.08696390417076694,2716
2022,KY,2011,car,11330.569272238023,2034,0.08696390417076694,2716
2022,KY,2012,car,12151.702069361947,3149,0.08696390417076694,2716
2022,KY,2012,minivan,13329.919378229568,372,0.08696390417076694,2716
2022,KY,2012,suv,18655.44503581623,915,0.08696390417076694,2716
2022,KY,2012,cuv,12709.191778074515,1995,0.08696390417076694,2716
2022,KY,2012,pickup,22304.33129925741,1688,0.08696390417076694,2716
2022,KY,2013,car,13646.897529936045,4084,0.08696390417076694,2716
2022,KY,2013,minivan,14165.29770380284,392,0.08696390417076694,2716
2022,KY,2013,suv,21127.782861742624,1096,0.08696390417076694,2716
2022,KY,2013,cuv,14563.940858138709,2823,0.08696390417076694,2716
2022,KY,2013,pickup,23762.671806870032,2033,0.08696390417076694,2716
2022,KY,2014,minivan,15928.453020722076,503,0.08696390417076694,2716
2022,KY,2014,suv,22680.26488922426,1479,0.08696390417076694,2716
2022,KY,2014,cuv,16147.74445864626,3263,0.08696390417076694,2716
2022,KY,2014,pickup,27165.850868090616,2735,0.08696390417076694,2716
2022,KY,2014,car,15815.586738250995,4618,0.08696390417076694,2716
2022,KY,2015,car,17586.71167682623,5113,0.08696390417076694,2716
2022,KY,2015,minivan,18551.433899987212,456,0.08696390417076694,2716
2022,KY,2015,suv,28039.77846258065,2342,0.08696390417076694,2716
2022,KY,2015,cuv,18925.501708823846,4211,0.08696390417076694,2716
2022,KY,2015,pickup,32882.80420355363,3322,0.08696390417076694,2716
2022,KY,2016,minivan,21235.531945313032,556,0.08696390417076694,2716
2022,KY,2016,suv,32321.36662663464,2449,0.08696390417076694,2716
2022,KY,2016,cuv,21527.38923399498,5014,0.08696390417076694,2716
2022,KY,2016,pickup,35198.355944582676,3919,0.08696390417076694,2716
2022,KY,2016,car,20536.171774752984,5187,0.08696390417076694,2716
2022,KY,2017,car,22621.827844592597,5587,0.08696390417076694,2716
2022,KY,2017,minivan,24927.340389761317,665,0.08696390417076694,2716
2022,KY,2017,suv,35787.58064007655,2798,0.08696390417076694,2716
2022,KY,2017,cuv,24483.518288664618,6566,0.08696390417076694,2716
2022,KY,2017,pickup,39579.174797254134,4417,0.08696390417076694,2716
2022,KY,2018,minivan,31240.17608136147,658,0.08696390417076694,2716
2022,KY,2018,suv,41761.41584139586,3153,0.08696390417076694,2716
2022,KY,2018,cuv,28143.817304134755,8356,0.08696390417076694,2716
2022,KY,2018,pickup,42841.923639529974,5299,0.08696390417076694,2716
2022,KY,2018,car,25856.122330016045,5941,0.08696390417076694,2716
2022,KY,2019,car,28820.98330372295,7197,0.08696390417076694,2716
2022,KY,2019,minivan,33570.134607191074,1041,0.08696390417076694,2716
2022,KY,2019,suv,44409.16120453486,3497,0.08696390417076694,2716
2022,KY,2019,cuv,32236.531257099974,11284,0.08696390417076694,2716
2022,KY,2019,pickup,46704.221056767434,7271,0.08696390417076694,2716
2022,KY,2020,car,29855.562328328804,6183,0.08696390417076694,2716
2022,KY,2020,minivan,34960.91363740506,930,0.08696390417076694,2716
2022,KY,2020,suv,48329.35083576732,3052,0.08696390417076694,2716
2022,KY,2020,cuv,33722.23247584597,8532,0.08696390417076694,2716
2022,KY,2020,pickup,52404.52262083503,6022,0.08696390417076694,2716
2022,KY,2021,car,36542.45350202503,3375,0.08696390417076694,2716
2022,KY,2021,minivan,48008.55670043927,284,0.08696390417076694,2716
2022,KY,2021,suv,61398.25612322393,2984,0.08696390417076694,2716
2022,KY,2021,cuv,40143.81678710481,4908,0.08696390417076694,2716
2022,KY,2021,pickup,58390.69222498472,5067,0.08696390417076694,2716
2022,KY,2022,pickup,64263.0993284148,1796,0.08696390417076694,2716
2022,KY,2022,minivan,64430.10584785819,224,0.08696390417076694,2716
2022,KY,2022,suv,72071.12973887351,812,0.08696390417076694,2716
2022,KY,2022,cuv,45598.85706204245,1915,0.08696390417076694,2716
2022,KY,2022,car,43399.350558837235,1111,0.08696390417076694,2716
2022,KY,2023,suv,85858.57066411266,41,0.08696390417076694,2716
2022,KY,2023,car,57194.15701254734,44,0.08696390417076694,2716
2022,KY,2023,pickup,64063.39905911029,24,0.08696390417076694,2716
2022,KY,2023,cuv,40490.01137415728,71,0.08696390417076694,2716
2022,KY,2023,minivan,50971.46377619598,14,0.08696390417076694,2716
2022,LA,2008,minivan,7580.569422265038,31,0.08132532843539997,2596
2022,LA,2008,suv,12829.579622183364,183,0.08132532843539997,2596
2022,LA,2008,cuv,8864.548112607552,196,0.08132532843539997,2596
2022,LA,2008,pickup,14883.94072281027,305,0.08132532843539997,2596
2022,LA,2008,car,9059.020841084823,276,0.08132532843539997,2596
2022,LA,2009,minivan,7805.116836875486,58,0.08132532843539997,2596
2022,LA,2009,suv,14349.206513299543,189,0.08132532843539997,2596
2022,LA,2009,cuv,9968.083088230791,292,0.08132532843539997,2596
2022,LA,2009,pickup,15603.556467427961,396,0.08132532843539997,2596
2022,LA,2009,car,10392.32764971284,564,0.08132532843539997,2596
2022,LA,2010,minivan,8918.051237828211,70,0.08132532843539997,2596
2022,LA,2010,suv,15775.089427253828,286,0.08132532843539997,2596
2022,LA,2010,cuv,10848.542474240725,557,0.08132532843539997,2596
2022,LA,2010,pickup,16912.3385066273,572,0.08132532843539997,2596
2022,LA,2010,car,11275.235403206201,881,0.08132532843539997,2596
2022,LA,2011,minivan,11721.548923680257,85,0.08132532843539997,2596
2022,LA,2011,suv,17164.049955870247,564,0.08132532843539997,2596
2022,LA,2011,cuv,11744.151622484862,833,0.08132532843539997,2596
2022,LA,2011,pickup,19167.246680480388,897,0.08132532843539997,2596
2022,LA,2011,car,11831.2525731869,1086,0.08132532843539997,2596
2022,LA,2012,minivan,13400.53083063127,120,0.08132532843539997,2596
2022,LA,2012,suv,19077.090197225516,614,0.08132532843539997,2596
2022,LA,2012,cuv,13574.862128366793,1147,0.08132532843539997,2596
2022,LA,2012,pickup,21612.035324192348,1015,0.08132532843539997,2596
2022,LA,2012,car,12576.469476947117,1659,0.08132532843539997,2596
2022,LA,2013,car,14092.588048419251,2225,0.08132532843539997,2596
2022,LA,2013,minivan,14259.1554012874,100,0.08132532843539997,2596
2022,LA,2013,suv,21585.511339400364,894,0.08132532843539997,2596
2022,LA,2013,cuv,15637.164398633722,1535,0.08132532843539997,2596
2022,LA,2013,pickup,23550.857215117718,1455,0.08132532843539997,2596
2022,LA,2014,minivan,16621.471771255656,140,0.08132532843539997,2596
2022,LA,2014,suv,23841.48729679794,1101,0.08132532843539997,2596
2022,LA,2014,cuv,17311.826544842163,1853,0.08132532843539997,2596
2022,LA,2014,pickup,26920.19794914345,1994,0.08132532843539997,2596
2022,LA,2014,car,17053.289012406298,2844,0.08132532843539997,2596
2022,LA,2015,minivan,20141.447620288825,185,0.08132532843539997,2596
2022,LA,2015,suv,29044.81303157747,2037,0.08132532843539997,2596
2022,LA,2015,cuv,20263.920547718095,2545,0.08132532843539997,2596
2022,LA,2015,pickup,32283.75282602591,2592,0.08132532843539997,2596
2022,LA,2015,car,18718.149017185882,3714,0.08132532843539997,2596
2022,LA,2016,minivan,21128.73647780697,216,0.08132532843539997,2596
2022,LA,2016,suv,33510.654351003206,2044,0.08132532843539997,2596
2022,LA,2016,cuv,22794.738905317383,3015,0.08132532843539997,2596
2022,LA,2016,pickup,34674.613795791585,2753,0.08132532843539997,2596
2022,LA,2016,car,20996.871676233044,4051,0.08132532843539997,2596
2022,LA,2017,minivan,24433.85890295181,252,0.08132532843539997,2596
