listing_year,state,year,vehicle_type,avg_price,n_listings,n_make_model_year
2021,MI,2021,pickup,55672.72343037783,49333,593
2021,MI,2021,suv,57451.56625451426,43948,593
2021,MI,2022,cuv,42426.47249741398,19580,593
2021,MI,2022,car,38188.037688797085,6340,593
2021,MI,2022,minivan,48733.022432135804,955,593
2021,MI,2022,pickup,55286.98787573984,5867,593
2021,MI,2022,suv,70991.04918139326,3362,593
2021,MN,2019,car,41003.14861929801,30,538
2021,MN,2019,pickup,58546.01965488342,17,538
2021,MN,2019,cuv,39844.629515506,65,538
2021,MN,2019,suv,56095.20546144051,7,538
2021,MN,2020,cuv,36287.059991178576,4562,538
2021,MN,2020,car,33557.795429179605,1573,538
2021,MN,2020,minivan,37940.14106293993,164,538
2021,MN,2020,pickup,52803.31259823937,1157,538
2021,MN,2020,suv,63332.81371188514,492,538
2021,MN,2021,cuv,42726.862066206784,50789,538
2021,MN,2021,car,37265.74962699819,11440,538
2021,MN,2021,minivan,50067.36461008302,2295,538
2021,MN,2021,pickup,59451.84523079342,22833,538
2021,MN,2021,suv,59750.88687072481,15133,538
2021,MN,2022,cuv,44532.37183052834,7972,538
2021,MN,2022,car,38509.22759680946,2961,538
2021,MN,2022,pickup,58659.4411354865,2631,538
2021,MN,2022,suv,78086.94214926437,1000,538
2021,MN,2022,minivan,48296.16818196498,507,538
2021,MO,2019,cuv,40667.25681332298,30,549
2021,MO,2019,car,38586.091193712404,30,549
2021,MO,2019,pickup,53305.13405825872,27,549
2021,MO,2019,minivan,39862.17649663168,10,549
2021,MO,2019,suv,48090.47668287911,8,549
2021,MO,2020,car,32561.108442739136,2733,549
2021,MO,2020,cuv,34604.73160535185,6086,549
2021,MO,2020,minivan,37821.25601714547,412,549
2021,MO,2020,pickup,52175.05775518936,1724,549
2021,MO,2020,suv,63045.4280704755,933,549
2021,MO,2021,cuv,41779.577603383856,42128,549
2021,MO,2021,car,36891.35049844016,14925,549
2021,MO,2021,minivan,49149.4000223764,1813,549
2021,MO,2021,pickup,58069.71039311445,22594,549
2021,MO,2021,suv,61565.1977321597,15167,549
2021,MO,2022,cuv,44337.84536991155,7116,549
2021,MO,2022,car,37229.48089440087,2904,549
2021,MO,2022,minivan,49596.403617138516,526,549
2021,MO,2022,pickup,56111.2194789476,2539,549
2021,MO,2022,suv,79435.02197687683,1039,549
2021,MS,2019,car,34225.643336716435,5,466
2021,MS,2019,cuv,35285.31918324327,9,466
2021,MS,2019,suv,36390.05415033711,1,466
2021,MS,2019,pickup,52677.70503146675,13,466
2021,MS,2020,car,32889.43732993197,1025,466
2021,MS,2020,cuv,33379.95021318847,1808,466
2021,MS,2020,minivan,38004.07156705973,75,466
2021,MS,2020,pickup,49361.565561564785,655,466
2021,MS,2020,suv,68793.56367312952,290,466
2021,MS,2021,cuv,40796.69824982544,13434,466
2021,MS,2021,car,34933.06186827652,9301,466
2021,MS,2021,minivan,48300.76382639104,408,466
2021,MS,2021,pickup,57055.79232435486,9745,466
2021,MS,2021,suv,62225.429754601144,5480,466
2021,MS,2022,cuv,44380.159618446545,2646,466
2021,MS,2022,car,35412.164674403866,1483,466
2021,MS,2022,minivan,47231.81024428972,147,466
2021,MS,2022,pickup,53139.232580515694,1072,466
2021,MS,2022,suv,73687.79166627712,513,466
2021,MT,2019,car,40821.39872037694,9,468
2021,MT,2019,pickup,53664.97599526462,5,468
2021,MT,2019,cuv,53059.43026512861,12,468
2021,MT,2019,minivan,46680.90319695541,1,468
2021,MT,2019,suv,50582.7433140863,2,468
2021,MT,2020,cuv,40294.660689547876,740,468
2021,MT,2020,car,37424.54974659662,287,468
2021,MT,2020,minivan,41995.67744849553,31,468
2021,MT,2020,pickup,56973.3884785824,435,468
2021,MT,2020,suv,70021.70745290616,148,468
2021,MT,2021,cuv,45082.11268592488,14786,468
2021,MT,2021,car,40254.305986011175,6735,468
2021,MT,2021,minivan,50342.221474307276,507,468
2021,MT,2021,pickup,58092.498197098816,6425,468
2021,MT,2021,suv,65364.458782379756,4736,468
2021,MT,2022,cuv,45868.18296658873,2125,468
2021,MT,2022,car,37029.05312752962,1192,468
2021,MT,2022,minivan,47637.76071103092,193,468
2021,MT,2022,pickup,56864.38720789192,690,468
2021,MT,2022,suv,74936.63361090737,342,468
2021,NC,2019,car,38650.486080114424,156,668
2021,NC,2019,minivan,45368.05382134219,17,668
2021,NC,2019,cuv,37856.907873315555,211,668
2021,NC,2019,pickup,48961.89714908239,218,668
2021,NC,2019,suv,55623.605669175304,89,668
2021,NC,2020,cuv,34746.56548844762,8697,668
2021,NC,2020,car,34992.075560358884,5679,668
2021,NC,2020,minivan,45697.32650798225,424,668
2021,NC,2020,pickup,51238.217441214736,3870,668
2021,NC,2020,suv,63382.455650348835,1306,668
2021,NC,2021,car,38500.88887240194,52771,668
2021,NC,2021,cuv,44539.2625392788,96235,668
2021,NC,2021,minivan,49861.05441259703,3825,668
2021,NC,2021,pickup,55669.29906667679,40947,668
2021,NC,2021,suv,65035.82708895021,29345,668
2021,NC,2022,cuv,48195.06802458735,18129,668
2021,NC,2022,car,38471.1512087181,11399,668
2021,NC,2022,minivan,49301.85471246652,1551,668
2021,NC,2022,pickup,51922.30368703296,5514,668
2021,NC,2022,suv,74323.72565188214,3703,668
2021,ND,2019,cuv,59874.00074827857,3,353
2021,ND,2019,suv,59675.99709370677,2,353
2021,ND,2019,car,35066.02346879999,4,353
2021,ND,2020,car,33132.46480421249,158,353
2021,ND,2020,minivan,38835.167722135586,25,353
2021,ND,2020,pickup,53909.668933820474,182,353
2021,ND,2020,cuv,36991.66732762916,368,353
2021,ND,2020,suv,65881.21563636759,83,353
2021,ND,2021,cuv,44167.747707423165,6329,353
2021,ND,2021,car,36614.38801967032,1084,353
2021,ND,2021,minivan,50002.16534223156,160,353
2021,ND,2021,pickup,60882.448846945896,5096,353
2021,ND,2021,suv,65225.662567445506,2520,353
2021,ND,2022,cuv,43839.66923914605,1078,353
2021,ND,2022,car,36740.73728339872,254,353
2021,ND,2022,pickup,62158.468456677205,613,353
2021,ND,2022,suv,80304.6076512886,214,353
2021,ND,2022,minivan,50922.99326787508,53,353
2021,NE,2019,car,36899.526184375034,17,498
2021,NE,2019,pickup,48449.219291033136,13,498
2021,NE,2019,suv,44919.540418715595,4,498
2021,NE,2019,cuv,48178.06657286456,19,498
2021,NE,2020,car,35133.311731224676,701,498
2021,NE,2020,cuv,37248.44675192732,1469,498
2021,NE,2020,minivan,41951.48207766414,63,498
2021,NE,2020,pickup,53361.42089019408,568,498
2021,NE,2020,suv,65852.2942719498,305,498
2021,NE,2021,car,38027.78901065112,5137,498
2021,NE,2021,cuv,43555.61134354707,17949,498
2021,NE,2021,minivan,51467.51701164345,768,498
2021,NE,2021,pickup,59661.26926884807,10769,498
2021,NE,2021,suv,61939.7173376526,7624,498
2021,NE,2022,car,38456.39615416475,1354,498
2021,NE,2022,cuv,45332.39769357615,3002,498
2021,NE,2022,minivan,49944.91380048118,204,498
2021,NE,2022,pickup,57684.250019519306,1203,498
2021,NE,2022,suv,82041.56153022114,556,498
2021,NH,2019,car,35270.51362680215,29,512
2021,NH,2019,pickup,52381.39174989126,31,512
2021,NH,2019,suv,79874.10745372757,4,512
2021,NH,2019,cuv,43830.9104116953,29,512
2021,NH,2020,car,31254.07123639505,798,512
2021,NH,2020,cuv,37473.643056858076,1671,512
2021,NH,2020,minivan,37588.20291312622,17,512
2021,NH,2020,pickup,48631.82435361472,677,512
2021,NH,2020,suv,66337.0058947183,173,512
2021,NH,2021,car,36105.020881676246,6651,512
2021,NH,2021,cuv,42834.636364078746,20711,512
2021,NH,2021,minivan,50042.04183487909,497,512
2021,NH,2021,pickup,55434.90705222307,8621,512
2021,NH,2021,suv,58704.368638154105,4420,512
2021,NH,2022,car,39044.86486990299,1657,512
2021,NH,2022,cuv,47778.18736725983,3773,512
2021,NH,2022,minivan,48917.820509659134,159,512
2021,NH,2022,pickup,53732.948660478745,1173,512
2021,NH,2022,suv,74022.58950658428,352,512
2021,NJ,2019,cuv,40121.26203961774,180,631
2021,NJ,2019,car,36346.08949537618,119,631
2021,NJ,2019,suv,71021.36256927585,25,631
2021,NJ,2019,minivan,43140.37303702933,7,631
2021,NJ,2019,pickup,55348.776545648536,44,631
2021,NJ,2020,car,32520.174761664704,4945,631
2021,NJ,2020,cuv,40316.85327880197,7877,631
2021,NJ,2020,minivan,44566.84773019363,116,631
2021,NJ,2020,pickup,49479.085720022675,836,631
2021,NJ,2020,suv,71572.52186453046,794,631
2021,NJ,2021,cuv,45286.71756660264,112535,631
2021,NJ,2021,car,39953.93923491938,47988,631
2021,NJ,2021,minivan,49026.45968822541,2795,631
2021,NJ,2021,pickup,57427.11407911426,16675,631
2021,NJ,2021,suv,63027.11508444156,29491,631
2021,NJ,2022,cuv,48793.90975582208,21455,631
2021,NJ,2022,car,41534.40467972907,8771,631
2021,NJ,2022,pickup,53110.57414001021,2407,631
2021,NJ,2022,suv,87721.95793933408,2310,631
2021,NJ,2022,minivan,47303.325360581104,1176,631
2021,NM,2019,cuv,36120.548591462386,23,507
2021,NM,2019,minivan,36673.07522169403,2,507
2021,NM,2019,car,38667.88201448237,24,507
2021,NM,2019,pickup,64754.08234156773,16,507
2021,NM,2019,suv,49029.711083663984,5,507
2021,NM,2020,cuv,34422.20851346891,1756,507
2021,NM,2020,car,34582.07780725891,1010,507
2021,NM,2020,minivan,37383.013158588474,40,507
2021,NM,2020,pickup,51199.03272676388,631,507
2021,NM,2020,suv,69874.8229814427,286,507
2021,NM,2021,cuv,41139.34277201067,9000,507
2021,NM,2021,car,35116.48477293283,5221,507
2021,NM,2021,minivan,47693.74259925054,192,507
2021,NM,2021,pickup,56361.911511810475,6292,507
2021,NM,2021,suv,60962.76525014545,3100,507
2021,NM,2022,cuv,44254.049970688146,1650,507
2021,NM,2022,car,34976.15605721801,991,507
2021,NM,2022,minivan,47488.097653255776,115,507
2021,NM,2022,pickup,52403.66216875907,687,507
2021,NM,2022,suv,74204.4195241988,267,507
2021,NV,2019,suv,58479.161192426305,7,498
2021,NV,2019,cuv,49173.519874742735,4,498
2021,NV,2019,car,41170.713103670314,15,498
2021,NV,2019,pickup,58340.966910099574,5,498
2021,NV,2019,minivan,34702.115684565455,1,498
2021,NV,2020,cuv,34591.280927225715,1842,498
2021,NV,2020,car,35066.594049138956,1511,498
2021,NV,2020,pickup,48084.73224470111,587,498
2021,NV,2020,suv,66219.81888070716,324,498
2021,NV,2020,minivan,41824.03297533659,94,498
2021,NV,2021,cuv,43375.317979245636,21518,498
2021,NV,2021,car,36949.21709726293,12307,498
2021,NV,2021,minivan,47781.080231183754,817,498
2021,NV,2021,pickup,55557.97049623941,10085,498
2021,NV,2021,suv,61281.8434340885,7320,498
2021,NV,2022,cuv,46428.03594833469,3934,498
2021,NV,2022,car,38690.95828603294,2240,498
2021,NV,2022,minivan,47892.139397082,216,498
2021,NV,2022,pickup,52210.598837332065,1064,498
2021,NV,2022,suv,77667.91729586285,667,498
2021,NY,2019,cuv,41296.239954978904,965,639
2021,NY,2019,car,40072.69432208696,182,639
2021,NY,2019,pickup,48376.19565234694,156,639
2021,NY,2019,suv,69762.48255143338,151,639
2021,NY,2019,minivan,39767.90270987029,19,639
2021,NY,2020,cuv,39003.898465573926,14828,639
2021,NY,2020,car,32306.539173645153,7291,639
2021,NY,2020,minivan,38821.432387846464,349,639
2021,NY,2020,pickup,48666.00143895494,1750,639
2021,NY,2020,suv,68199.71989137318,1394,639
2021,NY,2021,car,38008.7273009527,68277,639
2021,NY,2021,cuv,42287.30412011032,197353,639
2021,NY,2021,minivan,48407.2326397207,5053,639
2021,NY,2021,pickup,56374.70274317305,44325,639
2021,NY,2021,suv,58862.81929431851,55793,639
2021,NY,2022,cuv,45699.52305948633,33732,639
2021,NY,2022,car,39369.9180857713,12316,639
2021,NY,2022,minivan,47033.41015762823,1629,639
2021,NY,2022,pickup,54384.25688726516,5662,639
2021,NY,2022,suv,81362.08921903823,3438,639
2021,OH,2019,car,33774.54458715715,74,595
2021,OH,2019,minivan,38364.047027432636,14,595
2021,OH,2019,cuv,34964.84833408527,120,595
2021,OH,2019,pickup,52521.61383814689,84,595
2021,OH,2019,suv,55678.42413577371,43,595
2021,OH,2020,car,32087.762716876583,5084,595
2021,OH,2020,cuv,34665.736486251044,12494,595
2021,OH,2020,minivan,40051.25020644525,420,595
2021,OH,2020,pickup,52037.23143084118,3351,595
2021,OH,2020,suv,61110.80112623846,1374,595
2021,OH,2021,car,34881.314699506125,47070,595
2021,OH,2021,cuv,40880.99413560236,117105,595
2021,OH,2021,minivan,49289.09707926779,4423,595
2021,OH,2021,pickup,56669.86024284413,37821,595
2021,OH,2021,suv,59143.79472225173,31600,595
2021,OH,2022,car,35719.698562624384,9648,595
2021,OH,2022,cuv,43282.48776546837,20745,595
2021,OH,2022,minivan,48419.94091053378,1711,595
2021,OH,2022,pickup,54911.67939402619,5631,595
2021,OH,2022,suv,76894.51306881662,2059,595
2021,OK,2019,car,38021.89610359275,26,532
2021,OK,2019,cuv,33465.33207107955,29,532
2021,OK,2019,suv,42975.41298997018,14,532
2021,OK,2019,pickup,60171.38050654493,43,532
2021,OK,2019,minivan,41665.22601444208,3,532
2021,OK,2020,cuv,33156.27613881211,3618,532
2021,OK,2020,car,34273.84798683589,1671,532
2021,OK,2020,minivan,36874.05841307892,195,532
2021,OK,2020,pickup,52507.03719724466,1864,532
2021,OK,2020,suv,66274.1828941458,845,532
2021,OK,2021,car,36762.9358008989,11307,532
2021,OK,2021,cuv,41414.69028615321,23899,532
2021,OK,2021,minivan,48685.16783482125,949,532
2021,OK,2021,pickup,57877.71044059556,17911,532
2021,OK,2021,suv,64357.675465786364,10904,532
2021,OK,2022,car,38475.643056376284,2022,532
2021,OK,2022,cuv,44787.39617425177,4132,532
2021,OK,2022,minivan,48333.25180296001,253,532
2021,OK,2022,pickup,55372.200275407165,1832,532
2021,OK,2022,suv,79979.435645756,931,532
2021,OR,2019,minivan,41787.57517809686,22,602
2021,OR,2019,car,36305.951467921244,78,602
2021,OR,2019,pickup,58335.024825968896,139,602
2021,OR,2019,cuv,53310.87879535304,78,602
2021,OR,2019,suv,43636.24247386089,66,602
2021,OR,2020,car,36706.122121394794,3968,602
2021,OR,2020,cuv,42243.488766299844,4276,602
2021,OR,2020,minivan,44698.60264135321,205,602
2021,OR,2020,pickup,51923.48446166355,1170,602
2021,OR,2020,suv,70917.71283195939,600,602
2021,OR,2021,car,38813.71489834465,23884,602
2021,OR,2021,cuv,45427.6158434716,47405,602
2021,OR,2021,minivan,49611.82340811113,1845,602
2021,OR,2021,pickup,55660.45957239372,14325,602
2021,OR,2021,suv,62722.349265547666,10734,602
2021,OR,2022,cuv,47375.41263955575,8647,602
2021,OR,2022,car,37003.05673632901,5558,602
2021,OR,2022,minivan,48321.05428083478,694,602
2021,OR,2022,pickup,52555.00597323375,1969,602
2021,OR,2022,suv,73929.67063470406,1284,602
2021,PA,2019,car,36556.453878937056,104,638
2021,PA,2019,minivan,44312.43300922745,18,638
2021,PA,2019,pickup,50336.01640923161,65,638
2021,PA,2019,cuv,37542.42945864846,121,638
2021,PA,2019,suv,53350.860515078035,22,638
2021,PA,2020,cuv,36388.37992770718,12715,638
2021,PA,2020,car,32216.59054777895,5839,638
2021,PA,2020,minivan,42103.21792567174,352,638
2021,PA,2020,pickup,50494.69204188987,2653,638
2021,PA,2020,suv,59746.244413524284,1485,638
2021,PA,2021,cuv,42209.31374577244,127985,638
2021,PA,2021,car,36854.11295502552,46325,638
2021,PA,2021,minivan,49471.093769598134,3865,638
2021,PA,2021,pickup,56012.18645316377,42347,638
2021,PA,2021,suv,58443.622210905836,34204,638
2021,PA,2022,cuv,45226.848402056006,23481,638
2021,PA,2022,car,38835.1004245771,9263,638
2021,PA,2022,minivan,47777.76581712036,1283,638
2021,PA,2022,pickup,53743.386767705466,5824,638
2021,PA,2022,suv,77340.56733182569,2412,638
2021,RI,2019,car,33662.766913722306,4,453
2021,RI,2019,suv,38899.15896736014,1,453
2021,RI,2019,cuv,44138.082786725456,5,453
2021,RI,2019,pickup,55143.57453781224,4,453
2021,RI,2020,car,31698.887318150944,413,453
2021,RI,2020,minivan,42737.6767852038,6,453
2021,RI,2020,cuv,38912.17315312326,614,453
2021,RI,2020,suv,66727.7399708349,56,453
2021,RI,2020,pickup,49169.80068241919,189,453
2021,RI,2021,car,37634.494608343106,3409,453
2021,RI,2021,cuv,43472.25235185074,8739,453
2021,RI,2021,minivan,48854.54935467033,150,453
2021,RI,2021,pickup,56013.857137341925,2861,453
2021,RI,2021,suv,61051.675014083536,2267,453
2021,RI,2022,car,41004.865583777035,737,453
2021,RI,2022,cuv,49208.972112443305,1668,453
2021,RI,2022,minivan,46775.17932061654,55,453
2021,RI,2022,pickup,53898.23917529106,349,453
2021,RI,2022,suv,85880.26868505587,147,453
2021,SC,2019,cuv,38303.403669986415,32,550
2021,SC,2019,car,32292.852123536657,28,550
2021,SC,2019,pickup,42542.50411737335,29,550
2021,SC,2019,suv,71149.86152741092,8,550
2021,SC,2019,minivan,35580.09102205924,6,550
2021,SC,2020,car,34265.57630537525,2068,550
2021,SC,2020,cuv,34328.02726061737,3566,550
2021,SC,2020,minivan,39535.615695313216,194,550
2021,SC,2020,pickup,50299.79295818896,1680,550
2021,SC,2020,suv,60617.808467338444,597,550
2021,SC,2021,cuv,42376.3810502166,32686,550
2021,SC,2021,car,35588.47050119021,17556,550
2021,SC,2021,minivan,49348.097792401575,1321,550
2021,SC,2021,pickup,54809.490139341455,16905,550
2021,SC,2021,suv,61035.96279858841,10779,550
2021,SC,2022,car,36287.36866788581,3656,550
2021,SC,2022,cuv,46408.508137303295,5622,550
2021,SC,2022,minivan,49073.228580048846,506,550
2021,SC,2022,pickup,50737.18221965373,2139,550
2021,SC,2022,suv,70635.69530984611,1305,550
2021,SD,2019,cuv,40264.92441866619,5,389
2021,SD,2019,pickup,50148.08853000734,9,389
2021,SD,2019,car,31811.30585444121,1,389
2021,SD,2020,car,29723.531878181402,212,389
2021,SD,2020,minivan,42089.392842961526,29,389
2021,SD,2020,pickup,54831.4835349606,261,389
2021,SD,2020,cuv,38707.04039961269,459,389
2021,SD,2020,suv,66947.17276133977,112,389
2021,SD,2021,cuv,45202.77847203964,5212,389
2021,SD,2021,car,41979.244828949995,1000,389
2021,SD,2021,minivan,50843.86894443993,186,389
2021,SD,2021,pickup,61117.00108852639,4306,389
2021,SD,2021,suv,63069.39276109771,2407,389
2021,SD,2022,cuv,45924.88940406063,848,389
2021,SD,2022,car,42121.45349316617,221,389
2021,SD,2022,minivan,47741.2457458201,31,389
2021,SD,2022,pickup,62092.86435887496,438,389
2021,SD,2022,suv,85085.0458068417,120,389
2021,TN,2019,cuv,36804.50404893647,31,559
2021,TN,2019,pickup,52906.51466928965,31,559
2021,TN,2019,suv,46300.20488779829,22,559
2021,TN,2019,car,40929.36010476442,21,559
2021,TN,2019,minivan,32721.254395050048,9,559
2021,TN,2020,car,31242.452631308952,3078,559
2021,TN,2020,cuv,32549.18718267705,6250,559
2021,TN,2020,minivan,38372.477447146004,168,559
2021,TN,2020,pickup,48623.11036343173,1711,559
2021,TN,2020,suv,65175.803844591544,609,559
2021,TN,2021,cuv,41776.337668993365,41952,559
2021,TN,2021,car,34902.039824961335,22008,559
2021,TN,2021,minivan,49945.33857821399,1497,559
2021,TN,2021,pickup,55793.28180129193,20534,559
2021,TN,2021,suv,63636.25842687487,12618,559
2021,TN,2022,car,36145.8628468258,3696,559
2021,TN,2022,cuv,44928.52055971028,7375,559
2021,TN,2022,minivan,48621.532126684215,496,559
2021,TN,2022,pickup,50401.32929103392,2638,559
2021,TN,2022,suv,76605.40751223166,1208,559
2021,TX,2019,cuv,41717.31009176508,374,667
2021,TX,2019,car,39424.597482160345,329,667
2021,TX,2019,minivan,41174.19267426671,33,667
2021,TX,2019,pickup,52873.44458612258,285,667
2021,TX,2019,suv,52213.408177104684,102,667
2021,TX,2020,cuv,34139.24896960444,26349,667
2021,TX,2020,car,32934.0859897739,14124,667
2021,TX,2020,minivan,44938.777296333516,927,667
2021,TX,2020,pickup,48969.81332345481,12309,667
2021,TX,2020,suv,67966.35391574404,4770,667
2021,TX,2021,cuv,42775.76493535525,226262,667
2021,TX,2021,car,36837.69449987807,126114,667
2021,TX,2021,minivan,49121.6983059267,7363,667
2021,TX,2021,pickup,56175.797361481425,151024,667
2021,TX,2021,suv,65067.13668402782,85781,667
2021,TX,2022,cuv,47573.934174592716,45100,667
2021,TX,2022,car,38566.943912747505,24521,667
2021,TX,2022,minivan,48482.11187433477,2791,667
2021,TX,2022,pickup,53260.55075305463,18199,667
2021,TX,2022,suv,77531.88753804148,9406,667
2021,UT,2019,car,30850.76495435547,7,509
2021,UT,2019,cuv,45700.75746036775,5,509
2021,UT,2019,pickup,65556.88558926382,12,509
2021,UT,2019,suv,50653.441713953325,8,509
2021,UT,2019,minivan,47105.41489220716,3,509
2021,UT,2020,car,32537.738645852627,1837,509
2021,UT,2020,cuv,34550.223812729506,2561,509
2021,UT,2020,minivan,40975.16087529741,181,509
2021,UT,2020,pickup,51030.65660489506,888,509
2021,UT,2020,suv,64266.00153929784,548,509
2021,UT,2021,car,35278.66477585245,14207,509
2021,UT,2021,cuv,43483.457670460964,28394,509
2021,UT,2021,minivan,50051.53128465988,1479,509
2021,UT,2021,pickup,57803.98084346217,15428,509
2021,UT,2021,suv,60021.49989088243,11470,509
2021,UT,2022,car,35104.50164436398,2861,509
2021,UT,2022,cuv,45505.30524171118,5605,509
2021,UT,2022,minivan,49227.77241848616,431,509
2021,UT,2022,pickup,54946.084243334124,2028,509
2021,UT,2022,suv,71808.7172317427,1056,509
2021,VA,2019,car,38547.01694728728,59,605
2021,VA,2019,cuv,39460.35109007835,70,605
2021,VA,2019,suv,70737.88606350905,24,605
2021,VA,2019,pickup,45655.10190482127,17,605
2021,VA,2019,minivan,42423.951163408106,3,605
2021,VA,2020,car,33384.43437085189,4737,605
2021,VA,2020,cuv,35369.72570583129,7640,605
2021,VA,2020,minivan,42234.53526626956,378,605
2021,VA,2020,pickup,50657.460143984885,2147,605
2021,VA,2020,suv,63053.89895087249,1139,605
2021,VA,2021,car,36408.6067254635,38840,605
2021,VA,2021,cuv,43416.25518179815,73732,605
2021,VA,2021,minivan,49461.69739813178,3695,605
2021,VA,2021,pickup,55438.86547066926,26020,605
2021,VA,2021,suv,61472.87311542129,20511,605
2021,VA,2022,cuv,47333.002749568564,13204,605
2021,VA,2022,car,36883.561592041966,7124,605
2021,VA,2022,minivan,49233.424774341904,1230,605
2021,VA,2022,pickup,53399.66417854714,3354,605
2021,VA,2022,suv,73901.34252192883,1885,605
2021,VT,2019,car,31742.820019861203,9,409
2021,VT,2019,pickup,52453.12551911721,25,409
2021,VT,2019,cuv,40251.921927261414,17,409
2021,VT,2019,suv,76886.90175649368,3,409
2021,VT,2020,car,33040.246953363065,283,409
2021,VT,2020,cuv,36921.58060687836,717,409
2021,VT,2020,pickup,50432.15910672624,251,409
2021,VT,2020,suv,64125.93274027848,35,409
2021,VT,2020,minivan,43399.34257191844,13,409
2021,VT,2021,car,36143.107200806306,1926,409
2021,VT,2021,cuv,40698.06831295311,7655,409
2021,VT,2021,pickup,54684.96498975877,4388,409
2021,VT,2021,suv,55676.24426602034,1851,409
2021,VT,2021,minivan,48371.301726652106,269,409
2021,VT,2022,car,37009.519038515944,620,409
2021,VT,2022,cuv,42963.12475694761,936,409
2021,VT,2022,pickup,52898.928861819666,621,409
2021,VT,2022,suv,66970.46974611343,123,409
2021,VT,2022,minivan,49849.73438099349,56,409
2021,WA,2019,car,47596.254604299625,64,583
2021,WA,2019,cuv,40018.93650407292,65,583
2021,WA,2019,suv,62539.43806760031,9,583
2021,WA,2019,pickup,67760.80729934461,27,583
2021,WA,2019,minivan,43874.639014753615,4,583
2021,WA,2020,car,34430.87379770263,3581,583
2021,WA,2020,cuv,39336.3232691753,4100,583
2021,WA,2020,minivan,45022.21976144833,187,583
2021,WA,2020,pickup,53601.88672853284,1270,583
2021,WA,2020,suv,69494.08821920537,494,583
2021,WA,2021,car,36337.20783447349,20162,583
2021,WA,2021,cuv,44264.345271636994,50746,583
2021,WA,2021,minivan,50082.51245021055,1629,583
2021,WA,2021,pickup,57099.99590359835,16181,583
2021,WA,2021,suv,62789.37862753829,10590,583
2021,WA,2022,car,36215.92478772568,4929,583
2021,WA,2022,cuv,45680.053447511375,9878,583
2021,WA,2022,minivan,47880.242725448064,640,583
2021,WA,2022,pickup,52023.64997414954,1950,583
2021,WA,2022,suv,73846.76081457495,1063,583
2021,WI,2019,car,36312.55758585352,23,542
2021,WI,2019,pickup,65531.760650380485,15,542
2021,WI,2019,cuv,35581.180971094494,22,542
2021,WI,2019,suv,40151.228303170705,2,542
2021,WI,2019,minivan,44054.517009656316,11,542
2021,WI,2020,cuv,36232.85166213623,5347,542
2021,WI,2020,car,32280.057255441858,2271,542
2021,WI,2020,minivan,39923.31678168293,488,542
2021,WI,2020,pickup,54336.81777397685,1708,542
2021,WI,2020,suv,65675.98542081159,698,542
2021,WI,2021,cuv,42417.70118172773,52536,542
2021,WI,2021,car,36641.95019336497,14917,542
2021,WI,2021,minivan,48540.14589531571,2312,542
2021,WI,2021,pickup,59527.05785791564,21725,542
2021,WI,2021,suv,60584.784534108956,14748,542
2021,WI,2022,cuv,44170.56360550974,9094,542
2021,WI,2022,car,37729.214001071436,3283,542
2021,WI,2022,minivan,48469.3762621935,572,542
2021,WI,2022,pickup,56997.715433531754,2565,542
2021,WI,2022,suv,78905.23194160566,940,542
2021,WV,2019,car,38307.084797786796,11,450
2021,WV,2019,cuv,38695.81699616071,7,450
2021,WV,2019,minivan,29133.989685834655,1,450
2021,WV,2019,pickup,49490.56313932289,17,450
2021,WV,2020,car,32094.149286579755,559,450
2021,WV,2020,cuv,33952.231761763236,1526,450
2021,WV,2020,minivan,39033.839213093706,73,450
2021,WV,2020,pickup,51495.530607904584,677,450
2021,WV,2020,suv,60129.09247960205,293,450
2021,WV,2021,cuv,40805.03242714145,12385,450
2021,WV,2021,car,34558.684986645,4487,450
2021,WV,2021,minivan,49658.77491610096,408,450
2021,WV,2021,pickup,55652.84909384363,6932,450
2021,WV,2021,suv,60409.96829863822,3814,450
2021,WV,2022,car,35022.71573184252,1073,450
2021,WV,2022,cuv,43456.46854114428,2076,450
2021,WV,2022,pickup,53318.34907514501,960,450
2021,WV,2022,suv,72474.65012159433,367,450
2021,WV,2022,minivan,49242.72926755803,137,450
2021,WY,2019,pickup,56785.64184597164,4,334
2021,WY,2019,minivan,43439.64760234166,2,334
2021,WY,2019,car,39273.75015387731,10,334
2021,WY,2019,suv,44573.57329425882,2,334
2021,WY,2019,cuv,38103.85176533695,9,334
2021,WY,2020,cuv,39622.36852934481,359,334
2021,WY,2020,car,33942.12294948556,122,334
2021,WY,2020,pickup,58718.92424593752,241,334
2021,WY,2020,suv,69991.97010685281,121,334
2021,WY,2020,minivan,38908.09185040901,17,334
2021,WY,2021,cuv,42480.997539851036,2474,334
2021,WY,2021,car,37736.29350425501,656,334
2021,WY,2021,minivan,50770.82982735518,81,334
2021,WY,2021,pickup,60382.61288877488,2276,334
2021,WY,2021,suv,62700.04351900409,1377,334
2021,WY,2022,car,35876.59786978005,127,334
2021,WY,2022,cuv,43611.47801781705,267,334
2021,WY,2022,pickup,57548.06506523283,314,334
2021,WY,2022,suv,68459.43028047652,104,334
2021,WY,2022,minivan,50709.7491946341,23,334
2022,AK,2020,pickup,47602.967938594615,1,347
2022,AK,2020,car,64328.847234088185,1,347
2022,AK,2021,car,43807.29022849393,57,347
2022,AK,2021,suv,61777.5310722781,145,347
