year,state,powertrain,count
2022,Washington,Propane,100
2022,Washington,Unknown,52700
2022,West Virginia,Battery Electric (BEV),1900
2022,West Virginia,Biodiesel,15600
2022,West Virginia,Compressed Natural Gas (CNG),100
2022,West Virginia,Diesel,45700
2022,West Virginia,Flex Fuel (E85),127500
2022,West Virginia,Fuel Cell,0
2022,West Virginia,Gasoline,1267500
2022,West Virginia,Hybrid Electric (HEV),18300
2022,West Virginia,Methanol,0
2022,West Virginia,Plug-In Hybrid Electric (PHEV),1400
2022,West Virginia,Propane,0
2022,West Virginia,Unknown,10900
2022,Wisconsin,Battery Electric (BEV),15700
2022,Wisconsin,Biodiesel,46500
2022,Wisconsin,Compressed Natural Gas (CNG),300
2022,Wisconsin,Diesel,144500
2022,Wisconsin,Flex Fuel (E85),549700
2022,Wisconsin,Fuel Cell,0
2022,Wisconsin,Gasoline,4577400
2022,Wisconsin,Hybrid Electric (HEV),105200
2022,Wisconsin,Methanol,0
2022,Wisconsin,Plug-In Hybrid Electric (PHEV),10000
2022,Wisconsin,Propane,0
2022,Wisconsin,Unknown,26900
2022,Wyoming,Battery Electric (BEV),800
2022,Wyoming,Biodiesel,19100
2022,Wyoming,Compressed Natural Gas (CNG),0
2022,Wyoming,Diesel,61200
2022,Wyoming,Flex Fuel (E85),58600
2022,Wyoming,Fuel Cell,0
2022,Wyoming,Gasoline,483000
2022,Wyoming,Hybrid Electric (HEV),6900
2022,Wyoming,Methanol,0
2022,Wyoming,Plug-In Hybrid Electric (PHEV),600
2022,Wyoming,Propane,0
2022,Wyoming,Unknown,14200
2023,Alabama,Battery Electric (BEV),13000
2023,Alabama,Biodiesel,54200
2023,Alabama,Compressed Natural Gas (CNG),100
2023,Alabama,Diesel,127000
2023,Alabama,Flex Fuel (E85),441200
2023,Alabama,Fuel Cell,0
2023,Alabama,Gasoline,4102200
2023,Alabama,Hybrid Electric (HEV),63300
2023,Alabama,Methanol,0
2023,Alabama,Plug-In Hybrid Electric (PHEV),5800
2023,Alabama,Propane,100
2023,Alabama,Unknown,29000
2023,Alaska,Battery Electric (BEV),2700
2023,Alaska,Biodiesel,9600
2023,Alaska,Compressed Natural Gas (CNG),0
2023,Alaska,Diesel,29800
2023,Alaska,Flex Fuel (E85),46800
2023,Alaska,Fuel Cell,0
2023,Alaska,Gasoline,454300
2023,Alaska,Hybrid Electric (HEV),10600
2023,Alaska,Methanol,0
2023,Alaska,Plug-In Hybrid Electric (PHEV),900
2023,Alaska,Propane,0
2023,Alaska,Unknown,5100
2023,Arizona,Battery Electric (BEV),89800
2023,Arizona,Biodiesel,68600
2023,Arizona,Compressed Natural Gas (CNG),600
2023,Arizona,Diesel,197700
2023,Arizona,Flex Fuel (E85),437100
2023,Arizona,Fuel Cell,0
2023,Arizona,Gasoline,5469000
2023,Arizona,Hybrid Electric (HEV),175700
2023,Arizona,Methanol,0
2023,Arizona,Plug-In Hybrid Electric (PHEV),25600
2023,Arizona,Propane,700
2023,Arizona,Unknown,64200
2023,Arkansas,Battery Electric (BEV),7100
2023,Arkansas,Biodiesel,37000
2023,Arkansas,Compressed Natural Gas (CNG),200
2023,Arkansas,Diesel,90700
2023,Arkansas,Flex Fuel (E85),276700
2023,Arkansas,Fuel Cell,0
2023,Arkansas,Gasoline,2246100
2023,Arkansas,Hybrid Electric (HEV),37000
2023,Arkansas,Methanol,0
2023,Arkansas,Plug-In Hybrid Electric (PHEV),3200
2023,Arkansas,Propane,0
2023,Arkansas,Unknown,10300
2023,California,Battery Electric (BEV),1256600
2023,California,Biodiesel,201600
2023,California,Compressed Natural Gas (CNG),10100
2023,California,Diesel,735300
2023,California,Flex Fuel (E85),1314600
2023,California,Fuel Cell,16900
2023,California,Gasoline,31191900
2023,California,Hybrid Electric (HEV),1703200
2023,California,Methanol,0
2023,California,Plug-In Hybrid Electric (PHEV),410700
2023,California,Propane,1500
2023,California,Unknown,7900
2023,Colorado,Battery Electric (BEV),90100
2023,Colorado,Biodiesel,68100
2023,Colorado,Compressed Natural Gas (CNG),300
2023,Colorado,Diesel,203400
2023,Colorado,Flex Fuel (E85),334300
2023,Colorado,Fuel Cell,0
2023,Colorado,Gasoline,4508800
2023,Colorado,Hybrid Electric (HEV),152700
2023,Colorado,Methanol,0
2023,Colorado,Plug-In Hybrid Electric (PHEV),37500
2023,Colorado,Propane,100
2023,Colorado,Unknown,46500
2023,Connecticut,Battery Electric (BEV),31600
2023,Connecticut,Biodiesel,10900
2023,Connecticut,Compressed Natural Gas (CNG),100
2023,Connecticut,Diesel,42300
2023,Connecticut,Flex Fuel (E85),133600
2023,Connecticut,Fuel Cell,0
2023,Connecticut,Gasoline,2612600
2023,Connecticut,Hybrid Electric (HEV),75300
2023,Connecticut,Methanol,0
2023,Connecticut,Plug-In Hybrid Electric (PHEV),18400
2023,Connecticut,Propane,0
2023,Connecticut,Unknown,20900
2023,Delaware,Battery Electric (BEV),8400
2023,Delaware,Biodiesel,5100
2023,Delaware,Compressed Natural Gas (CNG),0
2023,Delaware,Diesel,14200
2023,Delaware,Flex Fuel (E85),63900
2023,Delaware,Fuel Cell,0
2023,Delaware,Gasoline,791300
2023,Delaware,Hybrid Electric (HEV),22900
2023,Delaware,Methanol,0
2023,Delaware,Plug-In Hybrid Electric (PHEV),3800
2023,Delaware,Propane,0
2023,Delaware,Unknown,5100
2023,District of Columbia,Battery Electric (BEV),8100
2023,District of Columbia,Biodiesel,400
2023,District of Columbia,Compressed Natural Gas (CNG),100
2023,District of Columbia,Diesel,1800
2023,District of Columbia,Flex Fuel (E85),16800
2023,District of Columbia,Fuel Cell,0
2023,District of Columbia,Gasoline,262500
2023,District of Columbia,Hybrid Electric (HEV),18100
2023,District of Columbia,Methanol,0
2023,District of Columbia,Plug-In Hybrid Electric (PHEV),3700
2023,District of Columbia,Propane,0
2023,District of Columbia,Unknown,600
2023,Florida,Battery Electric (BEV),254900
2023,Florida,Biodiesel,170500
2023,Florida,Compressed Natural Gas (CNG),400
2023,Florida,Diesel,351800
2023,Florida,Flex Fuel (E85),1101100
2023,Florida,Fuel Cell,0
2023,Florida,Gasoline,16136500
2023,Florida,Hybrid Electric (HEV),414500
2023,Florida,Methanol,0
2023,Florida,Plug-In Hybrid Electric (PHEV),57300
2023,Florida,Propane,100
2023,Florida,Unknown,96100
2023,Georgia,Battery Electric (BEV),92400
2023,Georgia,Biodiesel,92500
2023,Georgia,Compressed Natural Gas (CNG),300
2023,Georgia,Diesel,206300
2023,Georgia,Flex Fuel (E85),719400
2023,Georgia,Fuel Cell,0
2023,Georgia,Gasoline,8256400
2023,Georgia,Hybrid Electric (HEV),175300
2023,Georgia,Methanol,0
2023,Georgia,Plug-In Hybrid Electric (PHEV),22700
2023,Georgia,Propane,200
2023,Georgia,Unknown,76900
2023,Hawaii,Battery Electric (BEV),25600
2023,Hawaii,Biodiesel,3400
2023,Hawaii,Compressed Natural Gas (CNG),0
2023,Hawaii,Diesel,15400
2023,Hawaii,Flex Fuel (E85),37300
2023,Hawaii,Fuel Cell,0
2023,Hawaii,Gasoline,951000
2023,Hawaii,Hybrid Electric (HEV),36400
2023,Hawaii,Methanol,0
2023,Hawaii,Plug-In Hybrid Electric (PHEV),7300
2023,Hawaii,Propane,0
2023,Hawaii,Unknown,3700
2023,Idaho,Battery Electric (BEV),8500
2023,Idaho,Biodiesel,45900
2023,Idaho,Compressed Natural Gas (CNG),100
2023,Idaho,Diesel,138600
2023,Idaho,Flex Fuel (E85),132900
2023,Idaho,Fuel Cell,0
2023,Idaho,Gasoline,1568600
2023,Idaho,Hybrid Electric (HEV),43700
2023,Idaho,Methanol,0
2023,Idaho,Plug-In Hybrid Electric (PHEV),4600
2023,Idaho,Propane,100
2023,Idaho,Unknown,31600
2023,Illinois,Battery Electric (BEV),99600
2023,Illinois,Biodiesel,61500
2023,Illinois,Compressed Natural Gas (CNG),300
2023,Illinois,Diesel,170200
2023,Illinois,Flex Fuel (E85),772900
2023,Illinois,Fuel Cell,0
2023,Illinois,Gasoline,8560300
2023,Illinois,Hybrid Electric (HEV),285400
2023,Illinois,Methanol,0
2023,Illinois,Plug-In Hybrid Electric (PHEV),33400
2023,Illinois,Propane,0
2023,Illinois,Unknown,59600
2023,Indiana,Battery Electric (BEV),26100
2023,Indiana,Biodiesel,56300
2023,Indiana,Compressed Natural Gas (CNG),300
2023,Indiana,Diesel,156400
2023,Indiana,Flex Fuel (E85),576300
2023,Indiana,Fuel Cell,0
2023,Indiana,Gasoline,5166200
2023,Indiana,Hybrid Electric (HEV),119100
2023,Indiana,Methanol,0
2023,Indiana,Plug-In Hybrid Electric (PHEV),12900
2023,Indiana,Propane,0
2023,Indiana,Unknown,58500
2023,Iowa,Battery Electric (BEV),9000
2023,Iowa,Biodiesel,41700
2023,Iowa,Compressed Natural Gas (CNG),100
2023,Iowa,Diesel,105000
2023,Iowa,Flex Fuel (E85),331300
2023,Iowa,Fuel Cell,0
2023,Iowa,Gasoline,2545400
2023,Iowa,Hybrid Electric (HEV),57200
2023,Iowa,Methanol,0
2023,Iowa,Plug-In Hybrid Electric (PHEV),6100
2023,Iowa,Propane,0
2023,Iowa,Unknown,57500
2023,Kansas,Battery Electric (BEV),11300
2023,Kansas,Biodiesel,27900
2023,Kansas,Compressed Natural Gas (CNG),200
2023,Kansas,Diesel,87400
2023,Kansas,Flex Fuel (E85),253500
2023,Kansas,Fuel Cell,0
2023,Kansas,Gasoline,2168600
2023,Kansas,Hybrid Electric (HEV),50400
2023,Kansas,Methanol,0
2023,Kansas,Plug-In Hybrid Electric (PHEV),5600
2023,Kansas,Propane,100
2023,Kansas,Unknown,16100
2023,Kentucky,Battery Electric (BEV),11600
2023,Kentucky,Biodiesel,36900
2023,Kentucky,Compressed Natural Gas (CNG),300
2023,Kentucky,Diesel,117600
2023,Kentucky,Flex Fuel (E85),361200
2023,Kentucky,Fuel Cell,0
2023,Kentucky,Gasoline,3415000
2023,Kentucky,Hybrid Electric (HEV),67100
2023,Kentucky,Methanol,0
2023,Kentucky,Plug-In Hybrid Electric (PHEV),5600
2023,Kentucky,Propane,0
2023,Kentucky,Unknown,24400
2023,Louisiana,Battery Electric (BEV),8200
2023,Louisiana,Biodiesel,64200
2023,Louisiana,Compressed Natural Gas (CNG),100
2023,Louisiana,Diesel,115500
2023,Louisiana,Flex Fuel (E85),380100
2023,Louisiana,Fuel Cell,0
2023,Louisiana,Gasoline,3142800
2023,Louisiana,Hybrid Electric (HEV),40200
2023,Louisiana,Methanol,0
2023,Louisiana,Plug-In Hybrid Electric (PHEV),4000
2023,Louisiana,Propane,0
2023,Louisiana,Unknown,19100
2023,Maine,Battery Electric (BEV),7400
2023,Maine,Biodiesel,12000
2023,Maine,Compressed Natural Gas (CNG),0
2023,Maine,Diesel,26900
2023,Maine,Flex Fuel (E85),104500
2023,Maine,Fuel Cell,0
2023,Maine,Gasoline,1036100
2023,Maine,Hybrid Electric (HEV),33600
2023,Maine,Methanol,0
2023,Maine,Plug-In Hybrid Electric (PHEV),7600
2023,Maine,Propane,0
2023,Maine,Unknown,7900
2023,Maryland,Battery Electric (BEV),72100
2023,Maryland,Biodiesel,32100
2023,Maryland,Compressed Natural Gas (CNG),300
2023,Maryland,Diesel,86900
2023,Maryland,Flex Fuel (E85),309300
2023,Maryland,Fuel Cell,0
2023,Maryland,Gasoline,4327800
2023,Maryland,Hybrid Electric (HEV),168700
2023,Maryland,Methanol,0
2023,Maryland,Plug-In Hybrid Electric (PHEV),31300
2023,Maryland,Propane,0
2023,Maryland,Unknown,31500
2023,Massachusetts,Battery Electric (BEV),73800
2023,Massachusetts,Biodiesel,21300
2023,Massachusetts,Compressed Natural Gas (CNG),200
2023,Massachusetts,Diesel,58400
2023,Massachusetts,Flex Fuel (E85),285000
2023,Massachusetts,Fuel Cell,0
2023,Massachusetts,Gasoline,4791300
2023,Massachusetts,Hybrid Electric (HEV),187300
2023,Massachusetts,Methanol,0
2023,Massachusetts,Plug-In Hybrid Electric (PHEV),43800
2023,Massachusetts,Propane,0
2023,Massachusetts,Unknown,30000
2023,Michigan,Battery Electric (BEV),50300
2023,Michigan,Biodiesel,70400
2023,Michigan,Compressed Natural Gas (CNG),300
2023,Michigan,Diesel,174500
2023,Michigan,Flex Fuel (E85),873700
2023,Michigan,Fuel Cell,0
2023,Michigan,Gasoline,7129600
2023,Michigan,Hybrid Electric (HEV),148100
2023,Michigan,Methanol,0
2023,Michigan,Plug-In Hybrid Electric (PHEV),29100
2023,Michigan,Propane,0
2023,Michigan,Unknown,49400
2023,Minnesota,Battery Electric (BEV),37100
2023,Minnesota,Biodiesel,52700
2023,Minnesota,Compressed Natural Gas (CNG),100
2023,Minnesota,Diesel,127900
2023,Minnesota,Flex Fuel (E85),516400
2023,Minnesota,Fuel Cell,0
2023,Minnesota,Gasoline,4219200
2023,Minnesota,Hybrid Electric (HEV),124500
2023,Minnesota,Methanol,0
2023,Minnesota,Plug-In Hybrid Electric (PHEV),16100
2023,Minnesota,Propane,0
2023,Minnesota,Unknown,24500
2023,Mississippi,Battery Electric (BEV),3600
2023,Mississippi,Biodiesel,34900
2023,Mississippi,Compressed Natural Gas (CNG),100
2023,Mississippi,Diesel,75200
2023,Mississippi,Flex Fuel (E85),295200
2023,Mississippi,Fuel Cell,0
2023,Mississippi,Gasoline,2275600
2023,Mississippi,Hybrid Electric (HEV),28200
2023,Mississippi,Methanol,0
2023,Mississippi,Plug-In Hybrid Electric (PHEV),2000
2023,Mississippi,Propane,0
2023,Mississippi,Unknown,8500
2023,Missouri,Battery Electric (BEV),26900
2023,Missouri,Biodiesel,70400
2023,Missouri,Compressed Natural Gas (CNG),900
2023,Missouri,Diesel,178200
2023,Missouri,Flex Fuel (E85),575500
2023,Missouri,Fuel Cell,0
2023,Missouri,Gasoline,4608600
2023,Missouri,Hybrid Electric (HEV),113900
2023,Missouri,Methanol,0
2023,Missouri,Plug-In Hybrid Electric (PHEV),13900
2023,Missouri,Propane,100
2023,Missouri,Unknown,37600
2023,Montana,Battery Electric (BEV),4600
2023,Montana,Biodiesel,37900
2023,Montana,Compressed Natural Gas (CNG),0
2023,Montana,Diesel,69600
2023,Montana,Flex Fuel (E85),94500
2023,Montana,Fuel Cell,0
2023,Montana,Gasoline,780700
2023,Montana,Hybrid Electric (HEV),21100
2023,Montana,Methanol,0
2023,Montana,Plug-In Hybrid Electric (PHEV),2500
2023,Montana,Propane,0
2023,Montana,Unknown,10800
2023,Nebraska,Battery Electric (BEV),6900
2023,Nebraska,Biodiesel,28900
2023,Nebraska,Compressed Natural Gas (CNG),100
2023,Nebraska,Diesel,76100
2023,Nebraska,Flex Fuel (E85),197100
2023,Nebraska,Fuel Cell,0
2023,Nebraska,Gasoline,1600400
2023,Nebraska,Hybrid Electric (HEV),32600
2023,Nebraska,Methanol,0
2023,Nebraska,Plug-In Hybrid Electric (PHEV),3800
2023,Nebraska,Propane,0
2023,Nebraska,Unknown,25300
2023,Nevada,Battery Electric (BEV),47400
2023,Nevada,Biodiesel,27200
2023,Nevada,Compressed Natural Gas (CNG),200
2023,Nevada,Diesel,85800
2023,Nevada,Flex Fuel (E85),125600
2023,Nevada,Fuel Cell,0
2023,Nevada,Gasoline,2169300
2023,Nevada,Hybrid Electric (HEV),69600
2023,Nevada,Methanol,0
2023,Nevada,Plug-In Hybrid Electric (PHEV),10600
2023,Nevada,Propane,100
2023,Nevada,Unknown,20300
2023,New Hampshire,Battery Electric (BEV),9900
2023,New Hampshire,Biodiesel,13900
2023,New Hampshire,Compressed Natural Gas (CNG),100
2023,New Hampshire,Diesel,29200
2023,New Hampshire,Flex Fuel (E85),89600
2023,New Hampshire,Fuel Cell,0
2023,New Hampshire,Gasoline,1185300
2023,New Hampshire,Hybrid Electric (HEV),36800
2023,New Hampshire,Methanol,0
2023,New Hampshire,Plug-In Hybrid Electric (PHEV),6600
2023,New Hampshire,Propane,0
2023,New Hampshire,Unknown,12300
2023,New Jersey,Battery Electric (BEV),134800
2023,New Jersey,Biodiesel,27800
2023,New Jersey,Compressed Natural Gas (CNG),300
2023,New Jersey,Diesel,84600
2023,New Jersey,Flex Fuel (E85),392100
2023,New Jersey,Fuel Cell,0
2023,New Jersey,Gasoline,6433000
2023,New Jersey,Hybrid Electric (HEV),174200
2023,New Jersey,Methanol,0
2023,New Jersey,Plug-In Hybrid Electric (PHEV),40900
2023,New Jersey,Propane,0
2023,New Jersey,Unknown,36400
2023,New Mexico,Battery Electric (BEV),10300
2023,New Mexico,Biodiesel,32100
2023,New Mexico,Compressed Natural Gas (CNG),100
2023,New Mexico,Diesel,88500
2023,New Mexico,Flex Fuel (E85),151600
2023,New Mexico,Fuel Cell,0
2023,New Mexico,Gasoline,1597600
2023,New Mexico,Hybrid Electric (HEV),44300
2023,New Mexico,Methanol,0
2023,New Mexico,Plug-In Hybrid Electric (PHEV),4900
2023,New Mexico,Propane,100
2023,New Mexico,Unknown,22900
2023,New York,Battery Electric (BEV),131300
2023,New York,Biodiesel,54300
2023,New York,Compressed Natural Gas (CNG),400
2023,New York,Diesel,150500
2023,New York,Flex Fuel (E85),591100
2023,New York,Fuel Cell,0
2023,New York,Gasoline,9905500
2023,New York,Hybrid Electric (HEV),314000
2023,New York,Methanol,0
2023,New York,Plug-In Hybrid Electric (PHEV),92300
2023,New York,Propane,100
2023,New York,Unknown,79100
2023,North Carolina,Battery Electric (BEV),70200
2023,North Carolina,Biodiesel,80200
2023,North Carolina,Compressed Natural Gas (CNG),300
2023,North Carolina,Diesel,209700
2023,North Carolina,Flex Fuel (E85),655000
2023,North Carolina,Fuel Cell,0
2023,North Carolina,Gasoline,7764000
2023,North Carolina,Hybrid Electric (HEV),210600
2023,North Carolina,Methanol,0
2023,North Carolina,Plug-In Hybrid Electric (PHEV),23700
2023,North Carolina,Propane,100
2023,North Carolina,Unknown,71700
2023,North Dakota,Battery Electric (BEV),1000
2023,North Dakota,Biodiesel,20400
2023,North Dakota,Compressed Natural Gas (CNG),0
2023,North Dakota,Diesel,44600
2023,North Dakota,Flex Fuel (E85),89900
2023,North Dakota,Fuel Cell,0
2023,North Dakota,Gasoline,625300
2023,North Dakota,Hybrid Electric (HEV),8200
2023,North Dakota,Methanol,0
2023,North Dakota,Plug-In Hybrid Electric (PHEV),800
2023,North Dakota,Propane,0
2023,North Dakota,Unknown,7200
2023,Ohio,Battery Electric (BEV),50400
2023,Ohio,Biodiesel,70300
2023,Ohio,Compressed Natural Gas (CNG),700
2023,Ohio,Diesel,196200
2023,Ohio,Flex Fuel (E85),833500
2023,Ohio,Fuel Cell,0
2023,Ohio,Gasoline,8881400
2023,Ohio,Hybrid Electric (HEV),199800
2023,Ohio,Methanol,0
2023,Ohio,Plug-In Hybrid Electric (PHEV),24000
2023,Ohio,Propane,100
2023,Ohio,Unknown,60900
2023,Oklahoma,Battery Electric (BEV),22800
2023,Oklahoma,Biodiesel,63100
2023,Oklahoma,Compressed Natural Gas (CNG),1800
2023,Oklahoma,Diesel,145700
2023,Oklahoma,Flex Fuel (E85),352400
2023,Oklahoma,Fuel Cell,0
2023,Oklahoma,Gasoline,3567500
2023,Oklahoma,Hybrid Electric (HEV),56400
2023,Oklahoma,Methanol,0
2023,Oklahoma,Plug-In Hybrid Electric (PHEV),33000
2023,Oklahoma,Propane,200
2023,Oklahoma,Unknown,45000
2023,Oregon,Battery Electric (BEV),64400
2023,Oregon,Biodiesel,55500
2023,Oregon,Compressed Natural Gas (CNG),100
2023,Oregon,Diesel,217000
2023,Oregon,Flex Fuel (E85),184600
2023,Oregon,Fuel Cell,0
2023,Oregon,Gasoline,3074300
2023,Oregon,Hybrid Electric (HEV),156900
2023,Oregon,Methanol,0
2023,Oregon,Plug-In Hybrid Electric (PHEV),28800
2023,Oregon,Propane,100
2023,Oregon,Unknown,51000
2023,Pennsylvania,Battery Electric (BEV),70200
2023,Pennsylvania,Biodiesel,73900
2023,Pennsylvania,Compressed Natural Gas (CNG),500
2023,Pennsylvania,Diesel,192100
2023,Pennsylvania,Flex Fuel (E85),661700
2023,Pennsylvania,Fuel Cell,0
2023,Pennsylvania,Gasoline,8886400
2023,Pennsylvania,Hybrid Electric (HEV),245400
2023,Pennsylvania,Methanol,0
2023,Pennsylvania,Plug-In Hybrid Electric (PHEV),38900
2023,Pennsylvania,Propane,100
2023,Pennsylvania,Unknown,41800
2023,Rhode Island,Battery Electric (BEV),6400
2023,Rhode Island,Biodiesel,3100
2023,Rhode Island,Compressed Natural Gas (CNG),0
2023,Rhode Island,Diesel,11000
2023,Rhode Island,Flex Fuel (E85),41900
2023,Rhode Island,Fuel Cell,0
2023,Rhode Island,Gasoline,782000
2023,Rhode Island,Hybrid Electric (HEV),22100
2023,Rhode Island,Methanol,0
2023,Rhode Island,Plug-In Hybrid Electric (PHEV),5100
2023,Rhode Island,Propane,0
2023,Rhode Island,Unknown,6000
2023,South Carolina,Battery Electric (BEV),20900
2023,South Carolina,Biodiesel,44600
2023,South Carolina,Compressed Natural Gas (CNG),100
2023,South Carolina,Diesel,110100
2023,South Carolina,Flex Fuel (E85),404600
2023,South Carolina,Fuel Cell,0
2023,South Carolina,Gasoline,4325000
2023,South Carolina,Hybrid Electric (HEV),83100
2023,South Carolina,Methanol,0
2023,South Carolina,Plug-In Hybrid Electric (PHEV),9000
2023,South Carolina,Propane,100
2023,South Carolina,Unknown,44900
2023,South Dakota,Battery Electric (BEV),1700
2023,South Dakota,Biodiesel,21500
2023,South Dakota,Compressed Natural Gas (CNG),0
2023,South Dakota,Diesel,51200
2023,South Dakota,Flex Fuel (E85),98800
2023,South Dakota,Fuel Cell,0
2023,South Dakota,Gasoline,718300
2023,South Dakota,Hybrid Electric (HEV),11900
2023,South Dakota,Methanol,0
2023,South Dakota,Plug-In Hybrid Electric (PHEV),1300
2023,South Dakota,Propane,0
2023,South Dakota,Unknown,13300
2023,Tennessee,Battery Electric (BEV),33200
2023,Tennessee,Biodiesel,53100
2023,Tennessee,Compressed Natural Gas (CNG),200
2023,Tennessee,Diesel,160700
2023,Tennessee,Flex Fuel (E85),509000
2023,Tennessee,Fuel Cell,0
2023,Tennessee,Gasoline,5620500
2023,Tennessee,Hybrid Electric (HEV),113300
2023,Tennessee,Methanol,0
2023,Tennessee,Plug-In Hybrid Electric (PHEV),11000
2023,Tennessee,Propane,100
2023,Tennessee,Unknown,37700
2023,Texas,Battery Electric (BEV),230100
2023,Texas,Biodiesel,460700
2023,Texas,Compressed Natural Gas (CNG),1300
2023,Texas,Diesel,772800
2023,Texas,Flex Fuel (E85),2315400
2023,Texas,Fuel Cell,0
2023,Texas,Gasoline,21392800
2023,Texas,Hybrid Electric (HEV),445100
2023,Texas,Methanol,0
2023,Texas,Plug-In Hybrid Electric (PHEV),55300
2023,Texas,Propane,1300
2023,Texas,Unknown,121800
2023,United States,Battery Electric (BEV),3555900
2023,United States,Biodiesel,2803600
2023,United States,Compressed Natural Gas (CNG),24700
2023,United States,Diesel,7184300
2023,United States,Flex Fuel (E85),20240600
2023,United States,Fuel Cell,16900
2023,United States,Gasoline,242870900
2023,United States,Hybrid Electric (HEV),7392300
2023,United States,Methanol,0
2023,United States,Plug-In Hybrid Electric (PHEV),1307200
2023,United States,Propane,6000
2023,United States,Unknown,1694100
2023,Utah,Battery Electric (BEV),40000
2023,Utah,Biodiesel,68500
2023,Utah,Compressed Natural Gas (CNG),2200
2023,Utah,Diesel,158000
2023,Utah,Flex Fuel (E85),185200
2023,Utah,Fuel Cell,0
2023,Utah,Gasoline,2499600
2023,Utah,Hybrid Electric (HEV),83200
2023,Utah,Methanol,0
2023,Utah,Plug-In Hybrid Electric (PHEV),13000
2023,Utah,Propane,500
2023,Utah,Unknown,26000
2023,Vermont,Battery Electric (BEV),7800
2023,Vermont,Biodiesel,7000
2023,Vermont,Compressed Natural Gas (CNG),0
2023,Vermont,Diesel,14700
2023,Vermont,Flex Fuel (E85),36600
2023,Vermont,Fuel Cell,0
2023,Vermont,Gasoline,496000
2023,Vermont,Hybrid Electric (HEV),20300
2023,Vermont,Methanol,0
2023,Vermont,Plug-In Hybrid Electric (PHEV),5700
2023,Vermont,Propane,0
2023,Vermont,Unknown,5000
2023,Virginia,Battery Electric (BEV),84900
2023,Virginia,Biodiesel,44300
2023,Virginia,Compressed Natural Gas (CNG),300
2023,Virginia,Diesel,152800
2023,Virginia,Flex Fuel (E85),484800
2023,Virginia,Fuel Cell,0
2023,Virginia,Gasoline,6670000
2023,Virginia,Hybrid Electric (HEV),229400
2023,Virginia,Methanol,0
2023,Virginia,Plug-In Hybrid Electric (PHEV),26800
2023,Virginia,Propane,0
2023,Virginia,Unknown,30200
2023,Washington,Battery Electric (BEV),152100
2023,Washington,Biodiesel,73800
2023,Washington,Compressed Natural Gas (CNG),100
2023,Washington,Diesel,274200
2023,Washington,Flex Fuel (E85),337700
2023,Washington,Fuel Cell,0
2023,Washington,Gasoline,5583000
2023,Washington,Hybrid Electric (HEV),307200
2023,Washington,Methanol,0
2023,Washington,Plug-In Hybrid Electric (PHEV),41200
2023,Washington,Propane,100
2023,Washington,Unknown,46700
2023,West Virginia,Battery Electric (BEV),2800
2023,West Virginia,Biodiesel,17300
2023,West Virginia,Compressed Natural Gas (CNG),100
2023,West Virginia,Diesel,46400
2023,West Virginia,Flex Fuel (E85),123400
2023,West Virginia,Fuel Cell,0
2023,West Virginia,Gasoline,1281500
2023,West Virginia,Hybrid Electric (HEV),22400
2023,West Virginia,Methanol,0
2023,West Virginia,Plug-In Hybrid Electric (PHEV),1800
2023,West Virginia,Propane,0
2023,West Virginia,Unknown,15200
2023,Wisconsin,Battery Electric (BEV),24900
2023,Wisconsin,Biodiesel,52900
2023,Wisconsin,Compressed Natural Gas (CNG),300
2023,Wisconsin,Diesel,147500
2023,Wisconsin,Flex Fuel (E85),536200
2023,Wisconsin,Fuel Cell,0
2023,Wisconsin,Gasoline,4604700
2023,Wisconsin,Hybrid Electric (HEV),123600
2023,Wisconsin,Methanol,0
2023,Wisconsin,Plug-In Hybrid Electric (PHEV),12500
2023,Wisconsin,Propane,0
2023,Wisconsin,Unknown,26400
2023,Wyoming,Battery Electric (BEV),1100
2023,Wyoming,Biodiesel,21200
2023,Wyoming,Compressed Natural Gas (CNG),0
2023,Wyoming,Diesel,60900
2023,Wyoming,Flex Fuel (E85),57700
2023,Wyoming,Fuel Cell,0
2023,Wyoming,Gasoline,489100
2023,Wyoming,Hybrid Electric (HEV),8400
2023,Wyoming,Methanol,0
2023,Wyoming,Plug-In Hybrid Electric (PHEV),800
2023,Wyoming,Propane,0
2023,Wyoming,Unknown,13700
2024,Alabama,Battery Electric (BEV),17500
2024,Alabama,Biodiesel,59500
2024,Alabama,Compressed Natural Gas (CNG),100
2024,Alabama,Diesel,127400
2024,Alabama,Flex Fuel (E85),435400
2024,Alabama,Fuel Cell,0
2024,Alabama,Gasoline,4129300
2024,Alabama,Hybrid Electric (HEV),77600
2024,Alabama,Methanol,0
2024,Alabama,Plug-In Hybrid Electric (PHEV),6800
2024,Alabama,Propane,100
2024,Alabama,Unknown,28000
2024,Alaska,Battery Electric (BEV),3400
2024,Alaska,Biodiesel,10600
2024,Alaska,Compressed Natural Gas (CNG),0
2024,Alaska,Diesel,30200
2024,Alaska,Flex Fuel (E85),46800
2024,Alaska,Fuel Cell,0
2024,Alaska,Gasoline,460800
2024,Alaska,Hybrid Electric (HEV),12100
2024,Alaska,Methanol,0
2024,Alaska,Plug-In Hybrid Electric (PHEV),1100
2024,Alaska,Propane,0
2024,Alaska,Unknown,5100
2024,Arizona,Battery Electric (BEV),111200
2024,Arizona,Biodiesel,75500
2024,Arizona,Compressed Natural Gas (CNG),500
2024,Arizona,Diesel,198400
2024,Arizona,Flex Fuel (E85),429300
