age_bin,powertrain,vehicle_type,quantile,rr
52.5,Fuel Cell EV,CUV,25,0.24454184584849487
52.5,Fuel Cell EV,CUV,50,0.2723563696919234
52.5,Fuel Cell EV,CUV,75,0.3176124063280599
55.5,Fuel Cell EV,CUV,25,0.21566069377073852
55.5,Fuel Cell EV,CUV,50,0.263291029528541
55.5,Fuel Cell EV,CUV,75,0.2827060782681099
58.5,Fuel Cell EV,CUV,25,0.26051623646960864
58.5,Fuel Cell EV,CUV,50,0.2814321398834305
58.5,Fuel Cell EV,CUV,75,0.28731057452123226
61.5,Fuel Cell EV,CUV,25,0.17365200132318886
61.5,Fuel Cell EV,CUV,50,0.20831955011577905
61.5,Fuel Cell EV,CUV,75,0.24895920066611157
64.5,Fuel Cell EV,CUV,25,0.16538207079060535
64.5,Fuel Cell EV,CUV,50,0.24832827313659395
64.5,Fuel Cell EV,CUV,75,0.26208159866777686
67.5,Fuel Cell EV,CUV,25,0.166511240632806
67.5,Fuel Cell EV,CUV,50,0.1831473771856786
67.5,Fuel Cell EV,CUV,75,0.1989841798501249
70.5,Fuel Cell EV,CUV,25,0.15130724396336387
70.5,Fuel Cell EV,CUV,50,0.16274771024146545
70.5,Fuel Cell EV,CUV,75,0.1830308076602831
73.5,Fuel Cell EV,CUV,25,0.16619483763530393
73.5,Fuel Cell EV,CUV,50,0.18233971690258116
73.5,Fuel Cell EV,CUV,75,0.19150707743547044
76.5,Fuel Cell EV,CUV,25,0.11573688592839301
76.5,Fuel Cell EV,CUV,50,0.17228143213988345
76.5,Fuel Cell EV,CUV,75,0.2978850957535388
19.5,Fuel Cell EV,Car,25,0.3706063193851409
19.5,Fuel Cell EV,Car,50,0.5269352615750196
19.5,Fuel Cell EV,Car,75,0.9387132699391759
25.5,Fuel Cell EV,Car,25,0.40852991452991455
25.5,Fuel Cell EV,Car,50,0.43304347826086964
25.5,Fuel Cell EV,Car,75,0.4883063479825238
28.5,Fuel Cell EV,Car,25,0.41737391304347826
28.5,Fuel Cell EV,Car,50,0.4442393162393162
28.5,Fuel Cell EV,Car,75,0.46087552471515464
31.5,Fuel Cell EV,Car,25,0.38598260869565215
31.5,Fuel Cell EV,Car,50,0.4306396604576149
31.5,Fuel Cell EV,Car,75,0.48500869565217397
34.5,Fuel Cell EV,Car,25,0.32869565217391306
34.5,Fuel Cell EV,Car,50,0.37382608695652175
34.5,Fuel Cell EV,Car,75,0.4434782608695652
37.5,Fuel Cell EV,Car,25,0.32287179487179485
37.5,Fuel Cell EV,Car,50,0.3477391304347826
37.5,Fuel Cell EV,Car,75,0.4085299145299145
40.5,Fuel Cell EV,Car,25,0.2987179487179487
40.5,Fuel Cell EV,Car,50,0.345168553592646
40.5,Fuel Cell EV,Car,75,0.4444667925610569
43.5,Fuel Cell EV,Car,25,0.2882695652173913
43.5,Fuel Cell EV,Car,50,0.32901217391304344
43.5,Fuel Cell EV,Car,75,0.3813623188405797
46.5,Fuel Cell EV,Car,25,0.26173834368796073
46.5,Fuel Cell EV,Car,50,0.2924887445366097
46.5,Fuel Cell EV,Car,75,0.32940031734325587
49.5,Fuel Cell EV,Car,25,0.24895345587726925
49.5,Fuel Cell EV,Car,50,0.28804401068652496
49.5,Fuel Cell EV,Car,75,0.3223388957401435
52.5,Fuel Cell EV,Car,25,0.24231482084498612
52.5,Fuel Cell EV,Car,50,0.2778109096917841
52.5,Fuel Cell EV,Car,75,0.31025452144546833
55.5,Fuel Cell EV,Car,25,0.20447645367506248
55.5,Fuel Cell EV,Car,50,0.24221681133378783
55.5,Fuel Cell EV,Car,75,0.288987612370791
58.5,Fuel Cell EV,Car,25,0.21791014492753624
58.5,Fuel Cell EV,Car,50,0.24200144927536232
58.5,Fuel Cell EV,Car,75,0.28797089721835123
61.5,Fuel Cell EV,Car,25,0.20858937198067634
61.5,Fuel Cell EV,Car,50,0.24329739130434783
61.5,Fuel Cell EV,Car,75,0.31109759366654377
64.5,Fuel Cell EV,Car,25,0.22171143664867643
64.5,Fuel Cell EV,Car,50,0.246176231884058
64.5,Fuel Cell EV,Car,75,0.2956086956521739
67.5,Fuel Cell EV,Car,25,0.22301410380327696
67.5,Fuel Cell EV,Car,50,0.25049514156083386
67.5,Fuel Cell EV,Car,75,0.27822717391304347
70.5,Fuel Cell EV,Car,25,0.24244144458225783
70.5,Fuel Cell EV,Car,50,0.26054782608695654
70.5,Fuel Cell EV,Car,75,0.2919365401949501
73.5,Fuel Cell EV,Car,25,0.2189240126788315
73.5,Fuel Cell EV,Car,50,0.24054656043861905
73.5,Fuel Cell EV,Car,75,0.2617947701682441
76.5,Fuel Cell EV,Car,25,0.20206245181187354
76.5,Fuel Cell EV,Car,50,0.23743396441931525
76.5,Fuel Cell EV,Car,75,0.2762493558155386
79.5,Fuel Cell EV,Car,25,0.18093969919435038
79.5,Fuel Cell EV,Car,50,0.21847296771814556
79.5,Fuel Cell EV,Car,75,0.24336425120772948
82.5,Fuel Cell EV,Car,25,0.16949513121448356
82.5,Fuel Cell EV,Car,50,0.2151836956521739
82.5,Fuel Cell EV,Car,75,0.24336086956521738
85.5,Fuel Cell EV,Car,25,0.16864606557268497
85.5,Fuel Cell EV,Car,50,0.2006219610065998
85.5,Fuel Cell EV,Car,75,0.22595163043478259
88.5,Fuel Cell EV,Car,25,0.14987546906834426
88.5,Fuel Cell EV,Car,50,0.16926584593208405
88.5,Fuel Cell EV,Car,75,0.194138768115942
91.5,Fuel Cell EV,Car,25,0.1390086956521739
91.5,Fuel Cell EV,Car,50,0.1565130434782609
91.5,Fuel Cell EV,Car,75,0.17389565217391303
94.5,Fuel Cell EV,Car,25,0.1214804347826087
94.5,Fuel Cell EV,Car,50,0.13611304347826086
94.5,Fuel Cell EV,Car,75,0.1735978260869565
97.5,Fuel Cell EV,Car,25,0.11934782608695652
97.5,Fuel Cell EV,Car,50,0.13859782608695653
97.5,Fuel Cell EV,Car,75,0.17387826086956523
100.5,Fuel Cell EV,Car,25,0.12167826086956524
100.5,Fuel Cell EV,Car,50,0.13826086956521738
100.5,Fuel Cell EV,Car,75,0.15576521739130433
103.5,Fuel Cell EV,Car,25,0.10427826086956522
103.5,Fuel Cell EV,Car,50,0.12173913043478261
103.5,Fuel Cell EV,Car,75,0.13904347826086957
106.5,Fuel Cell EV,Car,25,0.10260869565217391
106.5,Fuel Cell EV,Car,50,0.1043304347826087
106.5,Fuel Cell EV,Car,75,0.13391304347826086
109.5,Fuel Cell EV,Car,25,0.0952
109.5,Fuel Cell EV,Car,50,0.1128782608695652
109.5,Fuel Cell EV,Car,75,0.14250434782608695
112.5,Fuel Cell EV,Car,25,0.09196521739130435
112.5,Fuel Cell EV,Car,50,0.1042608695652174
112.5,Fuel Cell EV,Car,75,0.13739130434782607
13.5,Hybrid,All,25,0.9160172715800433
13.5,Hybrid,All,50,1.039830703224884
13.5,Hybrid,All,75,1.1703873583376918
16.5,Hybrid,All,25,0.8628114466180629
16.5,Hybrid,All,50,1.0024719164958964
16.5,Hybrid,All,75,1.1262962766357438
19.5,Hybrid,All,25,0.6708699964628811
19.5,Hybrid,All,50,0.9086784163009756
19.5,Hybrid,All,75,1.0626326555706667
22.5,Hybrid,All,25,0.6938673723711294
22.5,Hybrid,All,50,0.9156835527729582
22.5,Hybrid,All,75,1.0531173603326034
25.5,Hybrid,All,25,0.680881497705051
25.5,Hybrid,All,50,0.8974553624391959
25.5,Hybrid,All,75,1.031693852890803
28.5,Hybrid,All,25,0.7182454942032439
28.5,Hybrid,All,50,0.8733236503406635
28.5,Hybrid,All,75,1.0020725822509593
31.5,Hybrid,All,25,0.6661390440409978
31.5,Hybrid,All,50,0.8381939469802988
31.5,Hybrid,All,75,0.9733829898735838
34.5,Hybrid,All,25,0.6971828279660864
34.5,Hybrid,All,50,0.8517481157807959
34.5,Hybrid,All,75,0.9875462892084068
37.5,Hybrid,All,25,0.6956779533990617
37.5,Hybrid,All,50,0.8374372551365185
37.5,Hybrid,All,75,0.9663409615344908
40.5,Hybrid,All,25,0.6736953654139304
40.5,Hybrid,All,50,0.806595461910748
40.5,Hybrid,All,75,0.9376631644031507
43.5,Hybrid,All,25,0.6184641673467659
43.5,Hybrid,All,50,0.7466554706935439
43.5,Hybrid,All,75,0.8976137587029666
46.5,Hybrid,All,25,0.6233921096674367
46.5,Hybrid,All,50,0.7438602972322327
46.5,Hybrid,All,75,0.8934060573768188
49.5,Hybrid,All,25,0.6190396845305242
49.5,Hybrid,All,50,0.7298996547147512
49.5,Hybrid,All,75,0.8721266311249247
52.5,Hybrid,All,25,0.6002900331597177
52.5,Hybrid,All,50,0.7046158983368251
52.5,Hybrid,All,75,0.8491689208090056
55.5,Hybrid,All,25,0.5511075793033413
55.5,Hybrid,All,50,0.6523655426309015
55.5,Hybrid,All,75,0.8044405072596731
58.5,Hybrid,All,25,0.5508315226248359
58.5,Hybrid,All,50,0.6632005276821349
58.5,Hybrid,All,75,0.8196986645008861
61.5,Hybrid,All,25,0.5470570570716613
61.5,Hybrid,All,50,0.6666225542633839
61.5,Hybrid,All,75,0.8216322685311661
64.5,Hybrid,All,25,0.5293906822277585
64.5,Hybrid,All,50,0.6485089191621125
64.5,Hybrid,All,75,0.8071840775223994
67.5,Hybrid,All,25,0.47529826418953053
67.5,Hybrid,All,50,0.5801920002679148
67.5,Hybrid,All,75,0.7486271699435573
70.5,Hybrid,All,25,0.4720852024074631
70.5,Hybrid,All,50,0.5907801404884211
70.5,Hybrid,All,75,0.7542893672425626
73.5,Hybrid,All,25,0.45951829423269763
73.5,Hybrid,All,50,0.5730435090378163
73.5,Hybrid,All,75,0.7354666524348173
76.5,Hybrid,All,25,0.4483169388115403
76.5,Hybrid,All,50,0.5636688840886619
76.5,Hybrid,All,75,0.7274414201164721
79.5,Hybrid,All,25,0.41403165714793194
79.5,Hybrid,All,50,0.5080010807946141
79.5,Hybrid,All,75,0.651375640393792
82.5,Hybrid,All,25,0.4147274352267728
82.5,Hybrid,All,50,0.5177370530355614
82.5,Hybrid,All,75,0.6646449169987756
85.5,Hybrid,All,25,0.4107297075149606
85.5,Hybrid,All,50,0.5142434245954046
85.5,Hybrid,All,75,0.6553370137967185
88.5,Hybrid,All,25,0.3968916992502665
88.5,Hybrid,All,50,0.5047395511649784
88.5,Hybrid,All,75,0.643401821826272
91.5,Hybrid,All,25,0.3755928442087413
91.5,Hybrid,All,50,0.47254131090455764
91.5,Hybrid,All,75,0.6081141705772819
94.5,Hybrid,All,25,0.3796667665829187
94.5,Hybrid,All,50,0.4870917570705479
94.5,Hybrid,All,75,0.6279447384161828
97.5,Hybrid,All,25,0.37641149500170107
97.5,Hybrid,All,50,0.4769535361102224
97.5,Hybrid,All,75,0.6076824702969741
100.5,Hybrid,All,25,0.37306363959185723
100.5,Hybrid,All,50,0.4770793332897862
100.5,Hybrid,All,75,0.6042123072907822
103.5,Hybrid,All,25,0.34598028613289544
103.5,Hybrid,All,50,0.435146328434272
103.5,Hybrid,All,75,0.5583662128075368
106.5,Hybrid,All,25,0.350885322159884
106.5,Hybrid,All,50,0.44746676812207214
106.5,Hybrid,All,75,0.5726294325391275
109.5,Hybrid,All,25,0.3509945351550138
109.5,Hybrid,All,50,0.4479922812768544
109.5,Hybrid,All,75,0.5668553146792336
112.5,Hybrid,All,25,0.345884464037451
112.5,Hybrid,All,50,0.4449115510518793
112.5,Hybrid,All,75,0.5583752735916415
115.5,Hybrid,All,25,0.3228111307100027
115.5,Hybrid,All,50,0.4160644576033338
115.5,Hybrid,All,75,0.5260640419667911
118.5,Hybrid,All,25,0.3293449919644032
118.5,Hybrid,All,50,0.4284653878424506
118.5,Hybrid,All,75,0.5405890470181208
121.5,Hybrid,All,25,0.32676408732204615
121.5,Hybrid,All,50,0.42630886459121603
121.5,Hybrid,All,75,0.5371026734740798
124.5,Hybrid,All,25,0.32065300236583977
124.5,Hybrid,All,50,0.41934469415462094
124.5,Hybrid,All,75,0.5292163832555596
127.5,Hybrid,All,25,0.29529263236657666
127.5,Hybrid,All,50,0.3844095761702058
127.5,Hybrid,All,75,0.49599843001857713
130.5,Hybrid,All,25,0.2971726747772013
130.5,Hybrid,All,50,0.3893418450147468
130.5,Hybrid,All,75,0.5033018927528994
133.5,Hybrid,All,25,0.29571415141557295
133.5,Hybrid,All,50,0.38599483316215655
133.5,Hybrid,All,75,0.49539181479139005
136.5,Hybrid,All,25,0.2875077635282684
136.5,Hybrid,All,50,0.37701259738969917
136.5,Hybrid,All,75,0.4837894878118179
139.5,Hybrid,All,25,0.2688134929876193
139.5,Hybrid,All,50,0.34912266311310836
139.5,Hybrid,All,75,0.4557343585815902
142.5,Hybrid,All,25,0.27417459602983074
142.5,Hybrid,All,50,0.35280788571055766
142.5,Hybrid,All,75,0.46083073246700235
145.5,Hybrid,All,25,0.2699705885272576
145.5,Hybrid,All,50,0.35145059047440624
145.5,Hybrid,All,75,0.4516969726360625
148.5,Hybrid,All,25,0.26288934848496276
148.5,Hybrid,All,50,0.3432812886597126
148.5,Hybrid,All,75,0.4375473151684977
151.5,Hybrid,All,25,0.24882851896538144
151.5,Hybrid,All,50,0.3266760618658468
151.5,Hybrid,All,75,0.4213703320502693
154.5,Hybrid,All,25,0.2530804841475815
154.5,Hybrid,All,50,0.33294024970735037
154.5,Hybrid,All,75,0.4301593278389402
157.5,Hybrid,All,25,0.24585830452300236
157.5,Hybrid,All,50,0.32549596949461
157.5,Hybrid,All,75,0.42487815285811764
160.5,Hybrid,All,25,0.24143774712995816
160.5,Hybrid,All,50,0.31805801306309467
160.5,Hybrid,All,75,0.41523620996408334
163.5,Hybrid,All,25,0.2223540157988877
163.5,Hybrid,All,50,0.2916979778303504
163.5,Hybrid,All,75,0.38420034218665644
166.5,Hybrid,All,25,0.23025956900060138
166.5,Hybrid,All,50,0.3053669443018284
166.5,Hybrid,All,75,0.3962662245089854
169.5,Hybrid,All,25,0.22883714126359794
169.5,Hybrid,All,50,0.30112066216838534
169.5,Hybrid,All,75,0.38897443293104195
172.5,Hybrid,All,25,0.22389952436405222
172.5,Hybrid,All,50,0.2955457076861971
172.5,Hybrid,All,75,0.3808248477117096
175.5,Hybrid,All,25,0.21677915143305446
175.5,Hybrid,All,50,0.28381244899882796
175.5,Hybrid,All,75,0.36606090234637023
178.5,Hybrid,All,25,0.22476384679623512
178.5,Hybrid,All,50,0.29314996644573016
178.5,Hybrid,All,75,0.3760627852199646
181.5,Hybrid,All,25,0.21785182534454994
181.5,Hybrid,All,50,0.29764064857377415
181.5,Hybrid,All,75,0.3971199900190673
13.5,Hybrid,CUV,25,1.00215709583925
13.5,Hybrid,CUV,50,1.085469792792579
13.5,Hybrid,CUV,75,1.1908586872974276
16.5,Hybrid,CUV,25,0.9858994689684122
16.5,Hybrid,CUV,50,1.0753778184685843
16.5,Hybrid,CUV,75,1.178597105730321
19.5,Hybrid,CUV,25,0.9331566668982131
19.5,Hybrid,CUV,50,1.0441999563598854
19.5,Hybrid,CUV,75,1.147355292615118
22.5,Hybrid,CUV,25,0.9284606871803656
22.5,Hybrid,CUV,50,1.032560517006114
22.5,Hybrid,CUV,75,1.1410719265735065
25.5,Hybrid,CUV,25,0.9185593739906578
25.5,Hybrid,CUV,50,1.020273756711838
25.5,Hybrid,CUV,75,1.1257743866050918
28.5,Hybrid,CUV,25,0.892344152304511
28.5,Hybrid,CUV,50,0.9937836104159778
28.5,Hybrid,CUV,75,1.1058625432097275
31.5,Hybrid,CUV,25,0.8779400188590999
31.5,Hybrid,CUV,50,0.9870469744581488
31.5,Hybrid,CUV,75,1.100600633183876
34.5,Hybrid,CUV,25,0.8651711642672923
34.5,Hybrid,CUV,50,0.9814120152142042
34.5,Hybrid,CUV,75,1.1081529224256657
37.5,Hybrid,CUV,25,0.8535324428701977
37.5,Hybrid,CUV,50,0.9561757794671972
37.5,Hybrid,CUV,75,1.0880406083153726
40.5,Hybrid,CUV,25,0.8106604436545223
40.5,Hybrid,CUV,50,0.9136186684255674
40.5,Hybrid,CUV,75,1.0329199320000932
43.5,Hybrid,CUV,25,0.7837194729602528
43.5,Hybrid,CUV,50,0.8859419273938998
43.5,Hybrid,CUV,75,1.0136164189802013
46.5,Hybrid,CUV,25,0.7776472007725258
46.5,Hybrid,CUV,50,0.8873945809134934
46.5,Hybrid,CUV,75,1.017529106048605
49.5,Hybrid,CUV,25,0.7617551627027751
49.5,Hybrid,CUV,50,0.8686811192189735
49.5,Hybrid,CUV,75,0.9926795954604524
52.5,Hybrid,CUV,25,0.7342882582615403
52.5,Hybrid,CUV,50,0.8402373603551586
52.5,Hybrid,CUV,75,0.9612310784889001
55.5,Hybrid,CUV,25,0.6951549599186558
55.5,Hybrid,CUV,50,0.8098322704170168
55.5,Hybrid,CUV,75,0.9378888962946555
58.5,Hybrid,CUV,25,0.6993310052926811
58.5,Hybrid,CUV,50,0.8152376993889502
58.5,Hybrid,CUV,75,0.9378538659974166
61.5,Hybrid,CUV,25,0.6995605235580163
61.5,Hybrid,CUV,50,0.809110555877876
61.5,Hybrid,CUV,75,0.9226518123349113
64.5,Hybrid,CUV,25,0.6806205229806146
64.5,Hybrid,CUV,50,0.7992799194933374
64.5,Hybrid,CUV,75,0.9038560175286647
67.5,Hybrid,CUV,25,0.666693375720306
67.5,Hybrid,CUV,50,0.7924411989780511
67.5,Hybrid,CUV,75,0.898053553859283
70.5,Hybrid,CUV,25,0.6627477341186967
70.5,Hybrid,CUV,50,0.7904366918971157
70.5,Hybrid,CUV,75,0.9062041241469978
73.5,Hybrid,CUV,25,0.6545176227913845
73.5,Hybrid,CUV,50,0.7820390050790984
73.5,Hybrid,CUV,75,0.8877805904957999
76.5,Hybrid,CUV,25,0.6531821237839424
76.5,Hybrid,CUV,50,0.7651755404077163
76.5,Hybrid,CUV,75,0.8651043580944977
79.5,Hybrid,CUV,25,0.5587741852290324
79.5,Hybrid,CUV,50,0.7045220934482241
79.5,Hybrid,CUV,75,0.8135847259118479
82.5,Hybrid,CUV,25,0.5491230464844343
82.5,Hybrid,CUV,50,0.7006157277664055
82.5,Hybrid,CUV,75,0.8179418732454381
85.5,Hybrid,CUV,25,0.5516056642025117
85.5,Hybrid,CUV,50,0.6851969380437939
85.5,Hybrid,CUV,75,0.801457826673851
88.5,Hybrid,CUV,25,0.5238090751520275
88.5,Hybrid,CUV,50,0.6579784122658313
88.5,Hybrid,CUV,75,0.7649316919277801
91.5,Hybrid,CUV,25,0.4642045477601495
91.5,Hybrid,CUV,50,0.5845114109608541
91.5,Hybrid,CUV,75,0.7028203866997794
94.5,Hybrid,CUV,25,0.4586375411002144
94.5,Hybrid,CUV,50,0.5859250445675048
94.5,Hybrid,CUV,75,0.7011467584760444
97.5,Hybrid,CUV,25,0.45121638238455974
97.5,Hybrid,CUV,50,0.5754135447531263
97.5,Hybrid,CUV,75,0.6904482138031138
100.5,Hybrid,CUV,25,0.4352622645372854
100.5,Hybrid,CUV,50,0.5651683464071426
100.5,Hybrid,CUV,75,0.6733696474046681
103.5,Hybrid,CUV,25,0.3761682332206106
103.5,Hybrid,CUV,50,0.4592575952323011
103.5,Hybrid,CUV,75,0.601251065212555
106.5,Hybrid,CUV,25,0.370041055121914
106.5,Hybrid,CUV,50,0.46341337180255904
106.5,Hybrid,CUV,75,0.5903425824217209
109.5,Hybrid,CUV,25,0.36806255421098527
109.5,Hybrid,CUV,50,0.457452706127489
109.5,Hybrid,CUV,75,0.5762614230408963
112.5,Hybrid,CUV,25,0.3585764395293463
112.5,Hybrid,CUV,50,0.454330751207037
112.5,Hybrid,CUV,75,0.5671278827344854
115.5,Hybrid,CUV,25,0.31625274655558333
115.5,Hybrid,CUV,50,0.38182484616852297
115.5,Hybrid,CUV,75,0.4729130287904653
118.5,Hybrid,CUV,25,0.30065514006969
118.5,Hybrid,CUV,50,0.37325037645888476
118.5,Hybrid,CUV,75,0.4730557789251508
121.5,Hybrid,CUV,25,0.3021570592272624
121.5,Hybrid,CUV,50,0.37261623074016764
121.5,Hybrid,CUV,75,0.47567184221040637
124.5,Hybrid,CUV,25,0.2971868958939769
124.5,Hybrid,CUV,50,0.36083325379917325
124.5,Hybrid,CUV,75,0.4512582461557428
127.5,Hybrid,CUV,25,0.26508087736633484
127.5,Hybrid,CUV,50,0.32335843597716485
127.5,Hybrid,CUV,75,0.3949199343473955
130.5,Hybrid,CUV,25,0.26322142239310825
130.5,Hybrid,CUV,50,0.3207290647792467
130.5,Hybrid,CUV,75,0.38641890439544213
133.5,Hybrid,CUV,25,0.26195906696550153
133.5,Hybrid,CUV,50,0.3193619100916896
133.5,Hybrid,CUV,75,0.3897848511411569
136.5,Hybrid,CUV,25,0.2543656418415001
136.5,Hybrid,CUV,50,0.31345147200363876
136.5,Hybrid,CUV,75,0.382819050403762
139.5,Hybrid,CUV,25,0.23656463136313186
139.5,Hybrid,CUV,50,0.2884524320848917
139.5,Hybrid,CUV,75,0.34940632809403205
142.5,Hybrid,CUV,25,0.23096248761453683
142.5,Hybrid,CUV,50,0.28563642422056024
142.5,Hybrid,CUV,75,0.34640482794321287
145.5,Hybrid,CUV,25,0.230042183717619
145.5,Hybrid,CUV,50,0.28230746822277164
145.5,Hybrid,CUV,75,0.34846630026220327
148.5,Hybrid,CUV,25,0.2236909339905811
148.5,Hybrid,CUV,50,0.27507992600781667
148.5,Hybrid,CUV,75,0.34451806624835996
151.5,Hybrid,CUV,25,0.20321481117779228
151.5,Hybrid,CUV,50,0.24677199940305705
151.5,Hybrid,CUV,75,0.3061104386979377
154.5,Hybrid,CUV,25,0.19663854015615104
154.5,Hybrid,CUV,50,0.24633732747724413
154.5,Hybrid,CUV,75,0.30426618688600215
157.5,Hybrid,CUV,25,0.1936510141132699
157.5,Hybrid,CUV,50,0.24229674387445177
157.5,Hybrid,CUV,75,0.304716064659376
160.5,Hybrid,CUV,25,0.19144505630974878
160.5,Hybrid,CUV,50,0.2361289103563871
160.5,Hybrid,CUV,75,0.302631866809051
163.5,Hybrid,CUV,25,0.18472131030533606
163.5,Hybrid,CUV,50,0.22619221544371695
163.5,Hybrid,CUV,75,0.2825734588926337
166.5,Hybrid,CUV,25,0.1952848071529041
166.5,Hybrid,CUV,50,0.2412401289111261
166.5,Hybrid,CUV,75,0.3019664842635328
169.5,Hybrid,CUV,25,0.1903486082688293
169.5,Hybrid,CUV,50,0.23735406666880238
169.5,Hybrid,CUV,75,0.2958289066544901
172.5,Hybrid,CUV,25,0.18344800324317057
172.5,Hybrid,CUV,50,0.2322742495720127
172.5,Hybrid,CUV,75,0.2968614986224938
175.5,Hybrid,CUV,25,0.18022335166161388
175.5,Hybrid,CUV,50,0.23623899421761016
175.5,Hybrid,CUV,75,0.2979509043182603
178.5,Hybrid,CUV,25,0.17947944480068884
178.5,Hybrid,CUV,50,0.24075906019607457
178.5,Hybrid,CUV,75,0.31125235229758186
181.5,Hybrid,CUV,25,0.21808560899555893
181.5,Hybrid,CUV,50,0.35760286225402504
181.5,Hybrid,CUV,75,0.4224775488642366
13.5,Hybrid,Car,25,0.8290750882250936
13.5,Hybrid,Car,50,0.9307907214264839
13.5,Hybrid,Car,75,1.0540718743872837
16.5,Hybrid,Car,25,0.7299961816932928
16.5,Hybrid,Car,50,0.8834624461043461
16.5,Hybrid,Car,75,1.0057220494683654
19.5,Hybrid,Car,25,0.5550763212954374
19.5,Hybrid,Car,50,0.7464597484782644
19.5,Hybrid,Car,75,0.9257425486088084
22.5,Hybrid,Car,25,0.5598344068148671
22.5,Hybrid,Car,50,0.7529389975548415
22.5,Hybrid,Car,75,0.9308515102155888
25.5,Hybrid,Car,25,0.560837495044781
25.5,Hybrid,Car,50,0.7470478438004311
25.5,Hybrid,Car,75,0.918224988332148
28.5,Hybrid,Car,25,0.5793078102740057
28.5,Hybrid,Car,50,0.7854325749331003
28.5,Hybrid,Car,75,0.9086479085731249
31.5,Hybrid,Car,25,0.5528575295097509
31.5,Hybrid,Car,50,0.7335501625345547
31.5,Hybrid,Car,75,0.8708136559756314
34.5,Hybrid,Car,25,0.6024137889732006
34.5,Hybrid,Car,50,0.760554111736278
34.5,Hybrid,Car,75,0.8910207695163241
37.5,Hybrid,Car,25,0.6248332878581551
37.5,Hybrid,Car,50,0.7625456356497909
37.5,Hybrid,Car,75,0.8805420550178715
40.5,Hybrid,Car,25,0.6158364111043952
40.5,Hybrid,Car,50,0.7392370389210429
40.5,Hybrid,Car,75,0.8553192491320349
43.5,Hybrid,Car,25,0.5677543696191795
43.5,Hybrid,Car,50,0.6771912437520259
43.5,Hybrid,Car,75,0.7942100969148922
46.5,Hybrid,Car,25,0.5761869537923181
46.5,Hybrid,Car,50,0.684150841513839
46.5,Hybrid,Car,75,0.792451583830432
49.5,Hybrid,Car,25,0.5768060618685165
49.5,Hybrid,Car,50,0.6773776502117573
49.5,Hybrid,Car,75,0.7817946557113902
52.5,Hybrid,Car,25,0.5662459529646583
52.5,Hybrid,Car,50,0.6594310462793083
52.5,Hybrid,Car,75,0.7639494073438902
55.5,Hybrid,Car,25,0.5294262723364405
55.5,Hybrid,Car,50,0.621620639309676
55.5,Hybrid,Car,75,0.7327007658169341
58.5,Hybrid,Car,25,0.525472049707364
58.5,Hybrid,Car,50,0.6236366671936833
58.5,Hybrid,Car,75,0.7503609854697907
61.5,Hybrid,Car,25,0.5193498912693727
61.5,Hybrid,Car,50,0.6176804991814561
61.5,Hybrid,Car,75,0.753677891209304
64.5,Hybrid,Car,25,0.5022258685833411
64.5,Hybrid,Car,50,0.6004158096207581
64.5,Hybrid,Car,75,0.7417672570881784
67.5,Hybrid,Car,25,0.4621708807531573
67.5,Hybrid,Car,50,0.5543479005690328
67.5,Hybrid,Car,75,0.6857107408629733
70.5,Hybrid,Car,25,0.4589818758449227
70.5,Hybrid,Car,50,0.5615495528378244
70.5,Hybrid,Car,75,0.70346671672016
73.5,Hybrid,Car,25,0.4463966400796832
73.5,Hybrid,Car,50,0.5490994749280091
73.5,Hybrid,Car,75,0.6858532687727663
76.5,Hybrid,Car,25,0.434972411995812
76.5,Hybrid,Car,50,0.5337835488312662
76.5,Hybrid,Car,75,0.6733473401307476
79.5,Hybrid,Car,25,0.40526755209435517
79.5,Hybrid,Car,50,0.4922356697297096
79.5,Hybrid,Car,75,0.6111118184723149
82.5,Hybrid,Car,25,0.4042288309487478
82.5,Hybrid,Car,50,0.5016650748504256
82.5,Hybrid,Car,75,0.6326522053335027
85.5,Hybrid,Car,25,0.4018233546213471
85.5,Hybrid,Car,50,0.4982227314230322
85.5,Hybrid,Car,75,0.6257319660051226
88.5,Hybrid,Car,25,0.39061569373841154
88.5,Hybrid,Car,50,0.49152558634006277
88.5,Hybrid,Car,75,0.6190911205293977
91.5,Hybrid,Car,25,0.36919685158958443
91.5,Hybrid,Car,50,0.461801688555933
91.5,Hybrid,Car,75,0.5884113308961476
94.5,Hybrid,Car,25,0.37437297426317856
94.5,Hybrid,Car,50,0.4758094442039166
94.5,Hybrid,Car,75,0.6113394010819329
97.5,Hybrid,Car,25,0.37034720317651376
97.5,Hybrid,Car,50,0.4674746101578127
97.5,Hybrid,Car,75,0.5899640543056155
100.5,Hybrid,Car,25,0.3667199894859924
100.5,Hybrid,Car,50,0.4662919159273824
100.5,Hybrid,Car,75,0.5917914684408415
103.5,Hybrid,Car,25,0.3434905138655307
103.5,Hybrid,Car,50,0.4314975160174722
103.5,Hybrid,Car,75,0.5514554301916573
106.5,Hybrid,Car,25,0.3483402516339908
106.5,Hybrid,Car,50,0.4437157791145648
106.5,Hybrid,Car,75,0.5691213310864425
109.5,Hybrid,Car,25,0.34950938371388957
109.5,Hybrid,Car,50,0.44525707070859255
109.5,Hybrid,Car,75,0.5656804860819138
112.5,Hybrid,Car,25,0.34502552738991044
112.5,Hybrid,Car,50,0.4412224130222277
