listing_year,inventory_type,group_var,group_level,category_var,category_level,p
2018,New,vehicle_type,Car,price_bin,$50k-$60k,0.5352521929824562
2020,New,vehicle_type,Car,price_bin,$20k-$30k,0.6839782573596684
2018,New,vehicle_type,Car,price_bin,$60k-$70k,0.2704495614035088
2021,New,vehicle_type,Car,price_bin,$60k-$70k,0.24634198440670727
2019,New,vehicle_type,Car,price_bin,$30k-$40k,0.7368767845376675
2021,New,vehicle_type,Car,price_bin,$20k-$30k,0.6044002990494499
2020,New,vehicle_type,Car,price_bin,$70k+,0.32328722888972605
2021,New,vehicle_type,Car,price_bin,$70k+,0.31207946171099005
2019,New,vehicle_type,Car,price_bin,$60k-$70k,0.25636942675159236
2019,New,vehicle_type,Car,price_bin,$20k-$30k,0.7074456402372062
2020,New,vehicle_type,Car,price_bin,$60k-$70k,0.22926645498089446
2018,New,vehicle_type,Car,price_bin,$70k+,0.3325657894736842
2019,New,vehicle_type,Car,price_bin,$70k+,0.30853283549308147
2023,New,vehicle_type,Car,price_bin,$50k-$60k,0.4231222039086414
2024,New,vehicle_type,Car,price_bin,$40k-$50k,0.504037558685446
2023,New,vehicle_type,Car,price_bin,$40k-$50k,0.6011773016246762
2024,New,vehicle_type,Car,price_bin,$30k-$40k,0.6038028169014085
2024,New,vehicle_type,Car,price_bin,$70k+,0.27605633802816903
2023,New,vehicle_type,Car,price_bin,$70k+,0.3211207911466918
2022,New,vehicle_type,Car,price_bin,$70k+,0.3372847455973462
2022,New,vehicle_type,Car,price_bin,$60k-$70k,0.22264500707351578
2023,New,vehicle_type,Car,price_bin,$60k-$70k,0.2755356722392277
2022,New,vehicle_type,Car,price_bin,$30k-$40k,0.6282745499780477
2022,New,vehicle_type,Car,price_bin,$40k-$50k,0.6050051222010829
2023,New,vehicle_type,Car,price_bin,$30k-$40k,0.6421473981634095
2024,New,vehicle_type,Car,price_bin,$20k-$30k,0.5407981220657277
2023,New,vehicle_type,Car,price_bin,$20k-$30k,0.5121262067341653
2022,New,vehicle_type,Car,price_bin,$20k-$30k,0.49026781794233865
2024,New,vehicle_type,Car,price_bin,$10k-$20k,0.10629107981220658
2024,New,vehicle_type,Car,price_bin,$60k-$70k,0.2131455399061033
2024,New,vehicle_type,Car,price_bin,$50k-$60k,0.3385915492957747
2022,New,vehicle_type,Car,price_bin,$50k-$60k,0.38938484804136786
2021,New,vehicle_type,CUV,price_bin,$40k-$50k,0.8524511374559436
2021,New,vehicle_type,CUV,price_bin,$50k-$60k,0.7841503791519812
2020,New,vehicle_type,CUV,price_bin,$70k+,0.1871804531510683
2021,New,vehicle_type,CUV,price_bin,$70k+,0.20564989853679377
2021,New,vehicle_type,CUV,price_bin,$60k-$70k,0.48120260600234965
2019,New,vehicle_type,CUV,price_bin,$50k-$60k,0.7087085438172633
2020,New,vehicle_type,CUV,price_bin,$50k-$60k,0.705451805607879
2019,New,vehicle_type,CUV,price_bin,$40k-$50k,0.811937184274105
2020,New,vehicle_type,CUV,price_bin,$40k-$50k,0.8166944728486087
2021,New,vehicle_type,CUV,price_bin,$30k-$40k,0.8447612944569048
2020,New,vehicle_type,CUV,price_bin,$60k-$70k,0.4407728324632689
2019,New,vehicle_type,CUV,price_bin,$70k+,0.20140566659345485
2018,New,vehicle_type,CUV,price_bin,$70k+,0.24797149122807016
2019,New,vehicle_type,CUV,price_bin,$30k-$40k,0.8436745003294531
2020,New,vehicle_type,CUV,price_bin,$30k-$40k,0.8396211183466983
2019,New,vehicle_type,CUV,price_bin,$60k-$70k,0.4262025038436196
2023,New,vehicle_type,CUV,price_bin,$50k-$60k,0.7537555921827173
2024,New,vehicle_type,CUV,price_bin,$40k-$50k,0.8316901408450704
2024,New,vehicle_type,CUV,price_bin,$50k-$60k,0.7446948356807511
2024,New,vehicle_type,CUV,price_bin,$30k-$40k,0.8366666666666667
2023,New,vehicle_type,CUV,price_bin,$60k-$70k,0.41624676242053216
2024,New,vehicle_type,CUV,price_bin,$70k+,0.19746478873239437
2023,New,vehicle_type,CUV,price_bin,$70k+,0.22166234989404285
2023,New,vehicle_type,CUV,price_bin,$30k-$40k,0.8410171886037203
2022,New,vehicle_type,CUV,price_bin,$40k-$50k,0.8579930728328211
2024,New,vehicle_type,CUV,price_bin,$60k-$70k,0.3407042253521127
2022,New,vehicle_type,CUV,price_bin,$70k+,0.22020586370066833
2023,New,vehicle_type,CUV,price_bin,$40k-$50k,0.8629620908876854
2022,New,vehicle_type,CUV,price_bin,$60k-$70k,0.39699497536465195
2022,New,vehicle_type,CUV,price_bin,$50k-$60k,0.7636470071710815
2023,New,vehicle_type,CUV,price_bin,$20k-$30k,0.6861313868613139
2024,New,vehicle_type,CUV,price_bin,$20k-$30k,0.7296244131455399
2022,New,vehicle_type,CUV,price_bin,$30k-$40k,0.8430167325235377
2022,New,vehicle_type,CUV,price_bin,$20k-$30k,0.7279379481925947
2021,New,vehicle_type,CUV,price_bin,$20k-$30k,0.7893303428388337
2019,New,vehicle_type,CUV,price_bin,$20k-$30k,0.7703711838348342
2022,New,vehicle_type,Pickup,price_bin,$70k+,0.542660617591102
2023,New,vehicle_type,Pickup,price_bin,$70k+,0.5425947727807864
2023,New,vehicle_type,Pickup,price_bin,$60k-$70k,0.5942076760065929
2023,New,vehicle_type,Pickup,price_bin,$50k-$60k,0.6131857781963739
2024,New,vehicle_type,Pickup,price_bin,$40k-$50k,0.6756338028169014
2024,New,vehicle_type,Pickup,price_bin,$60k-$70k,0.5661971830985916
2024,New,vehicle_type,Pickup,price_bin,$50k-$60k,0.5923943661971831
2023,New,vehicle_type,Pickup,price_bin,$40k-$50k,0.6780786437485283
2024,New,vehicle_type,Pickup,price_bin,$70k+,0.5134272300469483
2022,New,vehicle_type,Pickup,price_bin,$40k-$50k,0.6791550807356457
2022,New,vehicle_type,Pickup,price_bin,$50k-$60k,0.6384213864090931
2022,New,vehicle_type,Pickup,price_bin,$60k-$70k,0.5937362798185277
2022,New,vehicle_type,Pickup,price_bin,$30k-$40k,0.5300258549197522
2024,New,vehicle_type,SUV,price_bin,$70k+,0.6360093896713614
2023,New,vehicle_type,SUV,price_bin,$70k+,0.666352719566753
2024,New,vehicle_type,Pickup,price_bin,$30k-$40k,0.5640845070422535
2019,New,vehicle_type,Car,price_bin,$10k-$20k,0.3768394465187788
2020,New,vehicle_type,Car,price_bin,$10k-$20k,0.23841558581346536
2023,New,vehicle_type,CUV,price_bin,$10k-$20k,0.004379562043795621
2024,New,vehicle_type,SUV,price_bin,$60k-$70k,0.5253051643192488
2023,New,vehicle_type,SUV,price_bin,$60k-$70k,0.5259712738403579
2018,New,vehicle_type,Car,price_bin,$10k-$20k,0.4052631578947368
2021,New,vehicle_type,Car,price_bin,$10k-$20k,0.16335576204208052
2018,New,vehicle_type,Minivan,price_bin,$50k-$60k,0.2604714912280702
2018,New,vehicle_type,Minivan,price_bin,$40k-$50k,0.3196271929824561
2024,New,vehicle_type,Minivan,price_bin,$70k+,0.02408450704225352
2024,New,vehicle_type,Minivan,price_bin,$60k-$70k,0.0447887323943662
2019,New,vehicle_type,Minivan,price_bin,$20k-$30k,0.11234350977377554
2020,New,vehicle_type,Minivan,price_bin,$30k-$40k,0.31537592164038536
2021,New,vehicle_type,Minivan,price_bin,$20k-$30k,0.03535191712058101
2018,New,vehicle_type,Minivan,price_bin,$30k-$40k,0.3350877192982456
2018,New,vehicle_type,Minivan,price_bin,$20k-$30k,0.171875
2021,New,vehicle_type,Minivan,price_bin,$50k-$60k,0.24879846203140019
2019,New,vehicle_type,Minivan,price_bin,$30k-$40k,0.3259389413573468
2020,New,vehicle_type,Minivan,price_bin,$20k-$30k,0.10268553899144287
2020,New,vehicle_type,Minivan,price_bin,$50k-$60k,0.22313115548140575
2018,New,vehicle_type,Minivan,price_bin,$70k+,0.0014254385964912282
2018,New,vehicle_type,Minivan,price_bin,$60k-$70k,0.07658991228070175
2020,New,vehicle_type,Minivan,price_bin,$40k-$50k,0.29820784672514933
2020,New,vehicle_type,Minivan,price_bin,$60k-$70k,0.046552930412787255
2021,New,vehicle_type,Minivan,price_bin,$60k-$70k,0.10712378511160953
2019,New,vehicle_type,Minivan,price_bin,$40k-$50k,0.3021084998901823
2019,New,vehicle_type,Minivan,price_bin,$60k-$70k,0.044366351855919174
2021,New,vehicle_type,Minivan,price_bin,$40k-$50k,0.30513724233685785
2019,New,vehicle_type,Minivan,price_bin,$70k+,0.001317812431363936
2021,New,vehicle_type,Minivan,price_bin,$30k-$40k,0.2342198013457225
2022,New,vehicle_type,Minivan,price_bin,$20k-$30k,0.001219571686423728
2022,New,vehicle_type,Minivan,price_bin,$30k-$40k,0.09327284257768671
2018,New,vehicle_type,Pickup,price_bin,$30k-$40k,0.5520833333333334
2018,New,vehicle_type,Pickup,price_bin,$40k-$50k,0.6686951754385965
2018,New,vehicle_type,Pickup,price_bin,$50k-$60k,0.6748355263157895
2018,New,vehicle_type,Pickup,price_bin,$60k-$70k,0.6073464912280702
2021,New,vehicle_type,Pickup,price_bin,$70k+,0.5160205062479974
2019,New,vehicle_type,Pickup,price_bin,$50k-$60k,0.6682407204041292
2019,New,vehicle_type,Pickup,price_bin,$30k-$40k,0.5820887327037119
2019,New,vehicle_type,Pickup,price_bin,$40k-$50k,0.6735668789808917
2020,New,vehicle_type,Pickup,price_bin,$30k-$40k,0.5607879016199343
2020,New,vehicle_type,Pickup,price_bin,$40k-$50k,0.6718691136106776
2019,New,vehicle_type,Pickup,price_bin,$60k-$70k,0.6010871952558753
2019,New,vehicle_type,Pickup,price_bin,$70k+,0.4869316933889743
2020,New,vehicle_type,Pickup,price_bin,$50k-$60k,0.6704160163607986
2021,New,vehicle_type,Pickup,price_bin,$50k-$60k,0.6736622877282922
2021,New,vehicle_type,Pickup,price_bin,$60k-$70k,0.6229306846096336
2021,New,vehicle_type,Pickup,price_bin,$40k-$50k,0.6941151340382357
2020,New,vehicle_type,Pickup,price_bin,$60k-$70k,0.6153597761153867
2020,New,vehicle_type,Pickup,price_bin,$70k+,0.4944297938754642
2021,New,vehicle_type,Pickup,price_bin,$30k-$40k,0.5362597458079675
2020,New,vehicle_type,Pickup,price_bin,$20k-$30k,0.23976104623001993
2018,New,vehicle_type,Pickup,price_bin,$20k-$30k,0.24139254385964912
2018,New,vehicle_type,Pickup,price_bin,$70k+,0.4861293859649123
2019,New,vehicle_type,Pickup,price_bin,$20k-$30k,0.254227981550626
2021,New,vehicle_type,Pickup,price_bin,$20k-$30k,0.17713339741535833
2024,New,vehicle_type,CUV,price_bin,$10k-$20k,0.03107981220657277
2022,New,vehicle_type,Minivan,price_bin,$50k-$60k,0.23693838723840188
2020,New,vehicle_type,Minivan,price_bin,$10k-$20k,4.8436574995963617e-4
2020,New,vehicle_type,Minivan,price_bin,$70k+,0.0013992788332167268
2019,New,vehicle_type,Minivan,price_bin,$50k-$60k,0.23231934987920053
2020,New,vehicle_type,Pickup,price_bin,$10k-$20k,4.305473332974544e-4
2023,New,vehicle_type,Pickup,price_bin,$30k-$40k,0.5415116552860842
2022,New,vehicle_type,CUV,price_bin,$10k-$20k,0.005122201082979658
2019,New,vehicle_type,SUV,price_bin,$40k-$50k,0.46656050955414013
2019,New,vehicle_type,SUV,price_bin,$30k-$40k,0.28860092246870195
2018,New,vehicle_type,SUV,price_bin,$50k-$60k,0.5084978070175439
2019,New,vehicle_type,SUV,price_bin,$50k-$60k,0.5611684603558094
2018,New,vehicle_type,SUV,price_bin,$40k-$50k,0.4225328947368421
2018,New,vehicle_type,SUV,price_bin,$30k-$40k,0.28366228070175437
2020,New,vehicle_type,SUV,price_bin,$60k-$70k,0.5448038318712664
2020,New,vehicle_type,SUV,price_bin,$70k+,0.6295678381142027
2018,New,vehicle_type,SUV,price_bin,$70k+,0.634813596491228
2019,New,vehicle_type,SUV,price_bin,$70k+,0.6350208653634966
2018,New,vehicle_type,SUV,price_bin,$60k-$70k,0.5356359649122807
2019,New,vehicle_type,SUV,price_bin,$60k-$70k,0.5511201405666594
2021,New,vehicle_type,SUV,price_bin,$70k+,0.6755313467905586
2020,New,vehicle_type,SUV,price_bin,$50k-$60k,0.5439965556213336
2021,New,vehicle_type,SUV,price_bin,$60k-$70k,0.5450176225568728
2020,New,vehicle_type,SUV,price_bin,$40k-$50k,0.46224638071147944
2018,New,vehicle_type,SUV,price_bin,$20k-$30k,0.13470394736842106
2018,New,vehicle_type,CUV,price_bin,$50k-$60k,0.6930921052631579
2018,New,vehicle_type,CUV,price_bin,$60k-$70k,0.4817982456140351
2018,New,vehicle_type,CUV,price_bin,$30k-$40k,0.8537828947368421
2018,New,vehicle_type,CUV,price_bin,$40k-$50k,0.8444078947368421
2018,New,vehicle_type,CUV,price_bin,$20k-$30k,0.7547697368421052
2018,New,vehicle_type,Minivan,price_bin,$10k-$20k,0.0018640350877192982
2019,New,vehicle_type,Minivan,price_bin,$10k-$20k,9.88359323522952e-4
2021,New,vehicle_type,Minivan,price_bin,$70k+,0.0026700843746662395
2019,Used,vehicle_type,CUV,price_bin,$0-$10k,0.6419875851262581
2019,Used,vehicle_type,CUV,price_bin,$20k-$30k,0.7367865967576689
2021,Used,vehicle_type,CUV,price_bin,$30k-$40k,0.5541763641065426
2020,Used,vehicle_type,CUV,price_bin,$30k-$40k,0.524871775994503
2018,Used,vehicle_type,CUV,price_bin,$0-$10k,0.6400278813225445
2020,Used,vehicle_type,CUV,price_bin,$0-$10k,0.6633046209722938
2018,Used,vehicle_type,CUV,price_bin,$40k-$50k,0.4339182349910598
2020,Used,vehicle_type,CUV,price_bin,$40k-$50k,0.39304032000785294
2021,Used,vehicle_type,CUV,price_bin,$60k-$70k,0.14780073818087783
2019,Used,vehicle_type,CUV,price_bin,$40k-$50k,0.44099921653709395
2020,Used,vehicle_type,CUV,price_bin,$50k-$60k,0.19367346437949398
2020,Used,vehicle_type,CUV,price_bin,$20k-$30k,0.6683108787945716
2018,Used,vehicle_type,CUV,price_bin,$20k-$30k,0.7317937994363124
2018,Used,vehicle_type,CUV,price_bin,$10k-$20k,0.8460163045125314
2021,Used,vehicle_type,CUV,price_bin,$10k-$20k,0.825069939111832
2019,Used,vehicle_type,CUV,price_bin,$10k-$20k,0.8501476526246007
2021,Used,vehicle_type,CUV,price_bin,$20k-$30k,0.6700989726590968
2021,Used,vehicle_type,CUV,price_bin,$50k-$60k,0.29567200319721654
2018,Used,vehicle_type,CUV,price_bin,$30k-$40k,0.6093584265236234
2020,Used,vehicle_type,CUV,price_bin,$10k-$20k,0.8439225502466318
2019,Used,vehicle_type,CUV,price_bin,$60k-$70k,0.11095040077140964
2021,Used,vehicle_type,CUV,price_bin,$40k-$50k,0.452923337329854
2019,Used,vehicle_type,CUV,price_bin,$30k-$40k,0.6123365274513349
2021,Used,vehicle_type,CUV,price_bin,$0-$10k,0.5502268613207325
2018,Used,vehicle_type,CUV,price_bin,$50k-$60k,0.23144528290450647
2019,Used,vehicle_type,CUV,price_bin,$50k-$60k,0.23305008135960947
2020,Used,vehicle_type,CUV,price_bin,$60k-$70k,0.09384279368818867
2021,Used,vehicle_type,CUV,price_bin,$70k+,0.11124432846698169
2020,Used,vehicle_type,CUV,price_bin,$70k+,0.07541289356794031
2018,Used,vehicle_type,CUV,price_bin,$60k-$70k,0.12161711670757948
2019,Used,vehicle_type,CUV,price_bin,$70k+,0.08982703549689629
2018,Used,vehicle_type,CUV,price_bin,$70k+,0.08640179410249417
2021,Used,vehicle_type,Pickup,price_bin,$30k-$40k,0.6238333685967511
2020,Used,vehicle_type,Pickup,price_bin,$40k-$50k,0.5220496208495914
2020,Used,vehicle_type,Pickup,price_bin,$50k-$60k,0.41151930108714324
2021,Used,vehicle_type,Pickup,price_bin,$50k-$60k,0.4738698074617392
2018,Used,vehicle_type,Pickup,price_bin,$40k-$50k,0.57668878988999
2021,Used,vehicle_type,Pickup,price_bin,$40k-$50k,0.5574676164280509
2019,Used,vehicle_type,Pickup,price_bin,$30k-$40k,0.679021274031218
2019,Used,vehicle_type,Pickup,price_bin,$40k-$50k,0.5812692099077924
2020,Used,vehicle_type,Pickup,price_bin,$30k-$40k,0.6086529730790939
2018,Used,vehicle_type,Pickup,price_bin,$30k-$40k,0.6691517410673697
2020,Used,vehicle_type,Pickup,price_bin,$70k+,0.21794399862573316
2021,Used,vehicle_type,Pickup,price_bin,$60k-$70k,0.39492676963584644
2020,Used,vehicle_type,Pickup,price_bin,$60k-$70k,0.29693980220373506
2021,Used,vehicle_type,Pickup,price_bin,$20k-$30k,0.6493405740884407
2020,Used,vehicle_type,Pickup,price_bin,$10k-$20k,0.6828879236300277
2020,Used,vehicle_type,Pickup,price_bin,$20k-$30k,0.6848757024712263
2021,Used,vehicle_type,Pickup,price_bin,$10k-$20k,0.5846204480804946
2018,Used,vehicle_type,Pickup,price_bin,$10k-$20k,0.7069733612146559
2019,Used,vehicle_type,Pickup,price_bin,$10k-$20k,0.7090941963478575
2019,Used,vehicle_type,Pickup,price_bin,$20k-$30k,0.7274453082625203
2019,Used,vehicle_type,Pickup,price_bin,$0-$10k,0.34993672030374257
2018,Used,vehicle_type,Pickup,price_bin,$0-$10k,0.38091341637118525
2018,Used,vehicle_type,Pickup,price_bin,$20k-$30k,0.7107918901718338
2019,Used,vehicle_type,Pickup,price_bin,$50k-$60k,0.4476887844271681
2018,Used,vehicle_type,Pickup,price_bin,$50k-$60k,0.43882777222171715
2018,Used,vehicle_type,Pickup,price_bin,$60k-$70k,0.3068460769160833
2021,Used,vehicle_type,Pickup,price_bin,$0-$10k,0.14119472459270752
2020,Used,vehicle_type,Pickup,price_bin,$0-$10k,0.3062651844217036
2019,Used,vehicle_type,Pickup,price_bin,$60k-$70k,0.3201349966853492
2021,Used,vehicle_type,Pickup,price_bin,$70k+,0.34837905823165716
2019,Used,vehicle_type,Pickup,price_bin,$70k+,0.21542216597360334
2018,Used,vehicle_type,Pickup,price_bin,$70k+,0.20535200169712398
2020,Used,vehicle_type,Car,price_bin,$0-$10k,0.8361432182384844
2021,Used,vehicle_type,Car,price_bin,$40k-$50k,0.39151797258856996
2018,Used,vehicle_type,Car,price_bin,$30k-$40k,0.5838712610237294
2021,Used,vehicle_type,Car,price_bin,$30k-$40k,0.528222488656934
2020,Used,vehicle_type,Car,price_bin,$30k-$40k,0.48882181157819826
2019,Used,vehicle_type,Car,price_bin,$0-$10k,0.8273066955945279
2020,Used,vehicle_type,Car,price_bin,$40k-$50k,0.327100051535007
2019,Used,vehicle_type,Car,price_bin,$40k-$50k,0.3634363888386669
2018,Used,vehicle_type,Car,price_bin,$10k-$20k,0.8894141891687123
2020,Used,vehicle_type,Car,price_bin,$20k-$30k,0.6830351665071536
2019,Used,vehicle_type,Car,price_bin,$30k-$40k,0.5729825830169348
2019,Used,vehicle_type,Car,price_bin,$10k-$20k,0.8869704092087025
2018,Used,vehicle_type,Car,price_bin,$0-$10k,0.8278934448586235
2020,Used,vehicle_type,Car,price_bin,$10k-$20k,0.876389604652875
2018,Used,vehicle_type,Car,price_bin,$20k-$30k,0.7393702457799194
2021,Used,vehicle_type,Car,price_bin,$10k-$20k,0.8621200366739544
2021,Used,vehicle_type,Car,price_bin,$20k-$30k,0.6848155723252698
2021,Used,vehicle_type,Car,price_bin,$0-$10k,0.7646284411218469
2019,Used,vehicle_type,Car,price_bin,$20k-$30k,0.7433556318929669
2020,Used,vehicle_type,Car,price_bin,$50k-$60k,0.2038086824216545
2019,Used,vehicle_type,Car,price_bin,$70k+,0.1609112276261074
2020,Used,vehicle_type,Car,price_bin,$70k+,0.13899727600677317
2018,Used,vehicle_type,Car,price_bin,$40k-$50k,0.3571536806376337
2021,Used,vehicle_type,Car,price_bin,$50k-$60k,0.26941251146061074
2021,Used,vehicle_type,Car,price_bin,$60k-$70k,0.1856031219879164
2018,Used,vehicle_type,Car,price_bin,$50k-$60k,0.20280631572567204
2020,Used,vehicle_type,Car,price_bin,$60k-$70k,0.13347566811455497
2018,Used,vehicle_type,Car,price_bin,$70k+,0.15171076158438646
2019,Used,vehicle_type,Car,price_bin,$50k-$60k,0.22705357680949798
2019,Used,vehicle_type,Car,price_bin,$60k-$70k,0.16579280419453987
2021,Used,vehicle_type,Car,price_bin,$70k+,0.20410466182382397
2018,Used,vehicle_type,Car,price_bin,$60k-$70k,0.15865078643513048
2018,Used,vehicle_type,SUV,price_bin,$30k-$40k,0.6306936994272206
2020,Used,vehicle_type,SUV,price_bin,$30k-$40k,0.5643574075437434
2021,Used,vehicle_type,SUV,price_bin,$40k-$50k,0.5157157298352023
2019,Used,vehicle_type,SUV,price_bin,$30k-$40k,0.6353582836135719
2021,Used,vehicle_type,SUV,price_bin,$30k-$40k,0.5707971883301596
2018,Used,vehicle_type,SUV,price_bin,$40k-$50k,0.5446252689638452
2021,Used,vehicle_type,SUV,price_bin,$50k-$60k,0.4279803465218516
2019,Used,vehicle_type,SUV,price_bin,$20k-$30k,0.7078286024227084
2019,Used,vehicle_type,SUV,price_bin,$40k-$50k,0.5571023925751823
2020,Used,vehicle_type,SUV,price_bin,$40k-$50k,0.49660114358634566
2019,Used,vehicle_type,SUV,price_bin,$10k-$20k,0.7214186705237148
2021,Used,vehicle_type,SUV,price_bin,$60k-$70k,0.3282083832898418
2018,Used,vehicle_type,SUV,price_bin,$20k-$30k,0.6916689396005697
2020,Used,vehicle_type,SUV,price_bin,$20k-$30k,0.6511570836094137
2020,Used,vehicle_type,SUV,price_bin,$10k-$20k,0.7142997374168691
2018,Used,vehicle_type,SUV,price_bin,$10k-$20k,0.6955177743431221
2018,Used,vehicle_type,SUV,price_bin,$70k+,0.21929266296936084
2018,Used,vehicle_type,SUV,price_bin,$50k-$60k,0.4303724581022517
2021,Used,vehicle_type,SUV,price_bin,$20k-$30k,0.6357053858993347
2021,Used,vehicle_type,SUV,price_bin,$10k-$20k,0.651997084890801
2021,Used,vehicle_type,SUV,price_bin,$70k+,0.3023250346756941
2020,Used,vehicle_type,SUV,price_bin,$70k+,0.21094996196225674
2019,Used,vehicle_type,SUV,price_bin,$60k-$70k,0.27460374856867353
2019,Used,vehicle_type,SUV,price_bin,$50k-$60k,0.4422346772735491
2020,Used,vehicle_type,SUV,price_bin,$50k-$60k,0.38423028785982477
2020,Used,vehicle_type,SUV,price_bin,$60k-$70k,0.23566222483987337
2019,Used,vehicle_type,SUV,price_bin,$70k+,0.23151328873621407
2018,Used,vehicle_type,SUV,price_bin,$60k-$70k,0.2895111676819105
2018,Used,vehicle_type,SUV,price_bin,$0-$10k,0.4571930781586205
2019,Used,vehicle_type,SUV,price_bin,$0-$10k,0.4033628638582535
2020,Used,vehicle_type,SUV,price_bin,$0-$10k,0.35912537730987265
2021,Used,vehicle_type,SUV,price_bin,$0-$10k,0.21804546629992713
2024,Used,vehicle_type,CUV,price_bin,$10k-$20k,0.8401316028647253
2022,Used,vehicle_type,CUV,price_bin,$30k-$40k,0.5482403031131596
2023,Used,vehicle_type,CUV,price_bin,$20k-$30k,0.6560060574374876
2022,Used,vehicle_type,CUV,price_bin,$10k-$20k,0.8226045857583688
2023,Used,vehicle_type,CUV,price_bin,$30k-$40k,0.5072923614992157
2022,Used,vehicle_type,CUV,price_bin,$20k-$30k,0.6742510058200851
2024,Used,vehicle_type,CUV,price_bin,$20k-$30k,0.629876031555604
2023,Used,vehicle_type,CUV,price_bin,$10k-$20k,0.8423984567956877
2022,Used,vehicle_type,CUV,price_bin,$0-$10k,0.5147455177532128
2024,Used,vehicle_type,CUV,price_bin,$40k-$50k,0.33256989130039627
2024,Used,vehicle_type,CUV,price_bin,$0-$10k,0.7180172319773148
2024,Used,vehicle_type,CUV,price_bin,$30k-$40k,0.47782382666230416
2022,Used,vehicle_type,CUV,price_bin,$40k-$50k,0.44830280067184874
2023,Used,vehicle_type,CUV,price_bin,$40k-$50k,0.38576502190412665
2022,Used,vehicle_type,CUV,price_bin,$60k-$70k,0.16821608530916762
2023,Used,vehicle_type,CUV,price_bin,$50k-$60k,0.22497250716616488
2023,Used,vehicle_type,CUV,price_bin,$60k-$70k,0.1111071048693865
2024,Used,vehicle_type,CUV,price_bin,$60k-$70k,0.08163376595048533
2023,Used,vehicle_type,CUV,price_bin,$0-$10k,0.598766878797166
2024,Used,vehicle_type,CUV,price_bin,$50k-$60k,0.1507070927400298
2022,Used,vehicle_type,CUV,price_bin,$50k-$60k,0.2996367329401195
2023,Used,vehicle_type,CUV,price_bin,$70k+,0.07456417097838432
2022,Used,vehicle_type,CUV,price_bin,$70k+,0.12997539158626617
2024,Used,vehicle_type,CUV,price_bin,$70k+,0.05767622786926964
2022,New,vehicle_type,SUV,price_bin,$50k-$60k,0.48114542172788916
2023,New,vehicle_type,SUV,price_bin,$50k-$60k,0.4618789733929833
2024,New,vehicle_type,SUV,price_bin,$50k-$60k,0.4663849765258216
2024,New,vehicle_type,SUV,price_bin,$40k-$50k,0.4223943661971831
2023,New,vehicle_type,SUV,price_bin,$40k-$50k,0.41455144808099836
2022,New,vehicle_type,SUV,price_bin,$60k-$70k,0.547392555734426
2022,New,vehicle_type,SUV,price_bin,$70k+,0.6611054197765744
2022,New,vehicle_type,SUV,price_bin,$40k-$50k,0.41499585345626616
2023,New,vehicle_type,SUV,price_bin,$30k-$40k,0.1750882976218507
2022,New,vehicle_type,SUV,price_bin,$30k-$40k,0.19513146982779647
2022,New,vehicle_type,SUV,price_bin,$20k-$30k,0.005463681155178301
2024,New,vehicle_type,SUV,price_bin,$20k-$30k,0.005868544600938967
2024,New,vehicle_type,SUV,price_bin,$30k-$40k,0.19464788732394367
2023,New,vehicle_type,SUV,price_bin,$20k-$30k,0.006074876383329409
2022,New,vehicle_type,Car,price_bin,$10k-$20k,0.09571198595053418
2023,New,vehicle_type,Car,price_bin,$10k-$20k,0.06687073228161054
2022,New,vehicle_type,Pickup,price_bin,$20k-$30k,0.24864627542806966
2024,New,vehicle_type,Pickup,price_bin,$20k-$30k,0.21882629107981222
2023,New,vehicle_type,Pickup,price_bin,$20k-$30k,0.2551448080998352
2020,New,vehicle_type,CUV,price_bin,$20k-$30k,0.7758462946020128
2020,New,vehicle_type,CUV,price_bin,$10k-$20k,0.11614014315698833
2021,New,vehicle_type,CUV,price_bin,$10k-$20k,0.08923421980134573
2019,New,vehicle_type,CUV,price_bin,$10k-$20k,0.11948166044366351
2018,New,vehicle_type,CUV,price_bin,$10k-$20k,0.08031798245614036
2022,New,vehicle_type,SUV,price_bin,$10k-$20k,4.878286745694912e-5
2023,New,vehicle_type,CUV,price_bin,$0-$10k,9.418412997409936e-5
2024,New,vehicle_type,CUV,price_bin,$0-$10k,1.8779342723004695e-4
2023,Used,vehicle_type,Pickup,price_bin,$30k-$40k,0.5801438641403306
2024,Used,vehicle_type,Pickup,price_bin,$30k-$40k,0.5581670120333007
2024,Used,vehicle_type,Pickup,price_bin,$10k-$20k,0.6887701312393208
2023,Used,vehicle_type,Pickup,price_bin,$20k-$30k,0.663487713858191
2024,Used,vehicle_type,Pickup,price_bin,$20k-$30k,0.6661213509288545
2023,Used,vehicle_type,Pickup,price_bin,$10k-$20k,0.6364996664803765
2022,Used,vehicle_type,Pickup,price_bin,$30k-$40k,0.6145267762978008
2023,Used,vehicle_type,Pickup,price_bin,$40k-$50k,0.4819989543709099
2023,Used,vehicle_type,Pickup,price_bin,$0-$10k,0.15963871712127495
2022,Used,vehicle_type,Pickup,price_bin,$60k-$70k,0.3636772001093707
2022,Used,vehicle_type,Pickup,price_bin,$10k-$20k,0.6070075387680168
2024,Used,vehicle_type,Pickup,price_bin,$40k-$50k,0.449103864470862
2022,Used,vehicle_type,Pickup,price_bin,$40k-$50k,0.5314440842154603
2023,Used,vehicle_type,Pickup,price_bin,$50k-$60k,0.38720726892498514
