age_bin,powertrain,vehicle_type,quantile,miles
181.5,all,minivan,50,149396.70833333334
181.5,all,minivan,75,183900.765625
1.5,all,pickup,25,14.884804661822447
1.5,all,pickup,50,601.9790843214756
1.5,all,pickup,75,2683.94292508918
4.5,all,pickup,25,22.536216724452018
4.5,all,pickup,50,715.35919084756
4.5,all,pickup,75,3070.4516499467168
7.5,all,pickup,25,206.41551382448034
7.5,all,pickup,50,1704.3991273023562
7.5,all,pickup,75,4595.485370646257
10.5,all,pickup,25,1087.2499265178562
10.5,all,pickup,50,4005.9763269414516
10.5,all,pickup,75,10060.741435134178
13.5,all,pickup,25,2875.809976851665
13.5,all,pickup,50,6657.082095905641
13.5,all,pickup,75,12689.386879927632
16.5,all,pickup,25,4126.853948712344
16.5,all,pickup,50,9006.066632288155
16.5,all,pickup,75,15780.874384882281
19.5,all,pickup,25,6349.832042858263
19.5,all,pickup,50,12393.282833871335
19.5,all,pickup,75,19531.51131772183
22.5,all,pickup,25,8219.423658988497
22.5,all,pickup,50,14225.122592592572
22.5,all,pickup,75,22171.007912829595
25.5,all,pickup,25,9808.965181543634
25.5,all,pickup,50,16159.083582171053
25.5,all,pickup,75,25243.993314985975
28.5,all,pickup,25,12205.016985633312
28.5,all,pickup,50,19697.31058827144
28.5,all,pickup,75,30152.74762428281
31.5,all,pickup,25,15364.954022812082
31.5,all,pickup,50,23781.803527001826
31.5,all,pickup,75,34978.51163288165
34.5,all,pickup,25,17920.807294442067
34.5,all,pickup,50,26881.352607917102
34.5,all,pickup,75,39244.430992552545
37.5,all,pickup,25,20061.353324529817
37.5,all,pickup,50,29634.482363864587
37.5,all,pickup,75,42898.50368617302
40.5,all,pickup,25,22646.33397343874
40.5,all,pickup,50,32851.84300198397
40.5,all,pickup,75,47111.49134981168
43.5,all,pickup,25,25391.44067707003
43.5,all,pickup,50,35874.03096582259
43.5,all,pickup,75,51135.584477931436
46.5,all,pickup,25,27308.578034894043
46.5,all,pickup,50,38031.07383082511
46.5,all,pickup,75,54127.84505213051
49.5,all,pickup,25,28977.672210902543
49.5,all,pickup,50,40326.40560070233
49.5,all,pickup,75,57579.36522624687
52.5,all,pickup,25,31252.722083998502
52.5,all,pickup,50,43999.20893014455
52.5,all,pickup,75,62588.68790400723
55.5,all,pickup,25,34365.11503068311
55.5,all,pickup,50,48758.75478467779
55.5,all,pickup,75,68744.65364816494
58.5,all,pickup,25,37969.16417730843
58.5,all,pickup,50,54123.9521991015
58.5,all,pickup,75,75344.12102284317
61.5,all,pickup,25,41626.530481130474
61.5,all,pickup,50,58779.826744181286
61.5,all,pickup,75,80520.4414790321
64.5,all,pickup,25,45084.71901068659
64.5,all,pickup,50,62973.48089694921
64.5,all,pickup,75,85424.6120972195
67.5,all,pickup,25,48273.56484049678
67.5,all,pickup,50,66903.86322444302
67.5,all,pickup,75,89568.13517361216
70.5,all,pickup,25,51016.436257057554
70.5,all,pickup,50,70432.46817622925
70.5,all,pickup,75,93414.26385075916
73.5,all,pickup,25,53204.471575478965
73.5,all,pickup,50,73023.74353973946
73.5,all,pickup,75,96266.52438643582
76.5,all,pickup,25,55995.85782447572
76.5,all,pickup,50,76432.49656348917
76.5,all,pickup,75,99958.10352379509
79.5,all,pickup,25,59300.115245844
79.5,all,pickup,50,80290.39438978948
79.5,all,pickup,75,103973.25784706307
82.5,all,pickup,25,61864.49697333329
82.5,all,pickup,50,83161.52258076466
82.5,all,pickup,75,107425.34883273805
85.5,all,pickup,25,63819.28568848117
85.5,all,pickup,50,85612.33473290605
85.5,all,pickup,75,110434.46145433413
88.5,all,pickup,25,66197.94866174429
88.5,all,pickup,50,88402.00682168695
88.5,all,pickup,75,113838.00330445985
91.5,all,pickup,25,69536.70026649562
91.5,all,pickup,50,91977.10478269738
91.5,all,pickup,75,118404.80970449126
94.5,all,pickup,25,71900.78375734977
94.5,all,pickup,50,94552.12564927652
94.5,all,pickup,75,121244.96831417145
97.5,all,pickup,25,72997.24559974304
97.5,all,pickup,50,96088.23522943775
97.5,all,pickup,75,123364.71313657159
100.5,all,pickup,25,75047.22087348416
100.5,all,pickup,50,98530.85224144923
100.5,all,pickup,75,126771.66293933068
103.5,all,pickup,25,78392.70626897474
103.5,all,pickup,50,102410.15096072375
103.5,all,pickup,75,130959.15165182964
106.5,all,pickup,25,80101.383560891
106.5,all,pickup,50,104459.46541371307
106.5,all,pickup,75,133384.04604660426
109.5,all,pickup,25,80874.00588394937
109.5,all,pickup,50,106107.69037689778
109.5,all,pickup,75,135285.36970937302
112.5,all,pickup,25,82755.88949938516
112.5,all,pickup,50,108620.11144810173
112.5,all,pickup,75,138637.59503199652
115.5,all,pickup,25,85542.42810287415
115.5,all,pickup,50,111966.28359829166
115.5,all,pickup,75,142038.10304655595
118.5,all,pickup,25,87289.59673191929
118.5,all,pickup,50,113808.67880914522
118.5,all,pickup,75,144090.3356785119
121.5,all,pickup,25,88411.92083004817
121.5,all,pickup,50,115570.30750820579
121.5,all,pickup,75,146262.86402125252
124.5,all,pickup,25,89849.04281093417
124.5,all,pickup,50,117586.26596429737
124.5,all,pickup,75,148678.26047147863
127.5,all,pickup,25,92519.93554116956
127.5,all,pickup,50,120333.42931954839
127.5,all,pickup,75,151515.94007585614
130.5,all,pickup,25,93725.32697623076
130.5,all,pickup,50,122093.97761124512
130.5,all,pickup,75,153240.82277841764
133.5,all,pickup,25,94546.46218065213
133.5,all,pickup,50,123488.01947094122
133.5,all,pickup,75,154770.43382436055
136.5,all,pickup,25,96106.06824367141
136.5,all,pickup,50,125208.4009213864
136.5,all,pickup,75,157263.91994278107
139.5,all,pickup,25,98270.5470916309
139.5,all,pickup,50,128060.3579931784
139.5,all,pickup,75,160158.87893038508
142.5,all,pickup,25,99200.33424823842
142.5,all,pickup,50,128909.98146659619
142.5,all,pickup,75,161137.59899827486
145.5,all,pickup,25,99777.94223855548
145.5,all,pickup,50,129665.66116297731
145.5,all,pickup,75,162296.4402333403
148.5,all,pickup,25,101131.49654156055
148.5,all,pickup,50,131605.2816519798
148.5,all,pickup,75,164847.907017449
151.5,all,pickup,25,103823.861246808
151.5,all,pickup,50,134456.46418158303
151.5,all,pickup,75,167618.3364581335
154.5,all,pickup,25,104621.00160616737
154.5,all,pickup,50,135293.43576974818
154.5,all,pickup,75,168701.79303606527
157.5,all,pickup,25,105094.38104713608
157.5,all,pickup,50,136518.94275491952
157.5,all,pickup,75,169839.20941962575
160.5,all,pickup,25,106256.97145508132
160.5,all,pickup,50,137819.6979914119
160.5,all,pickup,75,171763.9662185981
163.5,all,pickup,25,108682.66735200366
163.5,all,pickup,50,140399.09774536462
163.5,all,pickup,75,173716.33668654712
166.5,all,pickup,25,109392.15938878842
166.5,all,pickup,50,141122.93806943434
166.5,all,pickup,75,174442.2314634798
169.5,all,pickup,25,109655.49482739111
169.5,all,pickup,50,141812.90288423648
169.5,all,pickup,75,175404.61350409218
172.5,all,pickup,25,110491.01823703639
172.5,all,pickup,50,143207.34775155238
172.5,all,pickup,75,177672.9185734764
175.5,all,pickup,25,112781.46297788265
175.5,all,pickup,50,145638.49350019396
175.5,all,pickup,75,179901.01711192986
178.5,all,pickup,25,113925.73593552466
178.5,all,pickup,50,145991.7582847435
178.5,all,pickup,75,180169.86207461712
181.5,all,pickup,25,113356.21794871795
181.5,all,pickup,50,147006.75252525252
181.5,all,pickup,75,180526.65551470587
1.5,all,suv,25,8.948762906682253
1.5,all,suv,50,136.7417820069204
1.5,all,suv,75,1364.1232492997196
4.5,all,suv,25,35.860438025816
4.5,all,suv,50,782.0305072514375
4.5,all,suv,75,3113.243918021905
7.5,all,suv,25,263.7186785333747
7.5,all,suv,50,2154.318139906565
7.5,all,suv,75,5901.350974613993
10.5,all,suv,25,1003.8083593578667
10.5,all,suv,50,4219.50739505323
10.5,all,suv,75,11090.415642903085
13.5,all,suv,25,3241.5129626870594
13.5,all,suv,50,7434.678168644962
13.5,all,suv,75,13973.474581331233
16.5,all,suv,25,5250.2154965861155
16.5,all,suv,50,11235.55806967684
16.5,all,suv,75,19061.47452463018
19.5,all,suv,25,8022.070917161364
19.5,all,suv,50,15414.249929789
19.5,all,suv,75,24661.3650973411
22.5,all,suv,25,9910.709864287257
22.5,all,suv,50,17815.566273754263
22.5,all,suv,75,28160.784718485254
25.5,all,suv,25,11756.608409568467
25.5,all,suv,50,20134.026739544788
25.5,all,suv,75,31873.93390164575
28.5,all,suv,25,14470.779354442777
28.5,all,suv,50,24079.242271209063
28.5,all,suv,75,36825.68778187126
31.5,all,suv,25,17130.498203333966
31.5,all,suv,50,27049.202059958116
31.5,all,suv,75,40155.987289864875
34.5,all,suv,25,19105.021197110396
34.5,all,suv,50,28811.8096969223
34.5,all,suv,75,41992.85388057132
37.5,all,suv,25,21430.144229236317
37.5,all,suv,50,31242.56332572045
37.5,all,suv,75,44438.767621207655
40.5,all,suv,25,24160.356011009168
40.5,all,suv,50,33948.47450860038
40.5,all,suv,75,47298.17049504342
43.5,all,suv,25,26453.285283133784
43.5,all,suv,50,36093.00350230088
43.5,all,suv,75,49921.97334337058
46.5,all,suv,25,27460.232262824175
46.5,all,suv,50,36719.78046389924
46.5,all,suv,75,50201.781167872425
49.5,all,suv,25,28696.165977134937
49.5,all,suv,50,38356.215148324976
49.5,all,suv,75,52469.982593027205
52.5,all,suv,25,30613.168436631044
52.5,all,suv,50,41492.63749838553
52.5,all,suv,75,57040.29946156556
55.5,all,suv,25,33774.43671086159
55.5,all,suv,50,46361.69640597006
55.5,all,suv,75,63257.45900669414
58.5,all,suv,25,36830.81214777582
58.5,all,suv,50,50762.07073653937
58.5,all,suv,75,68655.3646241647
61.5,all,suv,25,40713.9360601612
61.5,all,suv,50,55907.96599889314
61.5,all,suv,75,74104.59922753743
64.5,all,suv,25,44602.48881984586
64.5,all,suv,50,60619.57950751383
64.5,all,suv,75,79297.54571282833
67.5,all,suv,25,48355.57314719781
67.5,all,suv,50,65112.33771452034
67.5,all,suv,75,84138.5541733245
70.5,all,suv,25,50611.24763459904
70.5,all,suv,50,67932.4708388227
70.5,all,suv,75,87280.21049554547
73.5,all,suv,25,53674.45114124101
73.5,all,suv,50,71327.23399723836
73.5,all,suv,75,90817.23759990044
76.5,all,suv,25,56575.646005583716
76.5,all,suv,50,74662.00249276658
76.5,all,suv,75,94269.667056915
79.5,all,suv,25,59988.04130349333
79.5,all,suv,50,78541.0681116493
79.5,all,suv,75,97868.3545803355
82.5,all,suv,25,61599.44982216191
82.5,all,suv,50,80571.72992255204
82.5,all,suv,75,100121.90330737704
85.5,all,suv,25,64316.869355820636
85.5,all,suv,50,83473.48034951549
85.5,all,suv,75,103536.09308580222
88.5,all,suv,25,66796.60528653332
88.5,all,suv,50,86302.95110171069
88.5,all,suv,75,106921.29498648786
91.5,all,suv,25,70686.39355006239
91.5,all,suv,50,90397.06182920915
91.5,all,suv,75,111563.847692098
94.5,all,suv,25,71906.8077089608
94.5,all,suv,50,91947.2549017947
94.5,all,suv,75,113710.28318277159
97.5,all,suv,25,73921.97449204153
97.5,all,suv,50,94332.25987559109
97.5,all,suv,75,116838.21575131356
100.5,all,suv,25,76342.9752538102
100.5,all,suv,50,96946.58120764587
100.5,all,suv,75,120048.4968089462
103.5,all,suv,25,79234.45390692823
103.5,all,suv,50,100125.3718184428
103.5,all,suv,75,123758.47172705283
106.5,all,suv,25,80341.5372189756
106.5,all,suv,50,101690.47944621491
106.5,all,suv,75,125769.56189321757
109.5,all,suv,25,81840.53802563532
109.5,all,suv,50,103840.427219647
109.5,all,suv,75,128418.07522569843
112.5,all,suv,25,83906.66278326054
112.5,all,suv,50,106094.34554073306
112.5,all,suv,75,131128.45979342482
115.5,all,suv,25,87277.70812046787
115.5,all,suv,50,109861.27499362917
115.5,all,suv,75,135316.98022517868
118.5,all,suv,25,88058.85152530845
118.5,all,suv,50,111399.57288733206
118.5,all,suv,75,136972.02044540187
121.5,all,suv,25,89759.87845779627
121.5,all,suv,50,113548.35224490044
121.5,all,suv,75,139193.0681557687
124.5,all,suv,25,91129.76488109441
124.5,all,suv,50,115377.94801179029
124.5,all,suv,75,141404.1473884016
127.5,all,suv,25,94547.74777061604
127.5,all,suv,50,119080.1917202368
127.5,all,suv,75,145606.09448405443
130.5,all,suv,25,95025.39793777242
130.5,all,suv,50,119927.75856216038
130.5,all,suv,75,146474.5383641931
133.5,all,suv,25,96127.22318589181
133.5,all,suv,50,121615.26501871685
133.5,all,suv,75,148519.86176103842
136.5,all,suv,25,97624.99229505859
136.5,all,suv,50,123487.14014169137
136.5,all,suv,75,150830.66423818615
139.5,all,suv,25,101915.99293012299
139.5,all,suv,50,128363.3261010022
139.5,all,suv,75,156295.01161721538
142.5,all,suv,25,102123.96623452785
142.5,all,suv,50,128733.16041336134
142.5,all,suv,75,156316.80802017308
145.5,all,suv,25,103518.10368730927
145.5,all,suv,50,130559.52209961083
145.5,all,suv,75,158507.9650143508
148.5,all,suv,25,105023.11111786867
148.5,all,suv,50,131922.12047425186
148.5,all,suv,75,160555.5421091286
151.5,all,suv,25,107798.4519785983
151.5,all,suv,50,134941.42838193697
151.5,all,suv,75,163341.70732799044
154.5,all,suv,25,107843.86443594542
154.5,all,suv,50,135065.2859274579
154.5,all,suv,75,163570.0037228966
157.5,all,suv,25,108328.06911538888
157.5,all,suv,50,135943.86192312732
157.5,all,suv,75,164784.07654593917
160.5,all,suv,25,109224.63011045233
160.5,all,suv,50,137302.67403286466
160.5,all,suv,75,167079.02304979603
163.5,all,suv,25,113734.08018315982
163.5,all,suv,50,141937.31777542556
163.5,all,suv,75,171702.11649369408
166.5,all,suv,25,113472.55449828088
166.5,all,suv,50,142034.1390095713
166.5,all,suv,75,171642.33269461084
169.5,all,suv,25,114480.32865638527
169.5,all,suv,50,143210.93509266066
169.5,all,suv,75,173115.23641225838
172.5,all,suv,25,114933.88675298252
172.5,all,suv,50,144121.31408652256
172.5,all,suv,75,174292.97400126213
175.5,all,suv,25,118437.08855456217
175.5,all,suv,50,147796.99954962535
175.5,all,suv,75,177900.3662335278
178.5,all,suv,25,116943.348914665
178.5,all,suv,50,147016.0958625485
178.5,all,suv,75,178264.87107033972
181.5,all,suv,25,115914.48828125
181.5,all,suv,50,147113.8347107438
181.5,all,suv,75,186253.595
1.5,bev,all,25,4.766666666666667
1.5,bev,all,50,6
1.5,bev,all,75,255.3125
4.5,bev,all,25,6.351861670790621
4.5,bev,all,50,93.44799321650649
4.5,bev,all,75,1319.309674821303
7.5,bev,all,25,32.152530927273794
7.5,bev,all,50,652.8454756711177
7.5,bev,all,75,2251.9697036556195
10.5,bev,all,25,262.7123522882905
10.5,bev,all,50,1541.52244214757
10.5,bev,all,75,3863.166227214628
13.5,bev,all,25,1194.1147914627118
13.5,bev,all,50,3134.2107513230317
13.5,bev,all,75,5985.5997840394
16.5,bev,all,25,1973.1442509391793
16.5,bev,all,50,4438.208177359324
16.5,bev,all,75,8181.528371885013
19.5,bev,all,25,3301.9344211811635
19.5,bev,all,50,6738.851851628024
19.5,bev,all,75,11937.665377464928
22.5,bev,all,25,4587.030468408355
22.5,bev,all,50,8949.098312125077
22.5,bev,all,75,15905.354004232468
25.5,bev,all,25,5895.699085388652
25.5,bev,all,50,10652.14114614135
25.5,bev,all,75,18037.240800289095
28.5,bev,all,25,8250.036221025895
28.5,bev,all,50,14047.11504887453
28.5,bev,all,75,22355.22578740611
31.5,bev,all,25,11338.910353828694
31.5,bev,all,50,19210.150159811565
31.5,bev,all,75,33664.239347890296
34.5,bev,all,25,12576.524550245942
34.5,bev,all,50,20483.79486723015
34.5,bev,all,75,33294.21107935489
37.5,bev,all,25,13973.089509334786
37.5,bev,all,50,21663.130568830602
37.5,bev,all,75,32203.235082258027
40.5,bev,all,25,16582.42910381195
40.5,bev,all,50,24777.38705289893
40.5,bev,all,75,34912.74559082701
43.5,bev,all,25,17297.496661959893
43.5,bev,all,50,25475.60271409469
43.5,bev,all,75,34911.172018726866
46.5,bev,all,25,18738.223948813844
46.5,bev,all,50,27171.486246149976
46.5,bev,all,75,36358.15863772533
49.5,bev,all,25,20014.24739999984
49.5,bev,all,50,28252.65936023142
49.5,bev,all,75,37369.310269025984
52.5,bev,all,25,21135.91238656263
52.5,bev,all,50,29628.24751638582
52.5,bev,all,75,39494.74705562228
55.5,bev,all,25,20855.6926416738
55.5,bev,all,50,29355.108805136973
55.5,bev,all,75,39481.1008122936
58.5,bev,all,25,22517.18208732597
58.5,bev,all,50,31767.579016189877
58.5,bev,all,75,43570.35108888714
61.5,bev,all,25,23582.999115866456
61.5,bev,all,50,33599.48055511961
61.5,bev,all,75,46362.05838728874
64.5,bev,all,25,26227.026697043508
64.5,bev,all,50,37667.061280485745
64.5,bev,all,75,51437.393516697884
67.5,bev,all,25,27527.99733122123
67.5,bev,all,50,38380.02413308494
67.5,bev,all,75,51892.045288201116
70.5,bev,all,25,29747.32830108796
70.5,bev,all,50,41215.60467737084
70.5,bev,all,75,55622.709385277754
73.5,bev,all,25,30399.8063115992
73.5,bev,all,50,42846.64474411296
73.5,bev,all,75,57623.38236859139
76.5,bev,all,25,32597.03559808785
76.5,bev,all,50,45584.50671984535
76.5,bev,all,75,61925.29080680062
79.5,bev,all,25,33981.9137252106
79.5,bev,all,50,46720.29412054788
79.5,bev,all,75,61950.30472636816
82.5,bev,all,25,34985.94031686045
82.5,bev,all,50,47936.05817929266
82.5,bev,all,75,64330.5830906245
85.5,bev,all,25,33939.899819817874
85.5,bev,all,50,49082.20921198543
85.5,bev,all,75,66786.62138046963
88.5,bev,all,25,35811.718866382376
88.5,bev,all,50,52022.1328833492
88.5,bev,all,75,70920.30532127648
91.5,bev,all,25,38037.91087664612
91.5,bev,all,50,52290.70142677608
91.5,bev,all,75,69305.48922648763
94.5,bev,all,25,38082.449502925025
94.5,bev,all,50,52658.14500043717
94.5,bev,all,75,69074.74913391404
97.5,bev,all,25,37157.46645702695
97.5,bev,all,50,52064.772259626654
97.5,bev,all,75,69897.14773099731
100.5,bev,all,25,39336.95841209829
100.5,bev,all,50,54886.83538293091
100.5,bev,all,75,73861.88152490726
103.5,bev,all,25,42757.82871736849
103.5,bev,all,50,57377.98329764017
103.5,bev,all,75,76129.06395348835
106.5,bev,all,25,42995.75532981173
106.5,bev,all,50,57725.403179563065
106.5,bev,all,75,76120.67604964203
109.5,bev,all,25,43706.26291451975
109.5,bev,all,50,58863.81570017139
109.5,bev,all,75,79426.17141382869
112.5,bev,all,25,46472.31569036775
112.5,bev,all,50,62825.08127896774
112.5,bev,all,75,84528.37945336237
115.5,bev,all,25,46833.96686583423
115.5,bev,all,50,61641.36027399937
115.5,bev,all,75,81166.69744094487
118.5,bev,all,25,45926.29930795847
118.5,bev,all,50,61402.569914529915
118.5,bev,all,75,81949.0987602747
121.5,bev,all,25,45277.94863929818
121.5,bev,all,50,61421.7232084602
121.5,bev,all,75,81897.95293447292
124.5,bev,all,25,50110.63598705089
124.5,bev,all,50,66222.35619820136
124.5,bev,all,75,87231.96133069828
127.5,bev,all,25,49276.43229166667
127.5,bev,all,50,65719.968557547
127.5,bev,all,75,86857.70891122539
130.5,bev,all,25,48560.967410714286
130.5,bev,all,50,65588.14002383385
130.5,bev,all,75,87736.9368836292
133.5,bev,all,25,49035.539588044085
133.5,bev,all,50,65411.75099485804
133.5,bev,all,75,86814.03765120968
136.5,bev,all,25,51415.4625
136.5,bev,all,50,69735.782478632493
136.5,bev,all,75,93631.24025362318
139.5,bev,all,25,50569.525
139.5,bev,all,50,67616.33928571428
139.5,bev,all,75,92818.71319229445
142.5,bev,all,25,52162.08245614035
142.5,bev,all,50,69780.39669421488
142.5,bev,all,75,92969.66236559139
145.5,bev,all,25,50786.88392857143
145.5,bev,all,50,68036.06140350878
145.5,bev,all,75,90940.60355392158
148.5,bev,all,25,53294.490147783254
148.5,bev,all,50,71416.75568181818
148.5,bev,all,75,95948.46346153846
151.5,bev,all,25,45336.75
151.5,bev,all,50,60621.695238095235
151.5,bev,all,75,82886.67222222223
154.5,bev,all,25,43443.61111111112
154.5,bev,all,50,59108.91836734694
154.5,bev,all,75,79138.55555555556
157.5,bev,all,25,43500.94545454546
157.5,bev,all,50,59192.33333333333
157.5,bev,all,75,72073.44
160.5,bev,all,25,46845.046875
160.5,bev,all,50,61935.555555555555
160.5,bev,all,75,81730.55555555556
